dataset	read_mode	repeat	rank	order	chunk_id	queue	start	end	bytes	records	stage2_seconds
SRR2496709	PE	1	1	7	50	2	983040264	1002701024	19660760	70217	1.743794
SRR2496709	PE	1	1	8	57	3	1120665864	1140326624	19660760	70217	2.1598
SRR2496709	PE	1	1	9	64	4	1258291464	1277952224	19660760	70217	2.097349
SRR2496709	PE	1	1	10	71	5	1395917064	1415577824	19660760	70217	1.712224
SRR2496709	PE	1	1	11	72	0	1415577824	1435238584	19660760	70217	1.720809
SRR2496709	PE	1	1	12	79	1	1553203424	1572864184	19660760	70217	2.797063
SRR2496709	PE	1	1	13	86	2	1690829024	1710489784	19660760	70217	1.621715
SRR2496709	PE	1	1	14	93	3	1828454624	1848115384	19660760	70217	4.845419
SRR2496709	PE	1	1	15	100	4	1966080224	1985740984	19660760	70217	9.46208
SRR2496709	PE	1	1	16	119	5	2339635224	2359296264	19661040	70218	2.057846
SRR2496709	PE	1	1	17	120	0	2359296264	2378957024	19660760	70217	2.374829
SRR2496709	PE	1	1	18	127	1	2496921864	2516582624	19660760	70217	1.690348
SRR2496709	PE	1	1	19	134	2	2634547464	2654208224	19660760	70217	2.739159
SRR2496709	PE	1	1	20	141	3	2772173064	2791833824	19660760	70217	1.567624
SRR2496709	PE	1	1	21	148	4	2909798564	2929459316	19660752	69228	1.482706
SRR2496709	PE	1	1	22	155	5	3047424112	3067084864	19660752	69228	1.397792
SRR2496709	PE	1	1	23	156	0	3067084864	3086745616	19660752	69228	1.416986
SRR2496709	PE	1	1	24	169	1	3204710412	3209625600	4915188	17307	0.698108
SRR2496709	PE	1	1	25	170	2	3209625600	3214541072	4915472	17308	0.675724
SRR2496709	PE	1	1	26	171	3	3214541072	3219456260	4915188	17307	0.553217
SRR2496709	PE	1	1	27	178	4	3248947388	3253862576	4915188	17307	0.506685
SRR2496709	PE	1	1	28	185	5	3283353704	3288268892	4915188	17307	0.457397
SRR2496709	PE	1	1	29	186	0	3288268892	3293184080	4915188	17307	0.550302
SRR2496709	PE	1	1	30	193	1	3322675208	3327590680	4915472	17308	0.461186
SRR2496709	PE	1	1	31	200	2	3357081808	3361996996	4915188	17307	0.40689
SRR2496709	PE	1	1	32	207	3	3391488124	3396403312	4915188	17307	0.484826
SRR2496709	PE	1	1	33	214	4	3425894440	3430809628	4915188	17307	0.389881
SRR2496709	PE	1	1	34	221	5	3460301040	3465216228	4915188	17307	0.403022
SRR2496709	PE	1	1	35	222	0	3465216228	3470131416	4915188	17307	0.462201
SRR2496709	PE	1	1	36	235	1	3488563300	3489792168	1228868	4327	0.127175
SRR2496709	PE	1	1	37	236	2	3489792168	3491021036	1228868	4327	0.231439
SRR2496709	PE	1	1	38	243	3	3498393676	3499622544	1228868	4327	0.132765
SRR2496709	PE	1	1	39	250	4	3506995468	3508224052	1228584	4326	0.121996
SRR2496709	PE	1	1	40	257	5	3515596976	3516825844	1228868	4327	0.127326
SRR2496709	PE	1	1	41	252	0	3509452920	3510681788	1228868	4327	0.119519
SRR2496709	PE	1	1	42	259	1	3518054428	3519283296	1228868	4327	0.114709
SRR2496709	PE	1	1	43	260	2	3519283296	3520512164	1228868	4327	0.113463
SRR2496709	PE	1	1	44	267	3	3527884804	3529113672	1228868	4327	0.313561
SRR2496709	PE	1	2	0	2	2	39321660	58982520	19660860	71235	2.116059
SRR2496709	PE	1	2	1	9	3	176947404	196608264	19660860	71235	1.678175
SRR2496709	PE	1	2	2	16	4	314573024	334233784	19660760	70217	2.373002
SRR2496709	PE	1	2	3	23	5	452198624	471859384	19660760	70217	1.585273
SRR2496709	PE	1	2	4	24	0	471859384	491520144	19660760	70217	1.596002
SRR2496709	PE	1	2	5	31	1	609484984	629145744	19660760	70217	2.422181
SRR2496709	PE	1	2	6	38	2	747110584	766771344	19660760	70217	1.956814
SRR2496709	PE	1	2	7	45	3	884736184	904396944	19660760	70217	2.47285
SRR2496709	PE	1	2	8	52	4	1022361784	1042022544	19660760	70217	2.73516
SRR2496709	PE	1	2	9	59	5	1159987384	1179648144	19660760	70217	2.379817
SRR2496709	PE	1	2	10	60	0	1179648144	1199308904	19660760	70217	1.497968
SRR2496709	PE	1	2	11	67	1	1317273744	1336934504	19660760	70217	1.958233
SRR2496709	PE	1	2	12	74	2	1454899344	1474560104	19660760	70217	1.659642
SRR2496709	PE	1	2	13	81	3	1592524944	1612185704	19660760	70217	8.221788
SRR2496709	PE	1	2	14	94	4	1848115384	1867776144	19660760	70217	1.90261
SRR2496709	PE	1	2	15	95	5	1867776144	1887436904	19660760	70217	1.770169
SRR2496709	PE	1	2	16	96	0	1887436904	1907097664	19660760	70217	2.468193
SRR2496709	PE	1	2	17	109	1	2143027344	2162688104	19660760	70217	1.612546
SRR2496709	PE	1	2	18	116	2	2280652944	2300313704	19660760	70217	1.94322
SRR2496709	PE	1	2	19	123	3	2418278544	2437939304	19660760	70217	1.700474
SRR2496709	PE	1	2	20	130	4	2555904144	2575564904	19660760	70217	1.653557
SRR2496709	PE	1	2	21	137	5	2693529744	2713190504	19660760	70217	3.031782
SRR2496709	PE	1	2	22	138	0	2713190504	2732851264	19660760	70217	2.203638
SRR2496709	PE	1	2	23	145	1	2850816024	2870477060	19661036	69229	1.567618
SRR2496709	PE	1	2	24	152	2	2988441856	3008102608	19660752	69228	3.490447
SRR2496709	PE	1	2	25	159	3	3126067404	3145728156	19660752	69228	1.686957
SRR2496709	PE	1	2	26	166	4	3189964848	3194880036	4915188	17307	0.456833
SRR2496709	PE	1	2	27	173	5	3224371448	3229286636	4915188	17307	0.455487
SRR2496709	PE	1	2	28	174	0	3229286636	3234201824	4915188	17307	0.556048
SRR2496709	PE	1	2	29	181	1	3263692952	3268608140	4915188	17307	0.548175
SRR2496709	PE	1	2	30	188	2	3298099268	3303014456	4915188	17307	0.559746
SRR2496709	PE	1	2	31	195	3	3332505868	3337421056	4915188	17307	0.467881
SRR2496709	PE	1	2	32	202	4	3366912184	3371827372	4915188	17307	0.391101
SRR2496709	PE	1	2	33	209	5	3401318500	3406233688	4915188	17307	0.521213
SRR2496709	PE	1	2	34	210	0	3406233688	3411148876	4915188	17307	0.461849
SRR2496709	PE	1	2	35	211	1	3411148876	3416064064	4915188	17307	0.35989
SRR2496709	PE	1	2	36	218	2	3445555476	3450470664	4915188	17307	0.37173
SRR2496709	PE	1	2	37	225	3	3476275472	3477504056	1228584	4326	0.204911
SRR2496709	PE	1	2	38	232	4	3484876980	3486105848	1228868	4327	0.114818
SRR2496709	PE	1	2	39	239	5	3493478488	3494707356	1228868	4327	0.196053
SRR2496709	PE	1	2	40	240	0	3494707356	3495936224	1228868	4327	0.151532
SRR2496709	PE	1	2	41	247	1	3503308864	3504537732	1228868	4327	0.125234
SRR2496709	PE	1	2	42	254	2	3511910656	3513139240	1228584	4326	0.333038
SRR2496709	PE	1	2	43	261	3	3520512164	3521741032	1228868	4327	0.113645
SRR2496709	PE	1	2	44	268	4	3529113672	3530342540	1228868	4327	0.15746
SRR2496709	PE	1	3	0	3	3	58982520	78643380	19660860	71235	2.275324
SRR2496709	PE	1	3	1	10	4	196608264	216268848	19660584	71234	1.557549
SRR2496709	PE	1	3	2	17	5	334233784	353894544	19660760	70217	1.749917
SRR2496709	PE	1	3	3	18	0	353894544	373555304	19660760	70217	2.022837
SRR2496709	PE	1	3	4	25	1	491520144	511180904	19660760	70217	2.124174
SRR2496709	PE	1	3	5	32	2	629145744	648806504	19660760	70217	2.107575
SRR2496709	PE	1	3	6	39	3	766771344	786432104	19660760	70217	1.339403
SRR2496709	PE	1	3	7	40	4	786432104	806092864	19660760	70217	1.685681
SRR2496709	PE	1	3	8	47	5	924057704	943718464	19660760	70217	2.321706
SRR2496709	PE	1	3	9	48	0	943718464	963379224	19660760	70217	2.962524
SRR2496709	PE	1	3	10	55	1	1081344064	1101004824	19660760	70217	2.371422
SRR2496709	PE	1	3	11	62	2	1218969664	1238630424	19660760	70217	1.558525
SRR2496709	PE	1	3	12	69	3	1356595264	1376256024	19660760	70217	1.767654
SRR2496709	PE	1	3	13	76	4	1494220864	1513881624	19660760	70217	1.633466
SRR2496709	PE	1	3	14	83	5	1631846464	1651507224	19660760	70217	1.982287
SRR2496709	PE	1	3	15	84	0	1651507224	1671168264	19661040	70218	2.219084
SRR2496709	PE	1	3	16	91	1	1789132824	1808793864	19661040	70218	1.771519
SRR2496709	PE	1	3	17	98	2	1926758424	1946419464	19661040	70218	1.46135
SRR2496709	PE	1	4	0	4	4	78643380	98304240	19660860	71235	2.529042
SRR2496709	PE	1	4	1	11	5	216268848	235929708	19660860	71235	1.781057
SRR2496709	PE	1	4	2	12	0	235929708	255590568	19660860	71235	1.931723
SRR2496709	PE	1	4	3	19	1	373555304	393216064	19660760	70217	2.067212
SRR2496709	PE	1	4	4	26	2	511180904	530841664	19660760	70217	2.292458
SRR2496709	PE	1	4	5	33	3	648806504	668467264	19660760	70217	1.641113
SRR2496709	PE	1	4	6	34	4	668467264	688128024	19660760	70217	2.040455
SRR2496709	PE	1	4	7	41	5	806092864	825753624	19660760	70217	1.911464
SRR2496709	PE	1	4	8	42	0	825753624	845414664	19661040	70218	2.27448
SRR2496709	PE	1	4	9	49	1	963379224	983040264	19661040	70218	3.32047
SRR2496709	PE	1	4	10	56	2	1101004824	1120665864	19661040	70218	2.095141
SRR2496709	PE	1	4	11	63	3	1238630424	1258291464	19661040	70218	1.602744
SRR2496709	PE	1	4	12	70	4	1376256024	1395917064	19661040	70218	3.555592
SRR2496709	PE	1	4	13	77	5	1513881624	1533542664	19661040	70218	1.840341
SRR2496709	PE	1	4	14	78	0	1533542664	1553203424	19660760	70217	2.198405
SRR2496709	PE	1	4	15	85	1	1671168264	1690829024	19660760	70217	2.038178
SRR2496709	PE	1	4	16	92	2	1808793864	1828454624	19660760	70217	1.506248
SRR2496709	PE	1	4	17	99	3	1946419464	1966080224	19660760	70217	1.544932
SRR2496709	PE	1	4	19	112	4	2202009624	2221670664	19661040	70218	1.754692
SRR2496709	PE	1	4	20	113	5	2221670664	2241331424	19660760	70217	1.857117
SRR2496709	PE	1	4	21	114	0	2241331424	2260992184	19660760	70217	1.466822
SRR2496709	PE	1	4	22	115	1	2260992184	2280652944	19660760	70217	1.912267
SRR2496709	PE	1	4	23	122	2	2398617784	2418278544	19660760	70217	1.417311
SRR2496709	PE	1	4	24	129	3	2536243384	2555904144	19660760	70217	1.673151
SRR2496709	PE	1	4	25	136	4	2673868984	2693529744	19660760	70217	2.715898
SRR2496709	PE	1	4	26	143	5	2811494520	2831155272	19660752	69228	2.173063
SRR2496709	PE	1	4	27	144	0	2831155272	2850816024	19660752	69228	2.160728
SRR2496709	PE	1	4	28	157	1	3086745616	3106406652	19661036	69229	1.358314
SRR2496709	PE	1	4	29	164	2	3180134472	3185049660	4915188	17307	0.340008
SRR2496709	PE	1	4	30	165	3	3185049660	3189964848	4915188	17307	0.411057
SRR2496709	PE	1	4	31	172	4	3219456260	3224371448	4915188	17307	0.42319
SRR2496709	PE	1	4	32	179	5	3253862576	3258777764	4915188	17307	0.416797
SRR2496709	PE	1	4	33	180	0	3258777764	3263692952	4915188	17307	5.097246
SRR2496709	PE	1	4	34	229	1	3481190660	3482419244	1228584	4326	0.133471
SRR2496709	PE	1	4	35	224	2	3475046604	3476275472	1228868	4327	0.23961
SRR2496709	PE	1	4	36	231	3	3483648112	3484876980	1228868	4327	0.117827
SRR2496709	PE	1	4	37	238	4	3492249620	3493478488	1228868	4327	0.103493
SRR2496709	PE	1	4	38	245	5	3500851412	3502080280	1228868	4327	0.481492
SRR2496709	PE	1	4	39	258	0	3516825844	3518054428	1228584	4326	0.117156
SRR2496709	PE	1	4	40	265	1	3525427352	3526656220	1228868	4327	0.122764
SRR2496709	PE	1	4	41	266	2	3526656220	3527884804	1228584	4326	0.21964
SRR2496709	PE	1	4	42	273	3	3535257728	3536060312	802584	2826	0.526823
SRR2496709	PE	1	4	19	107	5	2103705824	2123366584	19660760	70217	2.110261
SRR2496709	PE	1	4	20	108	0	2123366584	2143027344	19660760	70217	5.129043
SRR2496709	PE	1	4	21	121	1	2378957024	2398617784	19660760	70217	1.643037
SRR2496709	PE	1	4	22	128	2	2516582624	2536243384	19660760	70217	2.014542
SRR2496709	PE	1	4	23	135	3	2654208224	2673868984	19660760	70217	1.974609
SRR2496709	PE	1	4	24	142	4	2791833824	2811494520	19660696	69415	1.424407
SRR2496709	PE	1	4	25	149	5	2929459316	2949120068	19660752	69228	1.570785
SRR2496709	PE	1	4	26	150	0	2949120068	2968780820	19660752	69228	1.655702
SRR2496709	PE	1	4	27	151	1	2968780820	2988441856	19661036	69229	2.255587
SRR2496709	PE	1	4	28	182	2	3268608140	3273523328	4915188	17307	0.556668
SRR2496709	PE	1	4	29	189	3	3303014456	3307929644	4915188	17307	0.510695
SRR2496709	PE	1	4	30	196	4	3337421056	3342336244	4915188	17307	0.447595
SRR2496709	PE	1	4	31	203	5	3371827372	3376742560	4915188	17307	0.410197
SRR2496709	PE	1	4	32	204	0	3376742560	3381657748	4915188	17307	0.381048
SRR2496709	PE	1	4	33	205	1	3381657748	3386572936	4915188	17307	0.42043
SRR2496709	PE	1	4	34	212	2	3416064064	3420979252	4915188	17307	0.613973
SRR2496709	PE	1	4	35	219	3	3450470664	3455385852	4915188	17307	0.546532
SRR2496709	PE	1	4	36	226	4	3477504056	3478732924	1228868	4327	0.25401
SRR2496709	PE	1	4	37	233	5	3486105848	3487334432	1228584	4326	0.287363
SRR2496709	PE	1	4	38	234	0	3487334432	3488563300	1228868	4327	0.125777
SRR2496709	PE	1	4	39	241	1	3495936224	3497164808	1228584	4326	0.115549
SRR2496709	PE	1	4	40	248	2	3504537732	3505766600	1228868	4327	0.156853
SRR2496709	PE	1	4	41	249	3	3505766600	3506995468	1228868	4327	0.434058
SRR2496709	PE	1	4	42	262	4	3521741032	3522969616	1228584	4326	0.134708
SRR2496709	PE	1	4	43	269	5	3530342540	3531571408	1228868	4327	0.132324
SRR2496709	PE	1	4	44	270	0	3531571408	3532800276	1228868	4327	0.356697
SRR2496709	PE	1	5	0	5	5	98304240	117964824	19660584	71234	2.559563
SRR2496709	PE	1	5	1	6	0	117964824	137625684	19660860	71235	2.084547
SRR2496709	PE	1	5	2	13	1	255590568	275251428	19660860	71235	2.396734
SRR2496709	PE	1	5	3	20	2	393216064	412876824	19660760	70217	2.193438
SRR2496709	PE	1	5	4	27	3	530841664	550502424	19660760	70217	8.124164
SRR2496709	PE	1	5	5	46	4	904396944	924057704	19660760	70217	1.52054
SRR2496709	PE	1	5	6	53	5	1042022544	1061683304	19660760	70217	2.019155
SRR2496709	PE	1	5	7	54	0	1061683304	1081344064	19660760	70217	1.765886
SRR2496709	PE	1	5	8	61	1	1199308904	1218969664	19660760	70217	2.256671
SRR2496709	PE	1	5	9	68	2	1336934504	1356595264	19660760	70217	1.662483
SRR2496709	PE	1	5	10	75	3	1474560104	1494220864	19660760	70217	2.083043
SRR2496709	PE	1	5	11	82	4	1612185704	1631846464	19660760	70217	2.466373
SRR2496709	PE	1	5	12	89	5	1749811304	1769472064	19660760	70217	5.142324
SRR2496709	PE	1	5	13	90	0	1769472064	1789132824	19660760	70217	2.789918
SRR2496709	PE	1	5	14	97	1	1907097664	1926758424	19660760	70217	1.553767
SRR2496709	PE	1	5	15	104	2	2044723264	2064384024	19660760	70217	2.887213
SRR2496709	PE	1	5	16	111	3	2182348864	2202009624	19660760	70217	1.790467
SRR2496709	PE	1	5	17	118	4	2319974464	2339635224	19660760	70217	1.632198
SRR2496709	PE	1	5	18	125	5	2457600064	2477260824	19660760	70217	1.469408
SRR2496709	PE	1	5	19	126	0	2477260824	2496921864	19661040	70218	2.925789
SRR2496709	PE	1	5	20	133	1	2614886424	2634547464	19661040	70218	1.676156
SRR2496709	PE	1	5	21	140	2	2752512024	2772173064	19661040	70218	2.532343
SRR2496709	PE	1	5	22	147	3	2890137812	2909798564	19660752	69228	1.418758
SRR2496709	PE	1	5	23	154	4	3027763360	3047424112	19660752	69228	1.854744
SRR2496709	PE	1	5	24	161	5	3165388908	3170304096	4915188	17307	0.399224
SRR2496709	PE	1	5	25	162	0	3170304096	3175219284	4915188	17307	0.446956
SRR2496709	PE	1	5	26	163	1	3175219284	3180134472	4915188	17307	0.362367
SRR2496709	PE	1	5	27	158	2	3106406652	3126067404	19660752	69228	1.724605
SRR2496709	PE	1	5	28	183	3	3273523328	3278438516	4915188	17307	0.61506
SRR2496709	PE	1	5	29	190	4	3307929644	3312844832	4915188	17307	0.375105
SRR2496709	PE	1	5	30	197	5	3342336244	3347251432	4915188	17307	0.453141
SRR2496709	PE	1	5	31	198	0	3347251432	3352166620	4915188	17307	0.396699
SRR2496709	PE	1	5	32	199	1	3352166620	3357081808	4915188	17307	0.416319
SRR2496709	PE	1	5	33	206	2	3386572936	3391488124	4915188	17307	0.357105
SRR2496709	PE	1	5	34	213	3	3420979252	3425894440	4915188	17307	0.380405
SRR2496709	PE	1	5	35	220	4	3455385852	3460301040	4915188	17307	0.654814
SRR2496709	PE	1	5	36	227	5	3478732924	3479961792	1228868	4327	0.118354
SRR2496709	PE	1	5	37	228	0	3479961792	3481190660	1228868	4327	0.118703
SRR2496709	PE	1	5	38	223	1	3470131416	3475046604	4915188	17307	0.450096
SRR2496709	PE	1	5	39	242	2	3497164808	3498393676	1228868	4327	0.306452
SRR2496709	PE	1	5	40	255	3	3513139240	3514368108	1228868	4327	0.147664
SRR2496709	PE	1	5	41	256	4	3514368108	3515596976	1228868	4327	0.113861
SRR2496709	PE	1	5	42	263	5	3522969616	3524198484	1228868	4327	0.202645
SRR2496709	PE	1	5	43	264	0	3524198484	3525427352	1228868	4327	0.118939
SRR2496709	PE	1	5	44	271	1	3532800276	3534028860	1228584	4326	0.446213
