dataset	read_mode	repeat	rank	order	chunk_id	queue	start	end	bytes	records	stage2_seconds
ERR1203383	PE	1	2	7	45	3	884736204	904396872	19660668	86231	2.106531
ERR1203383	PE	1	2	8	52	4	1022361792	1042022460	19660668	86231	1.62309
ERR1203383	PE	1	2	9	59	5	1159987380	1179648048	19660668	86231	2.254292
ERR1203383	PE	1	2	10	60	0	1179648048	1199308944	19660896	86232	2.113428
ERR1203383	PE	1	2	11	67	1	1317273636	1336934532	19660896	86232	2.273643
ERR1203383	PE	1	2	12	74	2	1454899224	1474560120	19660896	86232	1.811211
ERR1203383	PE	1	2	13	81	3	1592524812	1612185708	19660896	86232	2.272957
ERR1203383	PE	1	2	14	88	4	1730150400	1749811296	19660896	86232	2.085696
ERR1203383	PE	1	2	15	95	5	1867776216	1887436884	19660668	86231	1.907125
ERR1203383	PE	1	2	16	96	0	1887436884	1907097780	19660896	86232	1.817644
ERR1203383	PE	1	2	17	109	1	2143027392	2162688060	19660668	86231	2.070854
ERR1203383	PE	1	2	18	116	2	2280652860	2300313700	19660840	84745	1.652782
ERR1203383	PE	1	2	19	123	3	2418278508	2437939348	19660840	84745	1.791892
ERR1203383	PE	1	2	20	130	4	2555904156	2575564996	19660840	84745	2.020912
ERR1203383	PE	1	2	21	137	5	2693529804	2713190412	19660608	84744	1.534593
ERR1203383	PE	1	2	22	138	0	2713190412	2732851252	19660840	84745	1.683772
ERR1203383	PE	1	2	23	145	1	2850816060	2870476900	19660840	84745	1.508781
ERR1203383	PE	1	2	24	152	2	2988441708	3008102548	19660840	84745	1.672228
ERR1203383	PE	1	2	25	159	3	3126067356	3145728196	19660840	84745	1.794475
ERR1203383	PE	1	2	26	172	4	3204710484	3209625636	4915152	21186	0.447072
ERR1203383	PE	1	2	27	179	5	3239117012	3244032164	4915152	21186	0.593936
ERR1203383	PE	1	2	28	180	0	3244032164	3248947316	4915152	21186	0.437703
ERR1203383	PE	1	2	29	187	1	3278438460	3283353612	4915152	21186	0.538558
ERR1203383	PE	1	2	30	194	2	3312844988	3317760140	4915152	21186	0.473109
ERR1203383	PE	1	2	31	201	3	3347251284	3352166436	4915152	21186	0.558457
ERR1203383	PE	1	2	32	208	4	3381657812	3386572964	4915152	21186	0.523677
ERR1203383	PE	1	2	33	215	5	3416064108	3420979260	4915152	21186	0.627376
ERR1203383	PE	1	2	34	210	0	3391488116	3396403268	4915152	21186	0.467653
ERR1203383	PE	1	2	35	217	1	3425894412	3430809796	4915384	21187	0.641997
ERR1203383	PE	1	2	36	236	2	3456614460	3457843364	1228904	5297	0.179381
ERR1203383	PE	1	2	37	243	3	3465216092	3466444996	1228904	5297	0.161632
ERR1203383	PE	1	2	38	250	4	3473817724	3475046628	1228904	5297	0.229673
ERR1203383	PE	1	2	39	257	5	3482419356	3483648028	1228672	5296	0.515518
ERR1203383	PE	1	2	40	246	0	3468902572	3470131244	1228672	5296	0.385552
ERR1203383	PE	1	2	41	259	1	3484876932	3486105604	1228672	5296	2.002128
ERR1203383	PE	1	2	42	266	2	3493478564	3494707236	1228672	5296	3.058171
ERR1203383	PE	1	2	43	269	5	3497164812	3498393716	1228904	5297	1.99655
ERR1203383	PE	1	3	0	3	3	58982556	78643260	19660704	87771	2.244728
ERR1203383	PE	1	3	1	10	4	196608156	216268860	19660704	87771	1.629793
ERR1203383	PE	1	3	2	17	5	334233624	353894520	19660896	86232	1.67096
ERR1203383	PE	1	3	3	18	0	353894520	373555416	19660896	86232	1.823825
ERR1203383	PE	1	3	4	25	1	491520108	511181004	19660896	86232	1.612718
ERR1203383	PE	1	3	5	32	2	629145696	648806592	19660896	86232	1.447741
ERR1203383	PE	1	3	6	39	3	766771284	786432180	19660896	86232	1.731727
ERR1203383	PE	1	3	7	46	4	904396872	924057768	19660896	86232	2.217342
ERR1203383	PE	1	3	8	53	5	1042022460	1061683356	19660896	86232	1.925852
ERR1203383	PE	1	3	9	54	0	1061683356	1081344024	19660668	86231	1.704191
ERR1203383	PE	1	3	10	61	1	1199308944	1218969612	19660668	86231	2.024896
ERR1203383	PE	1	3	11	68	2	1336934532	1356595200	19660668	86231	1.788959
ERR1203383	PE	1	3	12	75	3	1474560120	1494221016	19660896	86232	3.352182
ERR1203383	PE	1	3	13	82	4	1612185708	1631846604	19660896	86232	1.854989
ERR1203383	PE	1	3	14	89	5	1749811296	1769472192	19660896	86232	1.712017
ERR1203383	PE	1	3	15	90	0	1769472192	1789132860	19660668	86231	1.788812
ERR1203383	PE	1	3	16	97	1	1907097780	1926758448	19660668	86231	1.662557
ERR1203383	PE	1	3	17	104	2	2044723368	2064384036	19660668	86231	1.664481
ERR1203383	PE	1	3	18	111	3	2182348956	2202009624	19660668	86231	1.716
ERR1203383	PE	1	3	19	118	4	2319974540	2339635380	19660840	84745	2.078401
ERR1203383	PE	1	3	20	125	5	2457600188	2477261028	19660840	84745	1.833348
ERR1203383	PE	1	3	21	126	0	2477261028	2496921636	19660608	84744	1.677947
ERR1203383	PE	1	3	22	133	1	2614886444	2634547284	19660840	84745	1.684516
ERR1203383	PE	1	3	23	140	2	2752512092	2772172932	19660840	84745	1.666912
ERR1203383	PE	1	3	24	147	3	2890137740	2909798580	19660840	84745	2.010444
ERR1203383	PE	1	3	25	154	4	3027763388	3047424228	19660840	84745	1.669111
ERR1203383	PE	1	3	26	161	5	3150643348	3155558500	4915152	21186	0.543404
ERR1203383	PE	1	3	27	162	0	3155558500	3160473652	4915152	21186	0.538197
ERR1203383	PE	1	3	28	169	1	3189965028	3194880180	4915152	21186	0.415981
ERR1203383	PE	1	3	29	176	2	3224371324	3229286476	4915152	21186	0.73889
ERR1203383	PE	1	3	30	183	3	3258777620	3263693004	4915384	21187	0.482813
ERR1203383	PE	1	3	31	190	4	3293184148	3298099300	4915152	21186	0.520214
ERR1203383	PE	1	3	32	197	5	3327590444	3332505828	4915384	21187	0.390017
ERR1203383	PE	1	3	33	198	0	3332505828	3337420980	4915152	21186	0.67651
ERR1203383	PE	1	3	34	205	1	3366912124	3371827276	4915152	21186	0.501926
ERR1203383	PE	1	3	35	212	2	3401318420	3406233804	4915384	21187	0.782072
ERR1203383	PE	1	3	36	219	3	3435724948	3436953620	1228672	5296	0.421674
ERR1203383	PE	1	3	37	226	4	3444326580	3445555252	1228672	5296	0.125024
ERR1203383	PE	1	3	38	233	5	3452928212	3454156884	1228672	5296	0.283984
ERR1203383	PE	1	3	39	228	0	3446784156	3448012828	1228672	5296	0.297553
ERR1203383	PE	1	3	40	235	1	3455385788	3456614460	1228672	5296	0.209438
ERR1203383	PE	1	3	41	242	2	3463987420	3465216092	1228672	5296	0.281832
ERR1203383	PE	1	3	42	249	3	3472588820	3473817724	1228904	5297	0.327089
ERR1203383	PE	1	3	43	256	4	3481190452	3482419356	1228904	5297	1.349649
ERR1203383	PE	1	3	44	263	5	3489792084	3491020988	1228904	5297	3.216114
ERR1203383	PE	1	3	45	264	0	3491020988	3492249660	1228672	5296	2.95861
ERR1203383	PE	1	4	0	4	4	78643260	98304188	19660928	87772	2.185586
ERR1203383	PE	1	4	1	11	5	216268860	235929600	19660740	86802	1.709251
ERR1203383	PE	1	4	2	12	0	235929600	255590496	19660896	86232	1.80976
ERR1203383	PE	1	4	3	19	1	373555416	393216084	19660668	86231	1.934311
ERR1203383	PE	1	4	4	26	2	511181004	530841672	19660668	86231	1.958488
ERR1203383	PE	1	4	5	33	3	648806592	668467260	19660668	86231	1.69661
ERR1203383	PE	1	4	6	40	4	786432180	806092848	19660668	86231	1.915932
ERR1203383	PE	1	4	7	47	5	924057768	943718436	19660668	86231	2.121401
ERR1203383	PE	1	4	8	48	0	943718436	963379332	19660896	86232	2.099497
ERR1203383	PE	1	4	9	55	1	1081344024	1101004920	19660896	86232	1.855214
ERR1203383	PE	1	4	10	62	2	1218969612	1238630508	19660896	86232	1.788379
ERR1203383	PE	1	4	11	69	3	1356595200	1376256096	19660896	86232	1.845191
ERR1203383	PE	1	4	12	76	4	1494221016	1513881684	19660668	86231	2.225887
ERR1203383	PE	1	4	13	83	5	1631846604	1651507272	19660668	86231	1.666522
ERR1203383	PE	1	4	14	84	0	1651507272	1671168168	19660896	86232	1.568039
ERR1203383	PE	1	4	15	91	1	1789132860	1808793756	19660896	86232	1.623428
ERR1203383	PE	1	4	16	98	2	1926758448	1946419344	19660896	86232	1.416388
ERR1203383	PE	1	4	17	105	3	2064384036	2084044932	19660896	86232	1.988262
ERR1203383	PE	1	4	18	112	4	2202009624	2221670520	19660896	86232	1.668425
ERR1203383	PE	1	4	19	119	5	2339635380	2359296220	19660840	84745	1.768068
ERR1203383	PE	1	4	20	120	0	2359296220	2378956828	19660608	84744	1.763047
ERR1203383	PE	1	4	21	127	1	2496921636	2516582476	19660840	84745	1.782557
ERR1203383	PE	1	4	22	134	2	2634547284	2654208124	19660840	84745	1.59686
ERR1203383	PE	1	4	23	141	3	2772172932	2791833772	19660840	84745	1.523167
ERR1203383	PE	1	4	24	148	4	2909798580	2929459420	19660840	84745	1.99774
ERR1203383	PE	1	4	25	155	5	3047424228	3067084836	19660608	84744	1.642824
ERR1203383	PE	1	5	0	5	5	98304188	117964892	19660704	87771	2.376118
ERR1203383	PE	1	5	1	6	0	117964892	137625820	19660928	87772	2.106456
ERR1203383	PE	1	5	2	13	1	255590496	275251392	19660896	86232	1.736906
ERR1203383	PE	1	5	3	20	2	393216084	412876980	19660896	86232	1.742551
ERR1203383	PE	1	5	4	27	3	530841672	550502568	19660896	86232	1.753235
ERR1203383	PE	1	5	5	34	4	668467260	688128156	19660896	86232	2.395641
ERR1203383	PE	1	5	6	41	5	806092848	825753744	19660896	86232	2.091283
ERR1203383	PE	1	5	7	42	0	825753744	845414412	19660668	86231	2.064048
ERR1203383	PE	1	5	8	49	1	963379332	983040000	19660668	86231	1.962964
ERR1203383	PE	1	5	9	56	2	1101004920	1120665816	19660896	86232	1.728679
ERR1203383	PE	1	5	10	63	3	1238630508	1258291404	19660896	86232	1.881421
ERR1203383	PE	1	5	11	70	4	1376256096	1395916992	19660896	86232	1.882844
ERR1203383	PE	1	5	12	77	5	1513881684	1533542580	19660896	86232	2.0144
ERR1203383	PE	1	5	13	78	0	1533542580	1553203248	19660668	86231	1.588747
ERR1203383	PE	1	5	14	85	1	1671168168	1690828836	19660668	86231	1.601699
ERR1203383	PE	1	5	15	92	2	1808793756	1828454424	19660668	86231	1.790769
ERR1203383	PE	1	5	16	99	3	1946419344	1966080012	19660668	86231	1.599301
ERR1203383	PE	1	5	17	106	4	2084044932	2103705600	19660668	86231	1.636203
ERR1203383	PE	1	5	27	163	1	3160473652	3165388804	4915152	21186	0.509364
ERR1203383	PE	1	5	28	164	2	3165388804	3170304188	4915384	21187	0.513313
ERR1203383	PE	1	5	29	165	3	3170304188	3175219340	4915152	21186	0.417343
ERR1203383	PE	1	5	30	160	4	3145728196	3150643348	4915152	21186	0.597276
ERR1203383	PE	1	5	31	167	5	3180134492	3185049644	4915152	21186	0.544036
ERR1203383	PE	1	5	32	168	0	3185049644	3189965028	4915384	21187	0.521636
ERR1203383	PE	1	5	33	175	1	3219456172	3224371324	4915152	21186	0.68918
ERR1203383	PE	1	5	34	182	2	3253862468	3258777620	4915152	21186	0.49016
ERR1203383	PE	1	5	35	189	3	3288268996	3293184148	4915152	21186	0.477607
ERR1203383	PE	1	5	36	196	4	3322675292	3327590444	4915152	21186	0.613469
ERR1203383	PE	1	5	37	203	5	3357081820	3361996972	4915152	21186	0.71877
ERR1203383	PE	1	5	38	204	0	3361996972	3366912124	4915152	21186	0.638587
ERR1203383	PE	1	5	39	211	1	3396403268	3401318420	4915152	21186	0.500449
ERR1203383	PE	1	5	40	218	2	3430809796	3435724948	4915152	21186	0.638334
ERR1203383	PE	1	5	41	231	3	3450470404	3451699308	1228904	5297	0.309009
ERR1203383	PE	1	5	42	244	4	3466444996	3467673668	1228672	5296	0.119895
ERR1203383	PE	1	5	43	251	5	3475046628	3476275300	1228672	5296	0.856889
ERR1203383	PE	1	5	44	252	0	3476275300	3477504204	1228904	5297	0.28702
ERR1203383	PE	1	5	45	253	1	3477504204	3478732876	1228672	5296	0.293382
ERR1203383	PE	1	5	46	260	2	3486105604	3487334508	1228904	5297	4.57528
ERR1203383	PE	1	5	47	267	3	3494707236	3495936140	1228904	5297	3.846964
ERR1203383	PE	1	5	19	114	0	2241331416	2260992084	19660668	86231	2.058191
ERR1203383	PE	1	5	20	121	1	2378956828	2398617668	19660840	84745	1.606249
ERR1203383	PE	1	5	21	128	2	2516582476	2536243316	19660840	84745	1.808878
ERR1203383	PE	1	5	22	135	3	2654208124	2673868964	19660840	84745	1.774798
ERR1203383	PE	1	5	23	142	4	2791833772	2811494612	19660840	84745	1.697506
ERR1203383	PE	1	5	24	149	5	2929459420	2949120028	19660608	84744	1.632857
ERR1203383	PE	1	5	25	150	0	2949120028	2968780868	19660840	84745	1.647033
ERR1203383	PE	1	5	26	157	1	3086745676	3106406516	19660840	84745	1.621697
ERR1203383	PE	1	5	27	170	2	3194880180	3199795332	4915152	21186	0.540373
ERR1203383	PE	1	5	28	171	3	3199795332	3204710484	4915152	21186	0.601261
ERR1203383	PE	1	5	29	166	4	3175219340	3180134492	4915152	21186	0.467012
ERR1203383	PE	1	5	30	173	5	3209625636	3214541020	4915384	21187	0.406136
ERR1203383	PE	1	5	31	174	0	3214541020	3219456172	4915152	21186	0.350802
ERR1203383	PE	1	5	32	181	1	3248947316	3253862468	4915152	21186	0.480491
ERR1203383	PE	1	5	33	188	2	3283353612	3288268996	4915384	21187	0.433628
ERR1203383	PE	1	5	34	195	3	3317760140	3322675292	4915152	21186	0.482807
ERR1203383	PE	1	5	35	202	4	3352166436	3357081820	4915384	21187	0.614278
ERR1203383	PE	1	5	36	209	5	3386572964	3391488116	4915152	21186	3.237996
ERR1203383	PE	1	5	37	240	0	3461529612	3462758516	1228904	5297	0.126927
ERR1203383	PE	1	5	38	247	1	3470131244	3471360148	1228904	5297	0.254607
ERR1203383	PE	1	5	39	254	2	3478732876	3479961780	1228904	5297	0.987961
ERR1203383	PE	1	5	40	261	3	3487334508	3488563412	1228904	5297	2.620046
ERR1203383	PE	1	5	41	262	4	3488563412	3489792084	1228672	5296	3.798167
ERR1203383	PE	2	0	0	0	0	0	19660976	19660976	89570	2.163871
ERR1203383	PE	2	0	1	7	1	137625820	157286524	19660704	87771	1.869896
ERR1203383	PE	2	0	2	14	2	275251392	294912060	19660668	86231	1.785662
ERR1203383	PE	2	0	3	21	3	412876980	432537648	19660668	86231	2.096356
ERR1203383	PE	2	0	4	28	4	550502568	570163236	19660668	86231	1.731684
ERR1203383	PE	2	0	5	35	5	688128156	707788824	19660668	86231	1.77331
ERR1203383	PE	2	0	6	36	0	707788824	727449720	19660896	86232	1.84125
ERR1203383	PE	2	0	7	43	1	845414412	865075308	19660896	86232	2.073113
ERR1203383	PE	2	0	8	50	2	983040000	1002700896	19660896	86232	2.208517
ERR1203383	PE	2	0	9	57	3	1120665816	1140326484	19660668	86231	1.519649
ERR1203383	PE	2	0	10	64	4	1258291404	1277952072	19660668	86231	1.843749
ERR1203383	PE	2	0	11	71	5	1395916992	1415577660	19660668	86231	1.871135
