# ksw_extend2 profile v1
# sample_stride	64
# samples_stored	50000
# calls	4273042
# total_dp_cells	12152281410
# total_rows	290816091
# qlen_bins	<=8 <=16 <=32 <=64 <=96 <=128 <=160 <=192 <=256 <=512 >512
# qlen_counts	344054	344362	492106	1005985	1224632	811756	50147	0	0	0	0
# tlen_bins	<=16 <=32 <=64 <=128 <=256 <=512 <=1024 <=2048 >2048
# tlen_counts	375194	286014	447304	1030254	2116297	17887	90	2	0
# requested_w_bins	<=4 <=8 <=16 <=32 <=64 <=128 <=256 >256
# requested_w_counts	0	0	0	0	0	4273042	0	0
# dp_cell_bins	<=64 <=128 <=256 <=512 <=1024 <=2048 <=4096 <=8192 <=16384 <=32768 >32768
# dp_cell_counts	308230	123889	530514	589652	458297	481571	604746	728430	447713	0	0
sample_index	qlen	tlen	requested_w	effective_w	rows	dp_cells	max_score
51	66	127	100	66	13	198	20
52	56	107	100	56	74	2664	39
53	56	107	100	56	68	2498	38
54	1	2	100	1	2	2	26
55	115	225	100	100	12	261	20
56	53	101	100	53	17	235	23
57	115	225	100	100	22	308	20
58	1	2	100	1	2	2	55
59	1	118	100	1	3	2	53
60	29	57	100	29	57	1275	109
61	93	181	100	93	47	1097	33
62	1	93	100	1	3	2	75
63	29	117	100	29	59	1276	143
64	17	29	100	17	11	116	20
65	64	181	100	64	129	5993	116
66	1	118	100	1	3	2	56
67	33	61	100	33	61	1635	80
68	1	2	100	1	2	2	27
69	111	217	100	100	142	5581	46
70	111	217	100	100	120	2822	38
71	103	201	100	100	115	3511	37
72	78	151	100	78	131	8467	90
73	113	221	100	100	53	2077	37
74	2	3	100	2	3	6	21
75	1	2	100	1	2	2	71
76	38	153	100	38	77	2185	141
77	122	239	100	100	45	1278	29
78	6	7	100	6	7	42	19
79	78	151	100	78	138	8764	100
80	72	139	100	72	139	7790	142
81	111	217	100	100	80	2517	38
82	8	132	100	8	17	100	139
83	111	217	100	100	129	6195	46
84	29	124	100	29	59	1276	117
85	29	117	100	29	59	1276	143
86	29	117	100	29	59	1276	143
87	83	161	100	83	161	7122	95
88	48	91	100	48	17	297	24
89	10	15	100	10	15	104	20
90	1	2	100	1	2	2	38
91	1	118	100	1	3	2	62
92	126	247	100	100	11	182	20
93	1	2	100	1	2	2	149
94	29	53	100	29	53	1261	139
95	64	181	100	64	129	5993	112
96	47	142	100	47	95	3321	93
97	1	2	100	1	2	2	108
98	72	139	100	72	135	6253	70
99	89	173	100	89	37	946	29
100	78	151	100	78	87	2806	33
101	108	211	100	100	27	529	27
102	80	155	100	80	155	9217	134
103	29	53	100	29	37	759	28
104	29	53	100	29	53	1261	133
105	29	147	100	29	59	1276	137
106	98	191	100	98	14	221	19
107	37	69	100	37	69	2057	63
108	122	239	100	100	61	2038	32
109	50	95	100	50	49	2063	50
110	23	41	100	23	12	92	21
111	124	248	100	100	38	792	25
112	78	151	100	78	151	8921	112
113	7	9	100	7	9	62	21
114	93	181	100	93	111	4868	40
115	78	151	100	78	149	8899	107
116	37	69	100	37	14	135	19
117	68	131	100	68	17	244	21
118	34	63	100	34	11	127	20
119	64	181	100	64	129	5993	112
120	1	2	100	1	2	2	149
121	29	53	100	29	53	1261	139
122	1	2	100	1	2	2	149
123	1	2	100	1	2	2	149
124	1	2	100	1	2	2	149
125	130	255	100	100	31	541	23
126	96	187	100	96	187	11416	133
127	48	91	100	48	18	273	20
128	29	147	100	29	59	1276	137
129	44	83	100	44	47	1075	32
130	1	2	100	1	2	2	100
131	41	77	100	41	14	162	19
132	96	187	100	96	187	11416	133
133	1	2	100	1	2	2	149
134	1	2	100	1	2	2	149
135	122	239	100	100	61	1645	31
136	122	239	100	100	33	779	28
137	3	69	100	3	7	15	136
138	122	239	100	100	63	1522	28
139	64	181	100	64	129	5993	114
140	79	153	100	79	124	5058	45
141	79	153	100	79	44	922	19
142	57	109	100	57	109	4801	83
143	28	51	100	28	42	1041	47
144	122	239	100	100	16	282	19
145	54	103	100	54	103	3784	65
146	1	2	100	1	2	2	26
147	83	196	100	83	167	9360	100
148	79	153	100	79	106	4873	43
149	131	257	100	100	11	206	19
150	98	191	100	98	111	2805	35
151	122	239	100	100	52	1181	28
152	26	47	100	26	44	969	45
153	3	69	100	3	7	15	136
154	26	47	100	26	22	340	30
155	122	239	100	100	67	1419	28
156	116	227	100	100	42	1269	32
157	91	177	100	91	135	2267	51
158	14	23	100	14	23	284	31
159	1	2	100	1	2	2	26
160	38	71	100	38	45	1395	36
161	80	155	100	80	155	9217	131
162	8	11	100	8	11	85	42
163	14	23	100	14	23	286	40
164	15	25	100	15	25	330	29
165	29	147	100	29	59	1276	137
166	15	25	100	15	25	330	29
167	29	53	100	29	53	1261	138
168	21	37	100	21	28	474	27
169	1	2	100	1	2	2	26
170	29	53	100	29	53	1261	138
171	64	181	100	64	129	5544	94
172	72	139	100	72	111	4026	47
173	125	247	100	100	46	949	24
174	64	181	100	64	129	5993	112
175	1	2	100	1	2	2	24
176	47	89	100	47	51	853	26
177	1	2	100	1	2	2	43
178	8	11	100	8	11	80	20
179	64	181	100	64	129	5993	111
180	64	181	100	64	129	5993	112
181	109	213	100	100	17	307	24
182	64	181	100	64	129	5993	111
183	60	115	100	60	106	3120	52
184	41	143	100	41	83	2542	82
185	70	135	100	70	108	4265	43
186	17	29	100	17	13	135	20
187	93	181	100	93	54	1189	25
188	87	183	100	87	175	10597	145
189	1	118	100	1	3	2	53
190	26	47	100	26	29	632	26
191	101	206	100	100	145	5651	52
192	122	239	100	100	58	1368	31
193	122	239	100	100	27	608	28
194	106	207	100	100	143	7768	59
195	48	91	100	48	79	3077	53
196	115	225	100	100	168	5989	60
197	1	2	100	1	2	2	71
198	29	53	100	29	53	1261	139
199	29	53	100	29	53	1261	132
200	95	185	100	95	14	261	19
201	122	239	100	100	76	3200	39
202	106	207	100	100	143	7768	59
203	122	239	100	100	22	524	28
204	63	121	100	63	121	4709	76
205	104	203	100	100	161	8108	64
206	123	241	100	100	137	5826	37
207	1	2	100	1	2	2	68
208	104	203	100	100	161	9428	79
209	93	181	100	93	181	11349	138
210	93	181	100	93	181	11349	138
211	82	159	100	82	66	3267	67
212	1	118	100	1	3	2	53
213	64	181	100	64	129	5993	101
214	63	121	100	63	121	5416	76
215	1	2	100	1	2	2	71
216	4	5	100	4	5	20	19
217	110	215	100	100	208	9965	105
218	72	139	100	72	130	6816	66
219	23	41	100	23	41	790	84
220	93	181	100	93	181	11349	138
221	47	89	100	47	20	269	20
222	93	181	100	93	181	11349	138
223	32	153	100	32	65	1550	62
224	96	187	100	96	187	11350	128
225	1	2	100	1	2	2	67
226	1	2	100	1	2	2	45
227	93	181	100	93	181	11349	138
228	1	2	100	1	2	2	67
229	1	2	100	1	2	2	26
230	93	181	100	93	181	11349	138
231	104	203	100	100	176	9852	84
232	118	231	100	100	10	196	19
233	64	181	100	64	129	5993	106
234	80	155	100	80	155	9217	126
235	78	151	100	78	151	8920	112
236	84	208	100	84	169	8716	104
237	104	203	100	100	148	9922	86
238	80	155	100	80	155	9217	131
239	123	241	100	100	109	3147	32
240	92	179	100	92	34	732	27
241	40	75	100	40	75	2405	85
242	12	19	100	12	19	207	33
243	1	2	100	1	2	2	71
244	40	75	100	40	75	2405	85
245	117	229	100	100	29	712	33
246	1	2	100	1	2	2	71
247	1	2	100	1	2	2	26
248	64	181	100	64	129	5993	114
249	8	11	100	8	11	85	59
250	29	147	100	29	59	1276	137
251	114	223	100	100	157	7269	54
252	10	15	100	10	15	140	28
253	20	60	100	20	10	67	19
254	104	207	100	100	44	1091	25
255	8	11	100	8	11	85	34
256	29	53	100	29	53	1261	130
257	47	89	100	47	68	1199	22
258	112	219	100	100	18	302	22
259	78	151	100	78	151	8914	112
260	9	13	100	9	13	111	144
261	9	13	100	9	13	111	144
262	1	2	100	1	2	2	26
263	1	2	100	1	2	2	26
264	9	13	100	9	13	111	144
265	29	147	100	29	59	1276	127
266	57	109	100	57	14	154	19
267	78	151	100	78	151	8921	112
268	9	13	100	9	13	111	144
269	9	13	100	9	13	111	144
270	32	105	100	32	65	1552	84
271	9	13	100	9	13	111	144
272	3	4	100	3	4	12	131
273	1	104	100	1	3	2	62
274	64	181	100	64	129	5993	109
275	120	235	100	100	24	501	22
276	27	49	100	27	16	223	21
277	91	177	100	91	26	550	27
278	123	241	100	100	161	6205	46
279	21	37	100	21	20	264	21
280	117	229	100	100	27	1032	33
281	1	2	100	1	2	2	26
282	71	194	100	71	81	2575	34
283	64	181	100	64	129	5640	102
284	117	229	100	100	27	671	33
285	64	181	100	64	129	5993	109
286	117	229	100	100	26	675	33
287	19	33	100	19	20	264	19
288	64	181	100	64	129	5993	104
289	93	181	100	93	27	666	29
290	29	53	100	29	53	1261	133
291	3	4	100	3	4	12	131
292	80	204	100	80	161	9095	129
293	127	249	100	100	14	184	19
294	64	181	100	64	129	5640	103
295	83	161	100	83	12	243	19
296	1	2	100	1	2	2	26
297	40	75	100	40	75	2405	80
298	40	75	100	40	75	2405	85
299	1	2	100	1	2	2	26
300	78	151	100	78	145	8850	102
301	64	123	100	64	123	5978	106
302	102	199	100	100	17	309	20
303	1	2	100	1	2	2	26
304	91	177	100	91	15	214	19
305	3	4	100	3	4	12	136
306	3	4	100	3	4	12	131
307	64	123	100	64	123	5978	111
308	85	165	100	85	17	234	19
309	46	87	100	46	13	146	19
310	79	154	100	79	93	4538	47
311	3	4	100	3	4	12	126
312	123	241	100	100	162	6915	49
313	119	233	100	100	16	233	21
314	87	211	100	87	175	10081	115
315	1	83	100	1	3	2	136
316	64	123	100	64	123	5978	101
317	62	119	100	62	119	4749	74
318	119	233	100	100	32	844	30
319	128	251	100	100	14	215	19
320	81	157	100	81	150	5695	77
321	67	129	100	67	101	2981	41
322	107	209	100	100	164	5265	63
323	98	191	100	98	12	239	19
324	15	25	100	15	19	246	20
325	1	2	100	1	2	2	71
326	38	145	100	38	77	2185	90
327	38	145	100	38	77	2185	90
328	1	88	100	1	3	2	62
329	1	77	100	1	3	2	62
330	62	119	100	62	119	4749	74
331	3	4	100	3	4	12	22
332	119	233	100	100	164	6516	53
333	75	145	100	75	16	198	20
334	80	155	100	80	155	9126	131
335	28	144	100	28	57	1157	54
336	59	113	100	59	14	165	19
337	29	53	100	29	53	1261	138
338	31	57	100	31	57	1442	63
339	123	241	100	100	94	4502	48
340	1	2	100	1	2	2	26
341	10	15	100	10	15	140	34
342	104	203	100	100	203	11896	124
343	5	6	100	5	6	30	38
344	40	75	100	40	75	2405	85
345	1	83	100	1	3	2	136
346	40	75	100	40	75	2405	85
347	29	53	100	29	53	1261	130
348	26	150	100	26	53	1027	112
349	40	75	100	40	75	2405	80
350	1	2	100	1	2	2	71
351	26	150	100	26	53	1027	112
352	127	249	100	100	29	667	23
353	1	2	100	1	2	2	69
354	78	151	100	78	151	8833	134
355	123	241	100	100	157	5126	41
356	80	155	100	80	17	394	22
357	48	91	100	48	18	310	22
358	48	91	100	48	25	512	22
359	14	23	100	14	23	286	43
360	78	151	100	78	151	8921	112
361	62	119	100	62	102	3615	48
362	78	151	100	78	151	8833	129
363	57	112	100	57	71	2794	50
364	1	2	100	1	2	2	71
365	107	215	100	100	143	5138	43
366	76	147	100	76	22	485	27
367	18	31	100	18	15	137	21
368	40	75	100	40	75	2405	85
369	10	15	100	10	15	140	36
370	123	241	100	100	168	6833	51
371	3	4	100	3	4	12	126
372	67	131	100	67	102	5203	63
373	72	139	100	72	139	7754	136
374	38	71	100	38	62	1895	41
375	72	139	100	72	139	7727	131
376	1	2	100	1	2	2	135
377	33	61	100	33	61	1635	129
378	25	45	100	25	32	613	36
379	104	203	100	100	203	11896	124
380	129	253	100	100	15	241	19
381	104	203	100	100	203	11896	124
382	57	109	100	57	13	181	22
383	92	179	100	92	100	3165	29
384	118	231	100	100	130	3978	32
385	14	23	100	14	23	286	75
386	16	27	100	16	27	377	31
387	1	83	100	1	3	2	136
388	123	241	100	100	156	6582	44
389	66	127	100	66	15	185	19
390	107	209	100	100	28	570	27
391	29	53	100	29	53	1261	138
392	55	105	100	55	49	897	21
393	75	145	100	75	67	1539	29
394	64	123	100	64	123	5978	106
395	21	37	100	21	32	544	26
396	80	155	100	80	155	9173	114
397	40	75	100	40	75	2405	80
398	56	180	100	56	113	4732	139
399	73	141	100	73	141	7952	126
400	73	141	100	73	141	7991	144
401	1	83	100	1	3	2	136
402	55	105	100	55	49	1384	29
403	73	141	100	73	141	7991	144
404	37	161	100	37	75	2072	144
405	29	53	100	29	30	686	33
406	29	53	100	29	53	1261	138
407	89	213	100	89	179	10230	109
408	115	225	100	100	16	293	22
409	104	210	100	100	149	6806	55
410	3	4	100	3	4	12	131
411	73	179	100	73	147	5932	94
412	73	141	100	73	141	7938	116
413	77	149	100	77	11	163	19
414	80	155	100	80	155	9214	114
415	30	55	100	30	45	874	25
416	1	2	100	1	2	2	26
417	23	41	100	23	25	508	24
418	109	213	100	100	45	1137	25
419	88	171	100	88	136	5438	54
420	80	155	100	80	155	9281	119
421	80	155	100	80	155	9281	119
422	104	203	100	100	203	12205	129
423	33	61	100	33	61	1635	129
424	3	4	100	3	4	12	123
425	121	237	100	100	167	6184	51
426	62	119	100	62	119	4749	74
427	102	199	100	100	84	5053	56
428	34	73	100	34	31	856	33
429	40	75	100	40	75	2405	76
430	112	219	100	100	186	9683	85
431	64	123	100	64	123	5951	101
432	39	73	100	39	16	198	20
433	64	123	100	64	123	5971	106
434	9	97	100	9	19	126	30
435	101	197	100	100	13	215	20
436	73	141	100	73	141	7991	144
437	64	123	100	64	123	6145	128
438	48	91	100	48	45	1601	36
439	1	2	100	1	2	2	20
440	62	119	100	62	119	4749	74
441	40	75	100	40	75	2405	85
442	29	53	100	29	15	165	20
443	99	193	100	99	180	10399	91
444	80	155	100	80	155	9217	136
445	73	141	100	73	141	7991	144
446	32	59	100	32	17	240	26
447	80	155	100	80	155	9217	136
448	33	61	100	33	61	1635	129
449	33	61	100	33	61	1635	129
450	29	53	100	29	53	1261	123
451	33	61	100	33	61	1635	117
452	124	243	100	100	74	2034	28
453	81	157	100	81	23	383	21
454	83	161	100	83	161	9082	102
455	121	237	100	100	79	3477	39
456	40	75	100	40	75	2405	85
457	78	151	100	78	151	8833	129
458	73	141	100	73	141	7991	144
459	48	91	100	48	91	3465	79
460	3	4	100	3	4	12	121
461	73	141	100	73	141	7952	131
462	81	157	100	81	30	510	21
463	3	4	100	3	4	12	126
464	48	91	100	48	45	1244	33
465	29	53	100	29	53	1261	101
466	40	150	100	40	81	2311	65
467	72	139	100	72	139	7754	102
468	1	2	100	1	2	2	92
469	72	139	100	72	139	7754	131
470	33	61	100	33	61	1635	124
471	78	151	100	78	151	8833	129
472	15	25	100	15	25	330	134
473	5	6	100	5	6	30	19
474	40	75	100	40	75	2405	85
475	73	141	100	73	141	7991	144
476	72	139	100	72	139	7754	131
477	1	2	100	1	2	2	71
478	40	75	100	40	75	2405	85
479	3	5	100	3	5	14	33
480	23	41	100	23	16	198	21
481	3	4	100	3	4	12	126
482	1	2	100	1	2	2	131
483	78	151	100	78	151	8833	129
484	8	11	100	8	11	85	23
485	1	2	100	1	2	2	69
486	73	141	100	73	141	7952	126
487	15	25	100	15	25	330	127
488	123	241	100	100	35	673	27
489	40	142	100	40	81	2420	124
490	123	241	100	100	165	4861	49
491	40	75	100	40	75	2405	80
492	118	231	100	100	15	308	23
493	64	123	100	64	123	6137	127
494	1	107	100	1	3	2	72
495	115	225	100	100	24	406	22
496	1	2	100	1	2	2	149
497	54	103	100	54	60	1398	25
498	72	139	100	72	53	1211	21
499	7	9	100	7	9	62	55
500	1	104	100	1	3	2	81
501	1	2	100	1	2	2	71
502	54	103	100	54	80	2208	35
503	131	257	100	100	70	851	19
504	131	257	100	100	43	1004	25
505	125	245	100	100	19	255	19
506	1	2	100	1	2	2	71
507	73	141	100	73	141	7991	144
508	99	194	100	99	161	8241	67
509	51	97	100	51	12	165	19
510	78	151	100	78	151	8831	123
511	78	151	100	78	151	8831	119
512	1	2	100	1	2	2	54
513	4	5	100	4	5	20	19
514	1	2	100	1	2	2	54
515	90	175	100	90	73	2768	41
516	57	109	100	57	24	370	23
517	29	153	100	29	59	1276	143
518	1	2	100	1	2	2	19
519	78	151	100	78	151	8833	129
520	30	55	100	30	55	1350	93
521	73	141	100	73	141	7904	121
522	95	185	100	95	129	9305	82
523	58	111	100	58	50	1539	30
524	72	139	100	72	139	7754	131
525	72	139	100	72	139	7725	97
526	105	205	100	100	17	264	20
527	119	233	100	100	145	4892	41
528	6	7	100	6	7	42	28
529	78	151	100	78	25	587	24
530	80	155	100	80	155	9281	119
531	68	131	100	68	73	2085	28
532	68	131	100	68	53	1527	29
533	52	176	100	52	105	4082	130
534	73	141	100	73	141	7952	131
535	40	75	100	40	75	2405	92
536	3	4	100	3	4	12	131
537	9	13	100	9	13	108	22
538	73	141	100	73	141	7951	122
539	119	233	100	100	161	6249	52
540	95	185	100	95	17	301	23
541	71	137	100	71	87	3749	46
542	40	75	100	40	52	1122	27
543	80	155	100	80	155	9195	114
544	11	17	100	11	17	172	41
545	72	139	100	72	139	7725	92
546	6	80	100	6	13	57	49
547	73	141	100	73	141	7950	121
548	120	235	100	100	86	2209	30
549	95	185	100	95	102	7078	62
550	72	139	100	72	139	7754	102
551	33	61	100	33	17	214	21
552	128	252	100	100	94	1971	23
553	1	2	100	1	2	2	69
554	1	66	100	1	3	2	68
555	1	2	100	1	2	2	71
556	1	66	100	1	3	2	68
557	1	2	100	1	2	2	71
558	1	108	100	1	3	2	110
559	73	141	100	73	141	7952	131
560	86	167	100	86	12	175	19
561	26	47	100	26	15	183	23
562	39	73	100	39	73	2286	132
563	72	139	100	72	139	7754	131
564	39	73	100	39	73	2286	139
565	73	141	100	73	141	7991	139
566	39	73	100	39	73	2286	139
567	39	73	100	39	73	2286	139
568	1	108	100	1	3	2	110
569	1	2	100	1	2	2	62
570	103	201	100	100	201	10299	115
571	72	139	100	72	139	7717	97
572	29	53	100	29	53	1261	132
573	64	123	100	64	123	6000	113
574	10	92	100	10	21	155	142
575	1	110	100	1	3	2	62
576	55	105	100	55	17	172	19
577	80	155	100	80	155	9281	119
578	1	2	100	1	2	2	71
579	19	33	100	19	33	536	53
580	47	89	100	47	26	403	19
581	1	2	100	1	2	2	69
582	1	2	100	1	2	2	37
583	64	123	100	64	123	6161	137
584	78	151	100	78	151	8833	129
585	81	157	100	81	157	9457	134
586	81	157	100	81	157	9457	134
587	1	2	100	1	2	2	37
588	81	157	100	81	157	9457	134
589	112	219	100	100	28	718	37
590	1	110	100	1	3	2	62
591	76	147	100	76	147	7573	108
592	114	223	100	100	17	323	20
593	112	219	100	100	30	758	37
594	87	169	100	87	169	9578	117
595	81	157	100	81	119	6910	68
596	1	2	100	1	2	2	149
597	1	2	100	1	2	2	70
598	1	2	100	1	2	2	69
599	106	207	100	100	26	554	24
600	78	151	100	78	151	8831	124
601	73	188	100	73	139	5527	73
602	1	66	100	1	3	2	68
603	67	129	100	67	13	183	19
604	98	199	100	98	139	8528	69
605	10	15	100	10	15	140	137
606	96	187	100	96	14	271	19
607	53	101	100	53	84	3761	74
608	1	2	100	1	2	2	69
609	81	157	100	81	157	9457	134
610	78	151	100	78	151	8833	129
611	1	2	100	1	2	2	69
612	87	184	100	87	170	9631	91
613	29	53	100	29	53	1261	132
614	64	123	100	64	106	3100	35
615	42	79	100	42	12	128	19
616	29	53	100	29	53	1261	132
617	1	2	100	1	2	2	149
618	1	2	100	1	2	2	71
619	1	2	100	1	2	2	149
620	120	235	100	100	167	7852	43
621	1	2	100	1	2	2	69
622	80	155	100	80	155	9281	119
623	93	181	100	93	159	8097	75
624	128	251	100	100	29	683	23
625	3	4	100	3	4	12	126
626	1	2	100	1	2	2	70
627	75	145	100	75	145	7397	83
628	1	2	100	1	2	2	149
629	40	75	100	40	75	2405	139
630	1	2	100	1	2	2	149
631	3	4	100	3	4	12	146
632	95	185	100	95	15	250	19
633	70	142	100	70	141	6469	91
634	3	4	100	3	4	12	146
635	1	2	100	1	2	2	146
636	3	4	100	3	4	12	146
637	1	2	100	1	2	2	87
638	3	4	100	3	4	12	146
639	3	4	100	3	4	12	146
640	117	229	100	100	164	10140	74
641	57	109	100	57	66	2403	44
642	117	229	100	100	92	3571	46
643	70	135	100	70	79	1045	23
644	62	119	100	62	119	5782	139
645	64	123	100	64	123	6000	107
646	81	157	100	81	11	183	19
647	64	123	100	64	123	6000	103
648	78	151	100	78	151	8833	129
649	62	119	100	62	119	5782	139
650	1	2	100	1	2	2	87
651	4	5	100	4	5	20	19
652	58	111	100	58	111	4891	79
653	58	111	100	58	108	4367	59
654	40	75	100	40	75	2405	139
655	117	229	100	100	94	3889	40
656	40	75	100	40	75	2405	139
657	40	75	100	40	75	2405	139
658	58	111	100	58	111	4899	75
659	50	95	100	50	74	1977	32
660	37	69	100	37	64	1996	81
661	58	111	100	58	103	4436	60
662	44	83	100	44	83	2907	69
663	58	111	100	58	111	4929	90
664	50	95	100	50	18	349	19
665	50	95	100	50	15	208	19
666	35	68	100	35	68	1852	139
667	103	201	100	100	131	3289	35
668	31	57	100	31	17	255	22
669	29	53	100	29	53	1261	132
670	78	151	100	78	38	1106	33
671	116	227	100	100	217	11305	107
672	63	121	100	63	58	1441	31
673	1	66	100	1	3	2	68
674	52	99	100	52	93	2457	48
675	40	75	100	40	75	2405	139
676	117	229	100	100	135	4838	34
677	4	5	100	4	5	20	20
678	1	2	100	1	2	2	47
679	1	2	100	1	2	2	149
680	81	157	100	81	157	9457	134
681	50	95	100	50	46	916	24
682	55	105	100	55	105	4550	92
683	117	229	100	100	166	9597	66
684	36	67	100	36	67	1947	125
685	1	2	100	1	2	2	149
686	1	2	100	1	2	2	47
687	11	17	100	11	17	172	147
688	8	11	100	8	11	85	30
689	100	195	100	100	103	4633	47
690	1	2	100	1	2	2	149
691	64	123	100	64	123	6161	142
692	93	181	100	93	20	424	26
693	64	123	100	64	123	6161	142
694	114	223	100	100	42	1079	28
695	9	13	100	9	13	111	25
696	53	101	100	53	12	142	19
697	77	156	100	77	27	637	30
698	114	223	100	100	124	2475	28
699	51	97	100	51	24	413	29
700	14	23	100	14	17	165	22
701	47	89	100	47	57	1617	32
702	73	141	100	73	141	7990	136
703	1	66	100	1	3	2	68
704	1	50	100	1	3	2	27
705	2	3	100	2	3	6	41
706	122	275	100	100	148	9625	62
707	70	135	100	70	135	7346	114
708	1	66	100	1	3	2	68
709	8	11	100	8	11	85	116
710	119	261	100	100	107	5036	41
711	11	17	100	11	17	172	40
712	102	199	100	100	92	2676	31
713	7	9	100	7	9	62	112
714	64	123	100	64	17	201	21
715	29	53	100	29	53	1261	121
716	1	66	100	1	3	2	68
717	18	31	100	18	31	480	40
718	1	2	100	1	2	2	149
719	9	121	100	9	19	126	119
720	62	119	100	62	15	198	21
721	89	173	100	89	172	9964	105
722	94	183	100	94	111	4901	39
723	110	215	100	100	20	285	26
724	1	66	100	1	3	2	68
725	48	91	100	48	14	132	20
726	64	123	100	64	123	6161	135
727	1	2	100	1	2	2	34
728	55	105	100	55	105	4543	72
729	59	113	100	59	15	201	21
730	72	139	100	72	18	291	19
731	81	157	100	81	157	9457	134
732	7	9	100	7	9	62	102
733	1	2	100	1	2	2	149
734	71	137	100	71	13	215	22
735	82	159	100	82	117	6695	63
736	82	159	100	82	121	6675	60
737	48	91	100	48	91	3465	100
738	121	237	100	100	11	197	19
739	7	9	100	7	9	62	102
740	1	85	100	1	3	2	62
741	15	25	100	15	14	164	19
742	29	53	100	29	53	1261	132
743	54	103	100	54	103	4377	89
744	118	231	100	100	54	1617	27
745	102	199	100	100	61	1457	29
746	17	29	100	17	12	97	20
747	48	91	100	48	91	3465	111
748	64	123	100	64	123	6161	142
749	64	123	100	64	123	6161	142
750	67	129	100	67	129	6752	144
751	77	149	100	77	149	6155	78
752	47	89	100	47	16	245	19
753	103	201	100	100	13	172	19
754	66	127	100	66	13	161	19
755	7	9	100	7	9	62	102
756	1	2	100	1	2	2	149
757	1	2	100	1	2	2	70
758	72	139	100	72	139	7678	127
759	87	169	100	87	86	5773	74
760	93	181	100	93	64	3471	56
761	93	181	100	93	52	2581	51
762	64	123	100	64	123	6000	107
763	92	179	100	92	15	264	22
764	1	2	100	1	2	2	70
765	1	2	100	1	2	2	62
766	29	53	100	29	11	119	20
767	63	121	100	63	14	207	20
768	37	69	100	37	69	2057	144
769	79	153	100	79	153	9095	106
770	28	51	100	28	51	1175	78
771	7	9	100	7	9	62	112
772	12	19	100	12	19	207	31
773	62	128	100	62	32	880	30
774	87	169	100	87	86	5773	74
775	53	101	100	53	83	3783	96
776	47	145	100	47	95	3337	82
777	39	141	100	39	79	2301	137
778	1	2	100	1	2	2	62
779	1	2	100	1	2	2	96
780	93	181	100	93	64	3500	56
781	28	51	100	28	51	1143	54
782	25	45	100	25	18	263	21
783	1	121	100	1	3	2	38
784	71	137	100	71	25	430	23
785	29	53	100	29	53	1261	127
786	101	197	100	100	16	269	21
787	44	83	100	44	83	2911	105
788	1	100	100	1	3	2	71
789	87	169	100	87	86	5773	74
790	64	123	100	64	123	6000	107
791	64	123	100	64	123	6000	107
792	89	173	100	89	173	9733	102
