# ksw_extend2 profile v1
# sample_stride	64
# samples_stored	26294
# calls	1682797
# total_dp_cells	5337376551
# total_rows	121291518
# qlen_bins	<=8 <=16 <=32 <=64 <=96 <=128 <=160 <=192 <=256 <=512 >512
# qlen_counts	136256	127088	201450	353504	581682	263052	19765	0	0	0	0
# tlen_bins	<=16 <=32 <=64 <=128 <=256 <=512 <=1024 <=2048 >2048
# tlen_counts	139193	110187	183378	364902	877545	7547	45	0	0
# requested_w_bins	<=4 <=8 <=16 <=32 <=64 <=128 <=256 >256
# requested_w_counts	0	0	0	0	0	1682797	0	0
# dp_cell_bins	<=64 <=128 <=256 <=512 <=1024 <=2048 <=4096 <=8192 <=16384 <=32768 >32768
# dp_cell_counts	124661	36948	199622	219703	178895	176658	195588	319292	231430	0	0
sample_index	qlen	tlen	requested_w	effective_w	rows	dp_cells	max_score
2123	30	55	100	30	55	1350	87
2124	100	195	100	100	13	204	20
2125	119	233	100	100	14	195	19
2126	12	19	100	12	11	89	19
2127	1	2	100	1	2	2	20
2128	94	219	100	94	178	9279	90
2129	81	157	100	81	157	9119	103
2130	58	111	100	58	91	3866	52
2131	45	85	100	45	85	3045	130
2132	3	4	100	3	4	12	19
2133	45	85	100	45	85	3045	125
2134	81	157	100	81	157	9119	103
2135	81	157	100	81	157	9119	103
2136	5	6	100	5	6	30	31
2137	1	70	100	1	3	2	68
2138	87	169	100	87	160	6507	80
2139	80	155	100	80	155	9310	135
2140	1	2	100	1	2	2	70
2141	72	139	100	72	139	7788	130
2142	7	9	100	7	9	62	35
2143	99	194	100	99	139	7212	59
2144	72	139	100	72	139	7788	130
2145	80	155	100	80	155	8891	118
2146	13	21	100	13	16	195	21
2147	45	85	100	45	85	3045	130
2148	131	257	100	100	14	199	19
2149	1	2	100	1	2	2	70
2150	126	247	100	100	227	10831	112
2151	101	197	100	100	197	11079	123
2152	16	27	100	16	27	377	101
2153	106	207	100	100	11	166	19
2154	45	85	100	45	85	3045	130
2155	105	205	100	100	94	3308	37
2156	62	119	100	62	119	5782	110
2157	1	2	100	1	2	2	70
2158	11	17	100	11	17	172	40
2159	11	17	100	11	17	172	41
2160	55	120	100	55	67	1837	36
2161	70	135	100	70	135	7370	138
2162	1	81	100	1	3	2	83
2163	62	119	100	62	119	5782	111
2164	15	25	100	15	25	330	145
2165	66	127	100	66	127	6552	135
2166	1	2	100	1	2	2	70
2167	68	131	100	68	131	6955	140
2168	45	85	100	45	85	3045	105
2169	72	139	100	72	139	7769	140
2170	97	189	100	97	19	432	25
2171	78	151	100	78	117	8021	88
2172	72	139	100	72	139	7769	140
2173	76	147	100	76	147	5790	78
2174	6	66	100	6	13	57	106
2175	128	251	100	100	107	2858	28
2176	45	85	100	45	85	3045	130
2177	49	93	100	49	93	3611	119
2178	72	139	100	72	139	7788	130
2179	1	70	100	1	3	2	68
2180	76	147	100	76	145	5257	79
2181	72	139	100	72	139	7769	140
2182	1	70	100	1	3	2	68
2183	62	119	100	62	119	5782	111
2184	76	147	100	76	147	6200	93
2185	5	117	100	5	11	40	90
2186	68	131	100	68	131	6955	140
2187	1	126	100	1	3	2	149
2188	75	145	100	75	21	358	23
2189	57	109	100	57	15	215	21
2190	60	115	100	60	14	204	20
2191	81	206	100	81	163	9446	123
2192	131	257	100	100	12	224	19
2193	1	81	100	1	3	2	83
2194	28	117	100	28	56	1190	90
2195	68	131	100	68	131	6955	140
2196	63	121	100	63	16	183	22
2197	119	233	100	100	16	328	25
2198	105	205	100	100	28	680	29
2199	1	2	100	1	2	2	70
2200	1	81	100	1	3	2	83
2201	75	145	100	75	14	207	19
2202	59	113	100	59	103	4921	73
2203	1	2	100	1	2	2	70
2204	52	99	100	52	99	3356	78
2205	72	139	100	72	139	7769	140
2206	75	145	100	75	145	8382	135
2207	45	85	100	45	85	3045	125
2208	59	113	100	59	19	190	21
2209	45	85	100	45	85	3045	125
2210	39	73	100	39	73	2054	48
2211	112	219	100	100	85	1781	26
2212	72	139	100	72	139	7769	140
2213	66	127	100	66	127	6552	136
2214	74	143	100	74	143	7017	94
2215	1	2	100	1	2	2	70
2216	21	37	100	21	37	657	73
2217	79	153	100	79	153	9033	114
2218	122	239	100	100	11	173	19
2219	117	229	100	100	21	336	29
2220	21	37	100	21	37	657	58
2221	33	65	100	33	35	862	30
2222	89	173	100	89	97	6317	70
2223	1	2	100	1	2	2	83
2224	20	35	100	20	34	510	22
2225	37	69	100	37	21	190	24
2226	127	249	100	100	26	362	20
2227	66	127	100	66	127	6552	136
2228	90	175	100	90	14	225	20
2229	37	69	100	37	69	2057	69
2230	129	253	100	100	21	415	20
2231	127	249	100	100	11	176	19
2232	57	109	100	57	14	191	19
2233	28	51	100	28	49	906	29
2234	61	117	100	61	41	1456	46
2235	37	69	100	37	69	2057	114
2236	72	139	100	72	139	7788	130
2237	89	173	100	89	96	6617	70
2238	64	123	100	64	12	203	20
2239	37	69	100	37	69	2057	112
2240	72	139	100	72	139	7769	140
2241	33	150	100	33	67	1650	87
2242	1	2	100	1	2	2	40
2243	98	191	100	98	44	1720	47
2244	72	139	100	72	139	7788	130
2245	1	2	100	1	2	2	83
2246	37	69	100	37	69	2057	114
2247	1	70	100	1	3	2	68
2248	72	139	100	72	139	7769	140
2249	33	150	100	33	67	1650	87
2250	33	150	100	33	67	1650	87
2251	66	127	100	66	127	6552	131
2252	72	139	100	72	139	7769	140
2253	33	150	100	33	67	1650	87
2254	89	173	100	89	97	6317	70
2255	66	127	100	66	127	6552	128
2256	37	69	100	37	69	2057	114
2257	31	57	100	31	32	458	23
2258	81	157	100	81	26	501	22
2259	33	150	100	33	67	1650	87
2260	5	130	100	5	11	40	140
2261	114	223	100	100	215	10717	112
2262	70	135	100	70	135	7370	145
2263	37	69	100	37	69	2057	114
2264	75	145	100	75	145	8382	135
2265	37	69	100	37	69	2057	114
2266	1	2	100	1	2	2	83
2267	81	157	100	81	157	9299	129
2268	81	157	100	81	157	9119	103
2269	95	185	100	95	12	217	21
2270	66	127	100	66	11	166	20
2271	81	157	100	81	157	9299	129
2272	72	139	100	72	139	7769	135
2273	52	99	100	52	99	3329	73
2274	37	69	100	37	69	2057	114
2275	109	213	100	100	36	865	41
2276	81	157	100	81	157	9299	129
2277	33	150	100	33	67	1650	87
2278	79	154	100	79	26	363	28
2279	43	81	100	43	18	243	27
2280	43	81	100	43	21	310	27
2281	91	177	100	91	16	313	20
2282	1	68	100	1	3	2	68
2283	81	157	100	81	157	9119	103
2284	83	161	100	83	21	363	25
2285	81	157	100	81	157	9299	129
2286	1	2	100	1	2	2	28
2287	42	79	100	42	17	269	24
2288	26	47	100	26	17	205	23
2289	75	145	100	75	145	8382	135
2290	52	99	100	52	99	3356	78
2291	36	67	100	36	51	1664	44
2292	1	2	100	1	2	2	83
2293	122	239	100	100	55	1362	28
2294	121	237	100	100	72	2767	36
2295	1	2	100	1	2	2	28
2296	72	139	100	72	139	7745	135
2297	72	139	100	72	139	7745	135
2298	38	71	100	38	52	1033	28
2299	74	143	100	74	46	1272	30
2300	33	61	100	33	61	1635	87
2301	48	91	100	48	22	421	28
2302	48	91	100	48	70	1258	29
2303	70	135	100	70	135	7370	145
2304	37	162	100	37	75	2072	126
2305	72	139	100	72	139	7788	125
2306	126	247	100	100	22	407	23
2307	1	107	100	1	3	2	68
2308	61	117	100	61	30	508	21
2309	48	91	100	48	23	441	28
2310	1	107	100	1	3	2	68
2311	79	204	100	79	159	9145	130
2312	89	173	100	89	97	6388	70
2313	1	2	100	1	2	2	83
2314	27	49	100	27	11	113	19
2315	106	207	100	100	84	2487	29
2316	23	41	100	23	38	645	28
2317	81	157	100	81	157	9119	103
2318	33	61	100	33	61	1635	87
2319	37	69	100	37	69	2057	114
2320	72	139	100	72	139	7788	130
2321	72	139	100	72	139	7788	130
2322	1	2	100	1	2	2	68
2323	33	61	100	33	61	1635	87
2324	70	135	100	70	135	7370	142
2325	81	157	100	81	157	8982	93
2326	25	45	100	25	26	577	27
2327	52	99	100	52	99	3356	78
2328	1	86	100	1	3	2	48
2329	52	99	100	52	99	3356	78
2330	56	107	100	56	39	940	24
2331	67	129	100	67	129	6254	109
2332	37	69	100	37	69	2057	111
2333	110	235	100	100	37	742	40
2334	33	61	100	33	61	1635	87
2335	101	212	100	100	202	12154	121
2336	81	157	100	81	157	9299	129
2337	18	31	100	18	25	418	35
2338	18	31	100	18	25	355	35
2339	1	2	100	1	2	2	68
2340	1	2	100	1	2	2	28
2341	75	200	100	75	151	8141	109
2342	113	221	100	100	124	8617	65
2343	5	6	100	5	6	30	145
2344	5	6	100	5	6	30	145
2345	5	6	100	5	6	30	145
2346	5	6	100	5	6	30	145
2347	5	6	100	5	6	30	145
2348	5	6	100	5	6	30	145
2349	3	4	100	3	4	12	59
2350	5	6	100	5	6	30	145
2351	5	6	100	5	6	30	145
2352	70	135	100	70	135	7367	88
2353	5	6	100	5	6	30	145
2354	67	129	100	67	15	218	21
2355	5	6	100	5	6	30	145
2356	81	157	100	81	157	9299	124
2357	37	69	100	37	69	2057	114
2358	81	157	100	81	157	9299	129
2359	114	223	100	100	33	780	26
2360	5	6	100	5	6	30	145
2361	5	6	100	5	6	30	145
2362	5	6	100	5	6	30	145
2363	72	139	100	72	77	1519	29
2364	15	25	100	15	20	279	24
2365	75	145	100	75	145	8382	130
2366	19	33	100	19	33	536	76
2367	15	25	100	15	25	326	26
2368	15	25	100	15	25	330	27
2369	107	209	100	100	63	1450	28
2370	70	135	100	70	135	7367	88
2371	89	173	100	89	97	6317	70
2372	9	13	100	9	13	111	20
2373	128	251	100	100	152	7105	54
2374	72	139	100	72	139	7786	125
2375	88	171	100	88	139	7036	60
2376	70	135	100	70	135	7367	88
2377	54	103	100	54	75	2322	37
2378	27	49	100	27	49	980	36
2379	80	205	100	80	161	8798	111
2380	79	204	100	79	159	9147	121
2381	96	187	100	96	11	225	19
2382	19	33	100	19	33	536	74
2383	53	101	100	53	38	825	23
2384	19	33	100	19	33	536	66
2385	81	157	100	81	157	9491	140
2386	35	65	100	35	35	1043	34
2387	58	183	100	58	83	4381	92
2388	3	4	100	3	4	12	19
2389	111	217	100	100	63	1492	23
2390	35	65	100	35	46	1192	30
2391	81	157	100	81	157	9299	129
2392	88	171	100	88	142	8355	75
2393	80	155	100	80	31	438	20
2394	21	37	100	21	37	657	47
2395	19	33	100	19	33	536	78
2396	88	171	100	88	147	8142	75
2397	23	41	100	23	11	140	20
2398	74	143	100	74	68	3592	57
2399	1	2	100	1	2	2	68
2400	1	2	100	1	2	2	68
2401	70	135	100	70	135	7367	88
2402	81	157	100	81	157	9422	140
2403	85	165	100	85	22	464	28
2404	85	165	100	85	24	531	28
2405	77	149	100	77	15	235	22
2406	37	69	100	37	23	309	28
2407	25	45	100	25	45	935	65
2408	37	69	100	37	21	376	28
2409	60	115	100	60	11	144	19
2410	37	78	100	37	75	2071	65
2411	72	139	100	72	139	7786	140
2412	121	237	100	100	10	186	19
2413	81	157	100	81	157	9422	140
2414	61	117	100	61	12	161	19
2415	37	69	100	37	28	551	28
2416	115	225	100	100	33	716	21
2417	72	139	100	72	139	7785	134
2418	52	99	100	52	99	4067	145
2419	1	75	100	1	3	2	77
2420	13	21	100	13	21	245	58
2421	84	163	100	84	17	239	22
2422	55	105	100	55	40	900	30
2423	131	257	100	100	14	197	19
2424	89	173	100	89	127	4770	36
2425	89	173	100	89	131	5256	41
2426	36	67	100	36	44	1222	30
2427	79	153	100	79	98	5182	56
2428	81	157	100	81	157	9422	140
2429	129	253	100	100	13	302	21
2430	70	135	100	70	135	7367	88
2431	4	5	100	4	5	20	146
2432	84	209	100	84	169	9966	119
2433	7	9	100	7	9	62	41
2434	102	199	100	100	13	285	19
2435	58	111	100	58	111	5060	136
2436	103	201	100	100	51	2250	39
2437	15	25	100	15	25	330	37
2438	35	65	100	35	53	1153	28
2439	70	135	100	70	135	7367	88
2440	67	129	100	67	129	6752	140
2441	79	153	100	79	143	7951	85
2442	19	114	100	19	39	551	131
2443	21	37	100	21	37	657	126
2444	88	171	100	88	83	1649	28
2445	93	181	100	93	12	240	20
2446	32	13	100	32	13	416	80
2447	37	72	100	37	41	1029	26
2448	98	246	100	98	17	335	22
2449	40	75	100	40	49	849	22
2450	70	135	100	70	70	2850	41
2451	35	65	100	35	22	609	28
2452	59	113	100	59	21	293	21
2453	120	235	100	100	221	12782	135
2454	26	47	100	26	47	1012	61
2455	10	115	100	10	21	155	135
2456	39	73	100	39	67	1988	46
2457	70	135	100	70	82	4181	52
2458	70	135	100	70	55	2372	41
2459	26	47	100	26	47	1012	61
2460	81	157	100	81	157	9422	140
2461	70	135	100	70	135	7368	135
2462	67	129	100	67	129	6752	140
2463	70	135	100	70	135	7367	88
2464	74	143	100	74	143	7946	95
2465	64	123	100	64	61	2651	43
2466	112	219	100	100	18	391	26
2467	108	211	100	100	209	12468	135
2468	67	129	100	67	129	6752	135
2469	20	35	100	20	27	431	25
2470	25	45	100	25	12	133	20
2471	112	219	100	100	105	3507	36
2472	70	179	100	70	141	6331	98
2473	58	111	100	58	11	202	20
2474	49	162	100	49	99	3626	145
2475	10	15	100	10	15	123	25
2476	69	133	100	69	14	204	19
2477	81	157	100	81	157	9422	140
2478	114	223	100	100	16	227	21
2479	35	65	100	35	65	1840	80
2480	79	204	100	79	159	8968	130
2481	20	35	100	20	35	595	80
2482	3	4	100	3	4	12	55
2483	42	79	100	42	79	2652	111
2484	68	131	100	68	111	4488	48
2485	70	179	100	70	141	6331	93
2486	35	65	100	35	65	1840	100
2487	70	135	100	70	135	7367	88
2488	37	69	100	37	69	2057	130
2489	94	183	100	94	53	1770	35
2490	32	59	100	32	13	171	21
2491	80	155	100	80	24	567	32
2492	17	29	100	17	29	426	32
2493	42	79	100	42	79	2652	108
2494	43	81	100	43	26	520	22
2495	91	177	100	91	16	276	19
2496	4	5	100	4	5	20	19
2497	37	69	100	37	69	2057	145
2498	31	104	100	31	63	1457	74
2499	52	99	100	52	69	2617	38
2500	114	223	100	100	97	4682	46
2501	42	79	100	42	79	2652	108
2502	40	75	100	40	75	2405	141
2503	1	2	100	1	2	2	22
2504	42	79	100	42	79	2652	108
2505	72	139	100	72	139	7775	140
2506	99	193	100	99	133	8133	65
2507	80	155	100	80	155	8997	100
2508	5	6	100	5	6	30	26
2509	49	93	100	49	11	141	20
2510	120	235	100	100	76	2483	28
2511	18	31	100	18	31	480	145
2512	81	205	100	81	163	8501	96
2513	7	9	100	7	9	62	19
2514	3	4	100	3	4	12	57
2515	72	139	100	72	139	7775	140
2516	80	155	100	80	155	8997	100
2517	18	31	100	18	31	480	140
2518	18	31	100	18	31	480	145
2519	11	17	100	11	14	119	22
2520	37	69	100	37	69	2057	140
2521	18	31	100	18	31	480	140
2522	18	31	100	18	31	480	145
2523	18	31	100	18	31	480	140
2524	18	31	100	18	22	366	23
2525	48	91	100	48	70	1317	30
2526	130	255	100	100	14	267	20
2527	73	141	100	73	36	1059	32
2528	2	3	100	2	3	6	32
2529	18	31	100	18	31	480	135
2530	18	31	100	18	31	480	140
2531	18	31	100	18	31	480	145
2532	3	4	100	3	4	12	31
2533	79	153	100	79	80	3125	40
2534	18	31	100	18	31	480	140
2535	3	4	100	3	4	12	31
2536	115	225	100	100	26	441	31
2537	5	6	100	5	6	30	20
2538	81	157	100	81	157	9310	130
2539	72	139	100	72	15	220	21
2540	67	129	100	67	14	181	21
2541	107	139	100	100	39	1216	40
2542	72	139	100	72	58	1307	38
2543	112	219	100	100	16	223	20
2544	37	162	100	37	75	2072	145
2545	66	130	100	66	23	459	28
2546	79	153	100	79	153	9130	130
2547	37	69	100	37	69	2057	140
2548	66	127	100	66	30	554	23
2549	111	217	100	100	30	751	33
2550	79	153	100	79	153	8970	135
2551	37	162	100	37	75	2072	145
2552	114	223	100	100	37	1009	37
2553	14	23	100	14	23	286	42
2554	75	145	100	75	15	193	19
2555	72	139	100	72	26	562	28
2556	91	178	100	91	32	773	41
2557	126	287	100	100	184	7925	40
2558	28	51	100	28	51	1175	140
2559	114	223	100	100	44	1630	38
2560	114	223	100	100	35	900	36
2561	2	3	100	2	3	6	36
2562	114	223	100	100	33	829	36
2563	96	203	100	96	193	11337	115
2564	4	5	100	4	5	20	20
2565	103	201	100	100	21	481	25
2566	33	61	100	33	13	116	22
2567	3	4	100	3	4	12	106
2568	84	209	100	84	169	9765	107
2569	50	95	100	50	87	1631	43
2570	72	139	100	72	25	492	28
2571	13	21	100	13	11	120	19
2572	33	61	100	33	21	242	20
2573	97	189	100	97	15	270	20
2574	72	139	100	72	49	1576	43
2575	97	189	100	97	15	270	20
2576	4	5	100	4	5	20	31
2577	50	95	100	50	26	455	28
2578	89	173	100	89	173	10384	132
2579	70	179	100	70	141	6329	103
2580	81	206	100	81	163	9505	140
2581	29	53	100	29	53	1261	59
2582	56	107	100	56	18	239	25
2583	56	107	100	56	31	552	25
2584	56	107	100	56	16	233	25
2585	80	155	100	80	155	8997	100
2586	62	119	100	62	119	5782	130
2587	81	157	100	81	157	9363	130
2588	100	195	100	100	153	7939	57
2589	118	231	100	100	36	1029	32
2590	70	135	100	70	43	977	27
2591	36	67	100	36	45	1230	49
2592	62	119	100	62	119	5782	134
2593	10	15	100	10	15	140	78
2594	118	231	100	100	68	2628	34
2595	93	181	100	93	75	3726	43
2596	70	179	100	70	141	6329	103
2597	118	231	100	100	142	7483	50
2598	80	155	100	80	155	8997	96
2599	100	195	100	100	59	2112	48
2600	79	153	100	79	153	8970	135
2601	70	135	100	70	135	6314	103
2602	10	15	100	10	15	140	83
2603	10	15	100	10	15	140	83
2604	81	157	100	81	95	6913	77
2605	84	163	100	84	163	8703	86
2606	39	73	100	39	21	289	26
2607	116	227	100	100	11	251	19
2608	10	123	100	10	21	155	63
2609	2	3	100	2	3	6	48
2610	35	65	100	35	65	1840	143
2611	2	3	100	2	3	6	48
2612	63	121	100	63	14	209	21
2613	85	165	100	85	22	431	26
2614	62	119	100	62	119	5782	134
2615	39	73	100	39	28	562	26
2616	85	165	100	85	31	646	26
2617	37	69	100	37	12	129	20
2618	85	165	100	85	23	447	26
2619	79	153	100	79	153	9111	140
2620	56	107	100	56	70	1412	24
2621	69	133	100	69	14	174	19
2622	69	133	100	69	16	186	19
2623	39	144	100	39	79	2301	101
2624	91	177	100	91	25	616	25
2625	37	69	100	37	69	2057	55
2626	70	135	100	70	97	2623	36
2627	62	119	100	62	12	204	19
2628	69	133	100	69	14	174	19
2629	80	155	100	80	155	9311	133
2630	35	65	100	35	65	1840	143
2631	12	19	100	12	19	196	23
2632	35	65	100	35	65	1840	143
2633	62	119	100	62	29	398	19
2634	29	53	100	29	53	1261	140
2635	72	139	100	72	139	7732	135
2636	90	175	100	90	169	7549	85
2637	35	65	100	35	65	1840	143
2638	29	53	100	29	53	1261	140
2639	9	13	100	9	13	111	19
2640	16	27	100	16	27	270	19
2641	29	53	100	29	53	1261	140
2642	80	155	100	80	155	9311	133
2643	90	175	100	90	11	159	20
2644	29	53	100	29	53	1261	140
2645	29	53	100	29	53	1261	140
2646	35	65	100	35	65	1840	143
2647	126	247	100	100	110	4636	39
2648	35	65	100	35	65	1840	143
2649	62	119	100	62	119	5782	134
2650	62	119	100	62	119	5782	129
2651	29	53	100	29	53	1261	140
2652	35	65	100	35	65	1840	143
2653	73	141	100	73	11	166	19
2654	62	119	100	62	119	5782	134
2655	81	157	100	81	157	9297	125
2656	35	65	100	35	65	1840	143
2657	108	211	100	100	12	185	20
2658	10	15	100	10	15	140	83
2659	35	65	100	35	65	1840	143
2660	99	193	100	99	31	803	36
2661	20	35	100	20	35	595	70
2662	15	25	100	15	25	330	36
2663	35	65	100	35	65	1840	143
2664	37	162	100	37	75	2072	120
2665	98	191	100	98	87	3645	47
2666	15	25	100	15	19	165	27
2667	26	135	100	26	53	1027	50
2668	72	187	100	72	145	7803	115
2669	78	151	100	78	14	205	23
2670	74	143	100	74	14	153	20
2671	34	63	100	34	12	136	19
2672	28	123	100	28	57	1181	53
2673	36	67	100	36	52	752	24
2674	35	65	100	35	65	1840	143
2675	35	65	100	35	65	1840	143
2676	122	239	100	100	183	10715	79
2677	94	183	100	94	34	901	32
2678	26	135	100	26	53	1027	64
2679	90	175	100	90	159	7468	75
2680	5	6	100	5	6	30	29
2681	128	251	100	100	23	457	20
2682	125	245	100	100	71	1981	33
2683	80	155	100	80	155	8997	100
2684	37	69	100	37	69	2057	100
2685	74	143	100	74	15	247	20
2686	90	175	100	90	174	8969	92
2687	88	171	100	88	171	8163	96
2688	90	175	100	90	175	8695	95
2689	72	139	100	72	139	7775	140
2690	16	27	100	16	27	377	141
2691	29	53	100	29	53	1261	125
2692	72	139	100	72	139	7775	139
2693	111	217	100	100	11	188	19
2694	19	33	100	19	33	536	139
2695	16	27	100	16	27	377	141
2696	80	155	100	80	155	8997	100
2697	29	53	100	29	53	1261	125
2698	79	153	100	79	109	3464	37
2699	40	124	100	40	81	2419	52
2700	81	206	100	81	150	7995	76
2701	44	83	100	44	13	181	19
2702	19	33	100	19	33	536	145
2703	80	155	100	80	155	9205	123
2704	29	53	100	29	53	1261	125
2705	16	27	100	16	27	377	141
2706	19	33	100	19	33	536	140
2707	80	155	100	80	155	8997	100
2708	16	27	100	16	27	377	141
2709	37	69	100	37	69	2046	56
2710	67	129	100	67	74	3021	40
2711	118	231	100	100	38	1162	32
2712	80	155	100	80	155	8997	100
2713	84	209	100	84	169	9833	135
2714	26	135	100	26	53	1027	64
2715	62	187	100	62	125	5797	145
2716	120	235	100	100	126	6104	41
2717	120	235	100	100	103	5796	44
2718	116	227	100	100	62	2426	40
2719	73	141	100	73	19	215	19
2720	4	5	100	4	5	20	28
2721	84	163	100	84	22	520	29
2722	85	165	100	85	29	647	28
2723	109	213	100	100	40	905	27
2724	30	55	100	30	46	815	26
2725	88	171	100	88	171	8163	96
2726	57	109	100	57	41	1136	27
2727	75	200	100	75	149	7586	80
2728	81	157	100	81	157	8802	95
2729	80	155	100	80	155	8997	100
2730	32	59	100	32	57	1125	33
2731	80	205	100	80	155	8682	86
2732	39	73	100	39	53	731	25
2733	70	135	100	70	16	260	22
2734	2	3	100	2	3	6	25
2735	91	177	100	91	96	2071	32
2736	81	203	100	81	162	7885	90
2737	88	171	100	88	171	8740	101
2738	4	5	100	4	5	20	21
2739	122	239	100	100	178	9884	74
2740	116	228	100	100	29	836	30
2741	105	205	100	100	19	358	21
2742	4	5	100	4	5	20	29
2743	120	235	100	100	107	4972	37
2744	26	135	100	26	53	1027	64
2745	29	113	100	29	59	1165	51
2746	51	97	100	51	97	2279	54
2747	120	280	100	100	167	4802	33
2748	14	23	100	14	23	281	22
2749	26	151	100	26	53	1027	126
2750	83	161	100	83	161	8963	91
2751	29	53	100	29	12	151	20
2752	94	183	100	94	155	8397	75
2753	69	133	100	69	133	7110	94
2754	120	235	100	100	137	8399	61
2755	88	171	100	88	171	8163	96
2756	109	213	100	100	24	608	27
2757	84	163	100	84	163	9912	106
2758	88	171	100	88	171	8163	96
2759	26	53	100	26	53	1027	111
2760	81	157	100	81	157	8802	95
2761	82	159	100	82	159	6858	91
2762	80	155	100	80	155	9311	128
2763	131	257	100	100	10	174	19
2764	70	135	100	70	135	7370	145
2765	16	27	100	16	27	371	25
2766	29	69	100	29	59	1276	58
2767	73	141	100	73	13	151	20
2768	121	237	100	100	70	1744	29
2769	88	171	100	88	32	901	26
2770	25	45	100	25	16	212	23
2771	55	105	100	55	105	4550	135
2772	120	235	100	100	14	250	20
2773	7	9	100	7	9	62	20
2774	41	77	100	41	77	2527	87
2775	46	87	100	46	76	2025	42
2776	24	43	100	24	43	732	30
2777	28	51	100	28	51	1166	57
2778	79	153	100	79	38	747	47
2779	24	43	100	24	39	642	47
2780	62	119	100	62	90	4154	52
2781	81	157	100	81	157	8802	95
2782	2	70	100	2	5	7	69
2783	30	55	100	30	55	1350	145
2784	36	67	100	36	67	1561	49
2785	19	144	100	19	39	551	135
2786	131	257	100	100	14	234	19
2787	92	179	100	92	140	6810	60
2788	25	45	100	25	45	935	75
2789	98	191	100	98	191	9949	100
2790	55	105	100	55	105	4550	125
2791	95	185	100	95	29	616	23
2792	72	139	100	72	139	7788	113
2793	25	45	100	25	45	935	80
2794	56	107	100	56	51	1020	24
2795	80	155	100	80	155	9260	128
2796	119	233	100	100	39	933	26
2797	4	5	100	4	5	20	69
2798	122	240	100	100	40	1229	33
2799	18	31	100	18	31	480	43
2800	3	4	100	3	4	12	25
2801	3	4	100	3	4	12	25
2802	81	206	100	81	163	9335	119
2803	52	99	100	52	11	162	19
2804	15	25	100	15	25	330	30
2805	52	99	100	52	16	249	20
2806	55	105	100	55	105	4550	140
2807	37	157	100	37	75	2072	145
2808	27	54	100	27	54	1107	84
2809	56	146	100	56	113	4732	109
2810	90	175	100	90	58	802	25
2811	90	175	100	90	26	523	25
2812	90	175	100	90	26	504	25
2813	35	65	100	35	65	1836	63
2814	77	202	100	77	155	8718	131
2815	79	153	100	79	153	8625	117
2816	26	47	100	26	14	142	21
2817	22	39	100	22	39	722	91
2818	22	39	100	22	39	722	91
2819	22	39	100	22	39	722	91
2820	9	126	100	9	19	126	145
2821	21	37	100	21	37	657	80
2822	15	25	100	15	24	310	30
2823	50	95	100	50	95	3760	120
2824	9	13	100	9	13	111	45
2825	70	135	100	70	135	6757	100
2826	40	75	100	40	60	1678	37
2827	50	95	100	50	95	3760	120
2828	27	129	100	27	55	1107	109
2829	14	23	100	14	23	286	52
2830	3	4	100	3	4	12	19
2831	120	235	100	100	13	195	19
2832	113	221	100	100	96	2810	37
2833	126	247	100	100	95	2066	30
2834	111	217	100	100	59	1544	35
2835	62	187	100	62	125	5797	135
2836	94	183	100	94	155	8452	75
2837	72	139	100	72	139	7788	130
2838	61	117	100	61	13	178	19
2839	106	207	100	100	11	207	20
2840	80	155	100	80	155	9311	123
2841	39	73	100	39	15	203	20
2842	81	157	100	81	157	9489	135
2843	10	15	100	10	15	140	120
2844	37	69	100	37	12	165	19
2845	77	149	100	77	149	8633	118
2846	94	183	100	94	160	9024	80
2847	23	41	100	23	41	790	64
2848	71	137	100	71	137	7581	135
2849	15	25	100	15	13	147	21
2850	4	5	100	4	5	20	69
2851	8	11	100	8	11	75	26
2852	25	45	100	25	45	935	118
2853	23	41	100	23	41	790	64
2854	50	95	100	50	95	3760	120
2855	72	139	100	72	139	7788	130
2856	81	157	100	81	97	6119	67
2857	77	149	100	77	149	8621	112
2858	20	35	100	20	24	315	22
2859	111	217	100	100	23	380	19
2860	4	5	100	4	5	20	69
2861	98	191	100	98	52	1332	26
2862	98	191	100	98	40	1038	27
2863	107	209	100	100	16	269	23
2864	24	43	100	24	43	861	50
2865	82	159	100	82	71	3323	53
2866	106	207	100	100	17	327	21
2867	106	207	100	100	21	322	21
2868	50	95	100	50	95	3760	120
2869	103	201	100	100	19	285	20
2870	23	41	100	23	16	176	21
2871	4	5	100	4	5	20	69
2872	62	187	100	62	125	5797	136
2873	81	157	100	81	157	9489	135
2874	77	149	100	77	149	8633	118
2875	10	15	100	10	15	140	125
2876	23	41	100	23	41	790	64
2877	106	207	100	100	22	468	27
2878	4	5	100	4	5	20	69
2879	97	189	100	97	28	458	21
2880	50	95	100	50	95	3760	120
2881	44	85	100	44	85	2920	97
2882	75	145	100	75	22	405	23
2883	47	89	100	47	50	1623	34
2884	11	17	100	11	16	145	20
2885	29	113	100	29	59	1165	50
2886	49	93	100	49	16	227	21
2887	97	189	100	97	24	507	25
2888	26	47	100	26	21	298	26
2889	108	211	100	100	139	7208	56
2890	103	201	100	100	23	507	23
2891	23	41	100	23	41	790	64
2892	98	191	100	98	24	547	28
2893	3	4	100	3	4	12	19
2894	12	29	100	12	25	222	31
2895	7	9	100	7	9	62	145
