# ksw_extend2 profile v1
# sample_stride	64
# samples_stored	11102
# calls	710528
# total_dp_cells	578638455
# total_rows	23510511
# qlen_bins	<=8 <=16 <=32 <=64 <=96 <=128 <=160 <=192 <=256 <=512 >512
# qlen_counts	60559	57733	135286	297264	159686	0	0	0	0	0	0
# tlen_bins	<=16 <=32 <=64 <=128 <=256 <=512 <=1024 <=2048 >2048
# tlen_counts	52439	40800	129328	333410	154315	185	47	4	0
# requested_w_bins	<=4 <=8 <=16 <=32 <=64 <=128 <=256 >256
# requested_w_counts	0	0	0	0	0	710528	0	0
# dp_cell_bins	<=64 <=128 <=256 <=512 <=1024 <=2048 <=4096 <=8192 <=16384 <=32768 >32768
# dp_cell_counts	49874	54477	208019	81505	153408	72146	78621	12478	0	0	0
sample_index	qlen	tlen	requested_w	effective_w	rows	dp_cells	max_score
3056	13	65	100	13	27	260	31
3057	47	89	100	47	20	187	20
3058	76	147	100	76	15	255	19
3059	67	129	100	67	25	578	33
3060	57	109	100	57	17	293	22
3061	49	93	100	49	14	163	19
3062	67	129	100	67	26	583	33
3063	11	17	100	11	17	146	19
3064	67	129	100	67	25	595	33
3065	76	147	100	76	13	187	20
3066	67	129	100	67	27	590	33
3067	65	125	100	65	28	644	33
3068	67	129	100	67	25	596	33
3069	60	115	100	60	16	180	21
3070	67	129	100	67	25	578	33
3071	19	33	100	19	33	495	28
3072	80	155	100	80	16	263	20
3073	67	129	100	67	26	577	33
3074	34	63	100	34	14	164	19
3075	67	129	100	67	26	577	33
3076	67	129	100	67	26	583	33
3077	2	77	100	2	5	7	98
3078	77	149	100	77	15	156	20
3079	1	2	100	1	2	2	22
3080	17	29	100	17	16	157	20
3081	67	129	100	67	26	570	33
3082	44	83	100	44	11	211	19
3083	67	129	100	67	25	619	33
3084	35	65	100	35	12	139	20
3085	67	129	100	67	25	578	33
3086	37	69	100	37	12	121	19
3087	67	129	100	67	26	590	33
3088	21	37	100	21	37	657	95
3089	49	124	100	49	99	3582	95
3090	67	129	100	67	26	583	33
3091	67	129	100	67	26	583	33
3092	67	129	100	67	25	578	33
3093	46	87	100	46	11	138	19
3094	62	119	100	62	15	200	19
3095	67	129	100	67	25	578	33
3096	67	129	100	67	25	578	33
3097	67	129	100	67	25	578	33
3098	2	3	100	2	3	6	22
3099	67	129	100	67	25	578	33
3100	28	51	100	28	51	1147	44
3101	67	129	100	67	27	601	33
3102	66	127	100	66	26	630	34
3103	8	83	100	8	17	100	95
3104	60	115	100	60	21	382	23
3105	80	155	100	80	16	263	20
3106	67	129	100	67	25	578	33
3107	7	9	100	7	9	58	19
3108	61	117	100	61	12	122	20
3109	50	95	100	50	17	206	20
3110	71	137	100	71	17	185	19
3111	67	129	100	67	25	572	33
3112	77	149	100	77	24	337	19
3113	46	87	100	46	12	122	19
3114	80	155	100	80	16	223	21
3115	10	15	100	10	15	140	31
3116	67	129	100	67	26	628	33
3117	20	95	100	20	41	610	95
3118	67	129	100	67	27	590	33
3119	46	87	100	46	16	213	20
3120	67	129	100	67	26	577	33
3121	58	111	100	58	16	269	21
3122	67	129	100	67	26	586	33
3123	32	59	100	32	15	166	22
3124	2	3	100	2	3	6	33
3125	67	129	100	67	26	583	33
3126	67	129	100	67	27	504	33
3127	67	129	100	67	27	590	33
3128	67	129	100	67	26	594	33
3129	67	129	100	67	25	578	33
3130	67	129	100	67	25	578	33
3131	47	89	100	47	12	175	19
3132	67	129	100	67	26	583	33
3133	81	157	100	81	15	172	19
3134	67	129	100	67	26	583	33
3135	67	129	100	67	28	678	33
3136	63	121	100	63	12	165	19
3137	24	43	100	24	17	248	22
3138	9	13	100	9	13	111	20
3139	39	114	100	39	79	2301	95
3140	46	87	100	46	12	129	21
3141	67	129	100	67	26	575	33
3142	67	129	100	67	26	607	33
3143	67	129	100	67	25	644	33
3144	67	129	100	67	25	571	33
3145	45	85	100	45	11	135	19
3146	67	129	100	67	25	576	33
3147	6	7	100	6	7	42	21
3148	67	129	100	67	25	590	33
3149	11	17	100	11	10	91	19
3150	43	81	100	43	39	1035	27
3151	55	105	100	55	105	3676	71
3152	67	129	100	67	25	578	33
3153	68	131	100	68	11	172	19
3154	3	4	100	3	4	12	28
3155	3	4	100	3	4	12	26
3156	34	63	100	34	15	183	20
3157	14	23	100	14	23	286	26
3158	77	149	100	77	17	346	23
3159	58	111	100	58	15	213	22
3160	67	129	100	67	26	583	33
3161	67	129	100	67	25	576	33
3162	41	77	100	41	11	122	20
3163	34	63	100	34	39	988	27
3164	42	79	100	42	17	259	23
3165	41	77	100	41	11	122	20
3166	60	115	100	60	24	386	20
3167	20	35	100	20	23	401	24
3168	14	23	100	14	14	134	19
3169	47	89	100	47	17	220	20
3170	24	43	100	24	18	316	21
3171	33	61	100	33	55	1142	33
3172	32	59	100	32	13	126	19
3173	48	91	100	48	13	127	21
3174	2	77	100	2	5	7	98
3175	6	7	100	6	7	41	19
3176	23	41	100	23	12	127	20
3177	5	7	100	5	7	34	29
3178	72	139	100	72	20	308	20
3179	22	39	100	22	39	722	90
3180	67	129	100	67	26	579	33
3181	8	11	100	8	11	70	20
3182	19	33	100	19	33	495	28
3183	67	129	100	67	26	612	33
3184	81	157	100	81	13	216	19
3185	39	73	100	39	12	110	19
3186	48	91	100	48	10	138	19
3187	64	123	100	64	16	192	22
3188	10	15	100	10	11	69	19
3189	75	145	100	75	14	201	20
3190	70	135	100	70	46	1102	23
3191	67	129	100	67	25	574	33
3192	60	115	100	60	16	227	20
3193	50	95	100	50	15	217	21
3194	8	11	100	8	10	70	21
3195	3	4	100	3	4	12	28
3196	67	129	100	67	25	574	33
3197	49	93	100	49	13	181	19
3198	34	63	100	34	20	240	21
3199	67	129	100	67	15	227	20
3200	68	131	100	68	14	232	21
3201	10	85	100	10	21	155	95
3202	66	127	100	66	26	597	34
3203	67	129	100	67	25	572	33
3204	2	3	100	2	3	6	19
3205	58	129	100	58	28	581	32
3206	67	129	100	67	26	583	33
3207	44	83	100	44	11	211	19
3208	67	129	100	67	25	574	33
3209	10	18	100	10	18	152	32
3210	26	47	100	26	10	117	19
3211	76	147	100	76	16	205	20
3212	10	21	100	10	21	155	33
3213	58	143	100	58	28	573	32
3214	54	103	100	54	10	136	19
3215	43	81	100	43	13	197	19
3216	20	35	100	20	21	327	24
3217	58	115	100	58	30	664	32
3218	67	129	100	67	27	586	33
3219	43	81	100	43	13	197	19
3220	10	85	100	10	21	155	90
3221	67	129	100	67	25	578	33
3222	33	61	100	33	11	103	20
3223	67	129	100	67	25	575	33
3224	20	35	100	20	23	370	22
3225	67	129	100	67	25	578	33
3226	67	129	100	67	24	548	33
3227	20	35	100	20	13	150	20
3228	60	115	100	60	12	182	21
3229	22	52	100	22	45	737	43
3230	67	129	100	67	27	584	33
3231	66	127	100	66	13	187	21
3232	14	89	100	14	29	301	95
3233	36	67	100	36	54	1545	41
3234	65	125	100	65	14	225	19
3235	20	35	100	20	13	142	20
3236	38	71	100	38	18	231	21
3237	67	129	100	67	25	572	33
3238	67	129	100	67	26	583	33
3239	4	5	100	4	5	20	20
3240	16	27	100	16	15	173	20
3241	62	119	100	62	35	732	23
3242	33	61	100	33	13	139	20
3243	75	145	100	75	20	325	25
3244	67	129	100	67	26	544	33
3245	67	129	100	67	25	578	33
3246	30	55	100	30	11	124	19
3247	73	141	100	73	101	2492	34
3248	47	89	100	47	20	187	20
3249	38	71	100	38	39	1027	27
3250	35	65	100	35	12	157	21
3251	80	155	100	80	139	4676	65
3252	32	59	100	32	12	119	20
3253	15	25	100	15	25	330	41
3254	14	23	100	14	11	66	19
3255	44	83	100	44	11	138	19
3256	23	41	100	23	16	190	20
3257	72	179	100	72	77	1519	28
3258	4	28	100	4	9	26	78
3259	11	69	100	11	23	187	81
3260	5	25	100	5	11	40	38
3261	5	91	100	5	11	40	38
3262	26	47	100	26	37	688	31
3263	37	69	100	37	12	121	19
3264	36	67	100	36	11	158	19
3265	30	55	100	30	55	1349	58
3266	50	125	100	50	101	3699	95
3267	77	149	100	77	36	845	25
3268	34	63	100	34	12	128	19
3269	60	115	100	60	12	182	21
3270	9	13	100	9	13	111	73
3271	47	89	100	47	67	1799	38
3272	55	105	100	55	23	539	31
3273	36	67	100	36	11	134	19
3274	29	53	100	29	12	151	21
3275	11	17	100	11	13	142	20
3276	34	63	100	34	15	222	21
3277	54	103	100	54	103	4001	59
3278	54	103	100	54	103	4001	59
3279	61	117	100	61	74	1310	27
3280	20	35	100	20	13	142	20
3281	45	85	100	45	10	100	19
3282	22	97	100	22	45	737	95
3283	13	22	100	13	22	250	67
3284	19	33	100	19	11	100	20
3285	60	115	100	60	115	4518	70
3286	44	83	100	44	61	1689	44
3287	62	119	100	62	75	1385	25
3288	42	79	100	42	15	191	20
3289	33	61	100	33	15	182	20
3290	62	119	100	62	39	1013	27
3291	72	45	100	72	45	1129	27
3292	35	65	100	35	17	195	19
3293	47	89	100	47	12	139	19
3294	45	85	100	45	85	3012	83
3295	47	89	100	47	20	187	20
3296	53	101	100	53	101	3884	85
3297	12	19	100	12	11	79	19
3298	67	129	100	67	27	590	33
3299	17	29	100	17	29	427	34
3300	17	29	100	17	29	427	34
3301	35	65	100	35	22	315	21
3302	48	91	100	48	91	3439	95
3303	67	129	100	67	25	578	33
3304	44	83	100	44	17	236	21
3305	30	55	100	30	12	134	20
3306	33	61	100	33	15	139	19
3307	20	35	100	20	35	595	89
3308	67	129	100	67	11	141	20
3309	33	61	100	33	61	1635	74
3310	67	129	100	67	25	578	33
3311	81	157	100	81	11	158	19
3312	29	53	100	29	11	110	20
3313	48	91	100	48	20	308	26
3314	65	125	100	65	79	3029	42
3315	46	87	100	46	15	178	19
3316	45	85	100	45	12	137	20
3317	38	71	100	38	15	226	21
3318	2	3	100	2	3	6	19
3319	65	125	100	65	113	4319	50
3320	67	129	100	67	25	578	33
3321	67	129	100	67	25	597	33
3322	65	125	100	65	104	3660	46
3323	65	125	100	65	75	2671	39
3324	67	129	100	67	25	542	33
3325	15	115	100	15	31	345	33
3326	15	65	100	15	31	345	51
3327	13	21	100	13	11	107	19
3328	79	153	100	79	10	147	19
3329	51	97	100	51	97	3710	60
3330	62	119	100	62	19	269	22
3331	1	2	100	1	2	2	20
3332	33	61	100	33	37	748	26
3333	32	59	100	32	15	157	19
3334	44	83	100	44	11	181	19
3335	54	103	100	54	13	148	20
3336	42	79	100	42	17	169	21
3337	67	129	100	67	25	590	33
3338	30	105	100	30	61	1365	90
3339	34	63	100	34	51	1381	39
3340	10	15	100	10	14	124	20
3341	46	87	100	46	16	213	20
3342	15	25	100	15	25	330	36
3343	18	31	100	18	31	480	64
3344	49	104	100	49	99	3316	68
3345	25	87	100	25	51	862	32
3346	29	53	100	29	13	245	20
3347	79	153	100	79	17	203	19
3348	39	73	100	39	15	188	20
3349	64	123	100	64	13	170	20
3350	60	115	100	60	28	425	20
3351	45	85	100	45	13	141	19
3352	1	76	100	1	3	2	99
3353	62	119	100	62	83	2655	36
3354	64	123	100	64	13	183	20
3355	39	73	100	39	73	2286	95
3356	35	65	100	35	10	92	19
3357	15	25	100	15	25	330	53
3358	34	63	100	34	13	171	20
3359	18	31	100	18	31	480	61
3360	60	115	100	60	15	248	21
3361	29	104	100	29	59	1276	95
3362	46	87	100	46	12	175	19
3363	72	139	100	72	14	214	20
3364	4	12	100	4	9	26	32
3365	68	131	100	68	23	519	28
3366	54	103	100	54	70	2926	53
3367	25	100	100	25	51	950	95
3368	21	37	100	21	13	181	19
3369	45	85	100	45	11	135	19
3370	68	131	100	68	24	562	28
3371	31	57	100	31	57	1442	72
3372	15	25	100	15	25	330	32
3373	15	25	100	15	25	330	38
3374	15	25	100	15	25	330	31
3375	60	115	100	60	13	153	19
3376	54	103	100	54	12	140	20
3377	46	87	100	46	13	125	21
3378	20	102	100	20	41	585	37
3379	32	59	100	32	59	1505	57
3380	54	103	100	54	48	807	22
3381	67	129	100	67	18	217	19
3382	41	77	100	41	13	195	19
3383	54	103	100	54	28	589	23
3384	4	5	100	4	5	20	19
3385	78	151	100	78	18	343	22
3386	75	145	100	75	13	188	19
3387	43	81	100	43	21	343	22
3388	30	152	100	30	17	234	20
3389	45	85	100	45	11	135	19
3390	17	29	100	17	22	274	19
3391	58	111	100	58	16	277	24
3392	33	61	100	33	13	139	20
3393	74	143	100	74	10	145	19
3394	25	45	100	25	11	115	19
3395	57	109	100	57	25	432	30
3396	47	89	100	47	89	2916	58
3397	7	9	100	7	9	62	24
3398	15	29	100	15	19	236	25
3399	60	115	100	60	20	200	20
3400	21	37	100	21	37	657	95
3401	53	101	100	53	59	1739	32
3402	53	101	100	53	89	2286	42
3403	49	93	100	49	14	163	19
3404	38	72	100	38	65	2095	63
3405	52	99	100	52	99	3917	90
3406	55	105	100	55	105	4086	65
3407	41	77	100	41	16	156	20
3408	56	107	100	56	107	4225	75
3409	40	75	100	40	75	2219	50
3410	43	81	100	43	81	2780	60
3411	5	6	100	5	6	30	22
3412	25	45	100	25	45	896	32
3413	44	83	100	44	13	145	19
3414	46	87	100	46	10	137	19
3415	17	29	100	17	29	427	34
3416	28	51	100	28	21	359	27
3417	7	9	100	7	9	48	19
3418	33	61	100	33	61	1635	58
3419	15	90	100	15	31	345	90
3420	40	75	100	40	15	174	22
3421	37	69	100	37	69	2057	78
3422	81	157	100	81	40	557	20
3423	81	157	100	81	51	1145	21
3424	69	133	100	69	10	145	19
3425	20	76	100	20	41	610	80
3426	79	153	100	79	15	246	21
3427	79	153	100	79	14	211	21
3428	22	39	100	22	39	722	74
3429	45	85	100	45	20	185	20
3430	52	99	100	52	29	533	21
3431	33	61	100	33	15	182	20
3432	20	35	100	20	35	570	32
3433	8	11	100	8	11	85	60
3434	63	121	100	63	121	4962	90
3435	37	69	100	37	69	1413	39
3436	32	59	100	32	39	1022	32
3437	11	17	100	11	17	172	71
3438	9	72	100	9	19	126	95
3439	3	78	100	3	7	15	97
3440	64	123	100	64	61	2622	41
3441	15	48	100	15	31	345	80
3442	31	57	100	31	19	272	21
3443	60	115	100	60	111	3371	57
3444	57	109	100	57	22	370	25
3445	69	133	100	69	31	931	28
3446	48	91	100	48	13	170	20
3447	77	149	100	77	12	177	19
3448	8	11	100	8	11	60	19
3449	66	141	100	66	30	582	24
3450	54	103	100	54	103	3569	68
3451	14	23	100	14	20	225	21
3452	32	123	100	32	45	1142	33
3453	8	11	100	8	10	68	19
3454	11	17	100	11	17	172	25
3455	68	131	100	68	18	353	23
3456	26	47	100	26	46	848	31
3457	41	77	100	41	11	122	20
3458	40	75	100	40	51	1605	35
3459	57	109	100	57	10	109	19
3460	26	47	100	26	47	1012	83
3461	15	27	100	15	27	339	67
3462	35	65	100	35	65	1840	80
3463	40	75	100	40	27	593	31
3464	40	75	100	40	29	598	33
3465	45	85	100	45	12	167	21
3466	40	75	100	40	75	2398	61
3467	20	35	100	20	29	503	25
3468	47	89	100	47	20	304	22
3469	35	65	100	35	12	157	21
3470	44	83	100	44	15	185	19
3471	17	29	100	17	29	427	73
3472	17	29	100	17	29	427	45
3473	17	39	100	17	32	395	25
3474	40	75	100	40	62	1830	40
3475	9	28	100	9	19	126	86
3476	20	35	100	20	24	373	23
3477	1	2	100	1	2	2	20
3478	67	129	100	67	15	204	20
3479	66	127	100	66	12	165	19
3480	31	57	100	31	45	972	30
3481	31	57	100	31	57	1442	62
3482	74	143	100	74	24	401	19
3483	20	2	100	20	2	37	22
3484	6	9	100	6	9	51	22
3485	2	3	100	2	3	6	21
3486	47	89	100	47	14	155	19
3487	35	65	100	35	65	1840	60
3488	62	119	100	62	101	3119	48
3489	33	61	100	33	55	996	30
3490	31	57	100	31	57	1442	95
3491	69	133	100	69	118	3591	55
3492	50	95	100	50	16	216	19
3493	15	25	100	15	25	330	36
3494	20	35	100	20	35	595	86
3495	17	29	100	17	29	427	53
3496	71	137	100	71	22	385	26
3497	64	123	100	64	34	1020	36
3498	28	51	100	28	33	713	46
3499	12	19	100	12	12	129	21
3500	15	25	100	15	25	329	26
3501	62	119	100	62	105	3396	51
3502	36	67	100	36	15	154	20
3503	20	35	100	20	15	209	20
3504	8	11	100	8	11	84	19
3505	15	25	100	15	25	330	67
3506	14	23	100	14	23	286	89
3507	62	119	100	62	76	1502	26
3508	25	45	100	25	12	147	21
3509	22	39	100	22	39	722	80
3510	15	25	100	15	25	330	50
3511	15	25	100	15	25	330	37
3512	8	11	100	8	11	85	21
3513	35	65	100	35	24	404	28
3514	15	25	100	15	25	330	36
3515	40	75	100	40	52	1064	28
3516	15	25	100	15	25	330	44
3517	14	23	100	14	23	286	94
3518	47	89	100	47	89	2598	65
3519	14	23	100	14	23	286	94
3520	38	71	100	38	15	148	20
3521	32	59	100	32	59	1537	78
3522	43	81	100	43	70	2329	46
3523	27	131	100	27	36	833	31
3524	15	25	100	15	25	330	51
3525	44	83	100	44	83	2477	58
3526	21	37	100	21	17	179	22
3527	60	115	100	60	14	190	20
3528	34	63	100	34	63	1736	69
3529	15	25	100	15	25	330	51
3530	49	8	100	49	8	384	54
3531	5	6	100	5	6	30	20
3532	71	137	100	71	68	2412	40
3533	15	27	100	15	27	339	67
3534	2	3	100	2	3	6	29
3535	15	25	100	15	25	330	58
3536	47	89	100	47	89	2633	52
3537	78	153	100	78	109	2808	39
3538	19	33	100	19	33	536	78
3539	41	91	100	41	71	2420	59
3540	48	91	100	48	85	2673	44
3541	45	85	100	45	12	167	21
3542	30	55	100	30	16	165	19
3543	38	71	100	38	11	119	20
3544	52	99	100	52	69	2568	43
3545	15	25	100	15	25	330	35
3546	31	57	100	31	10	123	19
3547	40	115	100	40	81	2420	95
3548	41	77	100	41	12	163	21
3549	68	131	100	68	111	3845	51
3550	2	3	100	2	3	6	62
3551	26	47	100	26	47	1012	95
3552	56	107	100	56	14	171	20
3553	18	46	100	18	37	495	84
3554	33	61	100	33	61	1635	77
3555	19	33	100	19	33	501	27
3556	34	63	100	34	18	311	22
3557	51	97	100	51	59	2420	45
3558	51	97	100	51	86	2745	45
3559	69	133	100	69	53	1644	36
3560	21	37	100	21	37	657	59
3561	52	99	100	52	99	3084	55
3562	5	74	100	5	11	40	31
3563	9	69	100	9	19	126	54
3564	29	134	100	29	56	1265	44
3565	21	37	100	21	37	629	30
3566	39	99	100	39	73	2278	61
3567	36	67	100	36	59	1300	31
3568	47	89	100	47	89	2548	52
3569	13	88	100	13	27	260	95
3570	7	9	100	7	9	62	26
3571	36	103	100	36	73	1962	95
3572	71	137	100	71	79	2094	33
3573	32	59	100	32	12	154	21
3574	17	29	100	17	29	427	65
3575	53	101	100	53	28	476	27
3576	54	103	100	54	41	661	25
3577	36	67	100	36	60	1146	32
3578	27	49	100	27	49	1092	50
3579	61	117	100	61	18	344	27
3580	54	103	100	54	29	447	25
3581	25	45	100	25	45	935	68
3582	5	6	100	5	6	30	80
3583	32	59	100	32	59	1537	76
3584	7	82	100	7	15	77	95
3585	39	73	100	39	55	1183	28
3586	80	155	100	80	15	255	19
3587	37	69	100	37	13	131	19
3588	34	63	100	34	63	1736	76
3589	45	85	100	45	85	2953	56
3590	54	129	100	54	109	3813	65
3591	24	99	100	24	49	876	95
3592	60	115	100	60	21	318	23
3593	3	103	100	3	7	15	19
3594	65	125	100	65	122	3872	60
3595	30	55	100	30	11	120	19
3596	29	104	100	29	59	1106	48
3597	14	89	100	14	29	301	90
3598	58	111	100	58	12	171	21
3599	11	17	100	11	17	172	36
3600	71	146	100	71	120	3781	57
3601	64	123	100	64	15	213	20
3602	13	21	100	13	15	166	20
3603	78	151	100	78	16	242	19
3604	40	75	100	40	72	2314	52
3605	64	124	100	64	15	202	20
3606	45	85	100	45	12	167	21
3607	13	88	100	13	27	260	95
3608	78	151	100	78	40	582	19
3609	27	49	100	27	10	132	19
3610	77	149	100	77	20	340	23
3611	70	136	100	70	24	467	30
3612	41	77	100	41	15	198	19
3613	15	25	100	15	13	123	20
3614	34	109	100	34	69	1751	95
3615	30	55	100	30	45	1171	41
3616	46	87	100	46	23	400	20
3617	80	155	100	80	16	298	21
3618	63	121	100	63	24	362	27
3619	48	123	100	48	97	3456	95
3620	36	111	100	36	73	1962	95
3621	49	93	100	49	77	2872	51
3622	20	35	100	20	14	161	19
3623	74	143	100	74	15	238	19
3624	69	133	100	69	103	2970	40
3625	12	87	100	12	25	222	95
3626	60	115	100	60	17	266	20
3627	41	77	100	41	15	186	22
3628	3	4	100	3	4	12	48
3629	14	27	100	14	27	300	47
3630	42	79	100	42	11	151	20
3631	49	93	100	49	72	2954	51
3632	20	35	100	20	35	570	35
3633	38	71	100	38	14	158	19
3634	49	93	100	49	17	298	22
3635	40	75	100	40	75	2404	80
3636	3	4	100	3	4	12	22
3637	33	61	100	33	15	182	20
3638	25	67	100	25	51	950	93
3639	52	127	100	52	105	3928	56
3640	69	133	100	69	15	197	20
3641	1	69	100	1	3	2	94
3642	18	23	100	18	23	404	47
3643	33	61	100	33	61	1581	44
3644	7	76	100	7	15	77	95
3645	27	49	100	27	13	153	20
3646	38	71	100	38	11	152	19
3647	18	31	100	18	31	480	46
3648	44	83	100	44	19	268	21
3649	43	118	100	43	87	2795	95
3650	60	115	100	60	11	143	19
3651	43	118	100	43	87	2795	95
3652	51	97	100	51	97	2380	43
3653	55	105	100	55	44	1631	45
3654	30	55	100	30	17	207	22
3655	52	99	100	52	43	1350	43
3656	1	2	100	1	2	2	52
3657	29	53	100	29	53	1261	95
3658	1	2	100	1	2	2	19
3659	31	57	100	31	16	169	21
3660	46	87	100	46	41	1194	41
3661	39	73	100	39	15	188	20
3662	20	35	100	20	13	150	20
3663	27	96	100	27	55	1107	91
3664	32	59	100	32	59	1537	60
3665	41	77	100	41	10	137	19
3666	50	95	100	50	95	3474	52
3667	26	101	100	26	53	1027	95
3668	29	53	100	29	14	133	19
3669	20	35	100	20	14	195	20
3670	34	109	100	34	48	1405	61
3671	58	111	100	58	15	163	19
3672	21	79	100	21	43	672	90
3673	80	155	100	80	15	202	20
3674	26	101	100	26	53	1027	95
3675	48	91	100	48	13	170	20
3676	64	123	100	64	81	2923	42
3677	28	51	100	28	51	1063	49
3678	39	73	100	39	73	2286	68
3679	21	37	100	21	15	126	19
3680	16	29	100	16	29	372	26
3681	49	93	100	49	77	2809	51
3682	49	93	100	49	71	2499	51
3683	40	75	100	40	12	137	19
3684	47	89	100	47	18	231	19
3685	65	125	100	65	12	145	19
3686	64	123	100	64	24	552	27
3687	49	93	100	49	87	2918	51
3688	21	37	100	21	37	657	66
3689	55	105	100	55	15	198	20
3690	49	93	100	49	85	3067	51
3691	16	27	100	16	27	377	45
3692	43	81	100	43	71	2192	43
3693	43	81	100	43	12	214	21
3694	46	87	100	46	38	1141	42
3695	36	67	100	36	47	1583	51
3696	59	132	100	59	95	3458	49
3697	45	85	100	45	11	180	20
3698	46	87	100	46	49	1963	45
3699	22	39	100	22	15	211	20
3700	42	79	100	42	79	2156	44
3701	23	59	100	23	47	805	95
3702	61	117	100	61	13	140	19
3703	57	109	100	57	12	154	19
3704	57	109	100	57	12	154	19
3705	41	77	100	41	14	189	19
3706	15	25	100	15	25	330	53
3707	10	15	100	10	15	140	31
3708	8	11	100	8	11	85	54
3709	16	91	100	16	33	392	90
3710	9	17	100	9	17	125	76
3711	26	47	100	26	47	1012	67
3712	79	153	100	79	79	1152	21
3713	23	41	100	23	41	790	89
3714	79	153	100	79	10	170	19
3715	22	39	100	22	33	547	26
3716	54	103	100	54	66	2737	51
3717	41	77	100	41	62	1356	31
3718	11	59	100	11	23	187	69
3719	79	153	100	79	16	288	21
3720	44	83	100	44	83	2911	90
3721	29	53	100	29	53	1261	76
3722	65	125	100	65	94	2693	38
3723	26	47	100	26	47	1012	74
3724	25	50	100	25	50	950	60
3725	46	87	100	46	16	204	20
3726	23	41	100	23	41	790	79
3727	37	112	100	37	75	2072	95
3728	5	6	100	5	6	30	41
3729	48	91	100	48	13	155	20
3730	72	148	100	72	141	5320	75
3731	78	151	100	78	12	175	19
3732	65	125	100	65	78	3504	47
3733	56	131	100	56	79	3629	61
3734	36	67	100	36	54	1365	33
3735	72	139	100	72	47	1361	33
3736	37	69	100	37	66	1454	35
3737	10	15	100	10	15	140	25
3738	17	29	100	17	29	427	78
3739	54	103	100	54	20	277	19
3740	10	15	100	10	15	140	25
3741	37	92	100	37	75	1923	43
3742	60	115	100	60	15	248	21
3743	49	93	100	49	65	2735	54
3744	6	7	100	6	7	42	20
3745	10	44	100	10	21	155	65
3746	32	107	100	32	65	1552	95
3747	39	73	100	39	15	188	19
3748	13	21	100	13	19	141	22
3749	21	37	100	21	15	210	20
3750	41	77	100	41	16	202	20
3751	12	19	100	12	14	81	19
3752	44	83	100	44	83	2911	95
3753	7	82	100	7	15	77	93
3754	34	63	100	34	28	603	23
3755	63	121	100	63	100	2792	46
3756	19	33	100	19	33	536	84
3757	74	143	100	74	15	196	20
3758	6	7	100	6	7	42	20
3759	24	43	100	24	13	165	19
3760	12	19	100	12	19	207	42
3761	23	45	100	23	45	804	74
3762	37	69	100	37	13	141	20
3763	42	117	100	42	85	2667	90
3764	9	13	100	9	13	111	69
3765	30	55	100	30	16	181	20
3766	40	75	100	40	29	464	29
3767	28	51	100	28	51	1175	90
3768	51	97	100	51	92	3775	68
3769	29	53	100	29	25	460	29
3770	48	91	100	48	54	1579	32
3771	29	53	100	29	25	592	29
3772	56	107	100	56	14	160	19
3773	53	101	100	53	14	184	20
3774	50	120	100	50	101	3697	89
3775	67	129	100	67	17	254	20
3776	47	89	100	47	10	118	19
3777	66	127	100	66	23	325	22
3778	36	67	100	36	58	1816	64
3779	40	75	100	40	15	174	20
3780	20	123	100	20	41	599	42
3781	70	135	100	70	17	232	19
3782	33	72	100	33	41	1271	42
3783	11	17	100	11	17	172	55
3784	48	91	100	48	19	525	27
3785	5	6	100	5	6	30	75
3786	50	95	100	50	13	166	20
3787	67	129	100	67	15	210	20
3788	37	69	100	37	69	2057	66
3789	45	120	100	45	91	3060	95
3790	35	65	100	35	14	154	20
3791	23	41	100	23	29	459	24
3792	33	61	100	33	61	1635	67
3793	50	95	100	50	76	2812	47
3794	66	127	100	66	27	637	32
3795	5	6	100	5	6	30	19
3796	16	27	100	16	27	301	21
3797	3	4	100	3	4	12	68
3798	76	147	100	76	26	397	23
3799	81	157	100	81	14	193	19
3800	62	119	100	62	18	234	22
3801	19	33	100	19	15	208	20
3802	19	33	100	19	33	536	63
3803	60	153	100	60	106	3476	55
3804	36	68	100	36	25	450	32
3805	9	13	100	9	13	111	88
3806	45	85	100	45	23	364	28
3807	6	7	100	6	7	42	95
3808	7	9	100	7	9	62	73
3809	78	151	100	78	15	205	20
3810	17	29	100	17	15	174	20
3811	20	35	100	20	12	111	19
3812	57	109	100	57	88	3570	57
3813	34	109	100	34	69	1751	90
3814	33	61	100	33	11	147	20
3815	39	73	100	39	73	2259	61
3816	39	73	100	39	23	455	30
3817	29	53	100	29	25	663	29
3818	37	69	100	37	14	141	19
3819	17	29	100	17	29	427	51
3820	25	45	100	25	15	130	19
3821	40	75	100	40	11	154	20
3822	33	61	100	33	16	195	20
3823	15	25	100	15	25	330	43
3824	11	17	100	11	17	172	55
3825	22	39	100	22	26	465	29
3826	48	91	100	48	91	2404	63
3827	11	17	100	11	17	172	55
3828	18	31	100	18	31	480	80
3829	38	71	100	38	14	223	19
3830	14	23	100	14	18	219	32
3831	62	119	100	62	31	647	30
3832	40	75	100	40	22	345	29
3833	33	61	100	33	14	162	20
3834	31	57	100	31	57	1442	95
3835	11	17	100	11	17	172	28
3836	47	89	100	47	28	535	29
3837	12	19	100	12	19	207	78
3838	57	109	100	57	84	2584	44
3839	14	23	100	14	23	286	42
3840	41	77	100	41	61	2106	59
3841	50	95	100	50	95	3174	53
3842	20	35	100	20	35	595	50
