# ksw_extend2 profile v1
# sample_stride	64
# samples_stored	3351
# calls	214440
# total_dp_cells	104366290
# total_rows	5602190
# qlen_bins	<=8 <=16 <=32 <=64 <=96 <=128 <=160 <=192 <=256 <=512 >512
# qlen_counts	23037	26708	106355	58340	0	0	0	0	0	0	0
# tlen_bins	<=16 <=32 <=64 <=128 <=256 <=512 <=1024 <=2048 >2048
# tlen_counts	24356	27328	110338	51203	996	167	45	7	0
# requested_w_bins	<=4 <=8 <=16 <=32 <=64 <=128 <=256 >256
# requested_w_counts	0	0	0	0	0	214440	0	0
# dp_cell_bins	<=64 <=128 <=256 <=512 <=1024 <=2048 <=4096 <=8192 <=16384 <=32768 >32768
# dp_cell_counts	19849	24226	73960	29697	31583	32898	2227	0	0	0	0
sample_index	qlen	tlen	requested_w	effective_w	rows	dp_cells	max_score
785	11	17	100	11	17	172	55
786	19	33	100	19	14	150	20
787	21	38	100	21	38	662	49
788	6	7	100	6	7	42	20
789	28	51	100	28	19	278	24
790	32	59	100	32	59	1536	60
791	19	33	100	19	33	536	49
792	9	13	100	9	13	111	66
793	9	13	100	9	13	111	64
794	36	67	100	36	14	198	20
795	32	59	100	32	59	1536	60
796	20	35	100	20	35	595	45
797	18	31	100	18	31	480	52
798	12	19	100	12	19	207	70
799	25	45	100	25	13	105	20
800	19	33	100	19	14	133	19
801	42	79	100	42	17	267	25
802	26	47	100	26	44	958	49
803	7	9	100	7	9	62	20
804	18	68	100	18	37	495	70
805	21	37	100	21	14	139	20
806	36	67	100	36	14	222	20
807	15	25	100	15	25	330	70
808	37	69	100	37	11	140	19
809	37	69	100	37	15	224	19
810	51	97	100	51	15	241	20
811	28	51	100	28	12	113	19
812	30	60	100	30	21	354	25
813	29	53	100	29	53	1198	40
814	18	31	100	18	12	136	20
815	29	53	100	29	12	156	19
816	30	55	100	30	20	291	20
817	34	63	100	34	63	1732	70
818	9	13	100	9	13	111	58
819	4	5	100	4	5	20	57
820	33	61	100	33	61	1576	44
821	33	61	100	33	61	1569	42
822	33	61	100	33	44	1276	42
823	40	75	100	40	75	2220	52
824	24	43	100	24	12	141	19
825	26	47	100	26	15	192	21
826	12	62	100	12	25	222	65
827	40	90	100	40	81	2200	65
828	34	63	100	34	15	178	22
829	15	25	100	15	25	330	60
830	37	69	100	37	10	142	19
831	41	77	100	41	33	1002	33
832	2	3	100	2	3	6	73
833	24	43	100	24	12	129	19
834	45	85	100	45	30	531	30
835	48	91	100	48	19	283	27
836	49	93	100	49	21	277	25
837	37	69	100	37	14	165	19
838	50	95	100	50	15	203	19
839	18	31	100	18	16	196	21
840	34	63	100	34	11	157	20
841	37	69	100	37	22	378	20
842	15	25	100	15	25	330	46
843	47	89	100	47	19	257	24
844	4	5	100	4	5	20	43
845	2	3	100	2	3	6	73
846	35	65	100	35	13	140	19
847	27	49	100	27	11	103	19
848	14	23	100	14	23	286	40
849	8	11	100	8	11	85	25
850	33	61	100	33	12	170	21
851	34	64	100	34	14	148	21
852	13	21	100	13	21	245	47
853	18	31	100	18	14	142	20
854	26	47	100	26	13	149	20
855	33	61	100	33	13	166	20
856	31	57	100	31	57	1442	64
857	35	65	100	35	40	1011	31
858	24	43	100	24	13	154	19
859	19	33	100	19	14	147	19
860	19	33	100	19	26	458	29
861	21	37	100	21	37	657	65
862	39	74	100	39	13	184	22
863	32	59	100	32	46	1293	42
864	22	39	100	22	16	160	19
865	22	39	100	22	11	109	20
866	47	89	100	47	12	154	20
867	25	45	100	25	18	302	26
868	25	45	100	25	14	186	19
869	1	2	100	1	2	2	43
870	32	59	100	32	52	1444	43
871	11	61	100	11	23	187	70
872	11	17	100	11	17	172	56
873	53	101	100	53	25	454	25
874	19	33	100	19	12	119	19
875	15	25	100	15	22	295	25
876	17	67	100	17	35	442	70
877	30	55	100	30	44	1130	42
878	20	35	100	20	25	414	38
879	21	37	100	21	16	210	20
880	11	17	100	11	17	172	40
881	51	97	100	51	38	832	26
882	47	89	100	47	12	131	19
883	14	23	100	14	23	286	36
884	26	47	100	26	14	142	19
885	37	69	100	37	13	155	19
886	25	45	100	25	44	862	38
887	25	45	100	25	45	904	41
888	19	33	100	19	12	117	19
889	25	45	100	25	45	933	37
890	35	65	100	35	29	417	28
891	21	37	100	21	17	187	20
892	15	25	100	15	25	328	35
893	23	41	100	23	16	187	19
894	35	65	100	35	43	1105	29
895	6	7	100	6	7	42	70
896	6	7	100	6	7	42	70
897	13	21	100	13	12	138	19
898	35	65	100	35	13	180	20
899	19	33	100	19	11	114	20
900	7	9	100	7	9	50	19
901	6	7	100	6	7	42	70
902	34	63	100	34	14	191	19
903	37	69	100	37	12	152	20
904	17	29	100	17	26	341	38
905	36	67	100	36	10	129	19
906	11	17	100	11	17	172	65
907	15	25	100	15	21	288	24
908	35	65	100	35	14	124	19
909	11	17	100	11	17	172	65
910	3	4	100	3	4	12	20
911	26	47	100	26	18	155	19
912	11	17	100	11	17	172	65
913	2	3	100	2	3	6	65
914	22	39	100	22	14	87	19
915	11	17	100	11	17	172	65
916	27	49	100	27	13	114	19
917	2	3	100	2	3	6	63
918	2	3	100	2	3	6	65
919	55	105	100	55	92	2223	44
920	33	61	100	33	15	166	19
921	2	3	100	2	3	6	65
922	11	17	100	11	17	172	64
923	32	59	100	32	39	990	43
924	27	49	100	27	11	152	19
925	23	41	100	23	31	642	37
926	22	39	100	22	16	235	20
927	21	37	100	21	13	160	19
928	29	53	100	29	29	621	31
929	23	41	100	23	21	294	28
930	20	35	100	20	35	595	46
931	11	17	100	11	17	172	50
932	24	43	100	24	16	193	19
933	21	37	100	21	37	657	55
934	25	45	100	25	11	113	19
935	22	39	100	22	39	722	41
936	31	57	100	31	17	225	20
937	16	27	100	16	27	377	70
938	24	43	100	24	19	318	20
939	15	25	100	15	25	330	54
940	13	21	100	13	21	245	47
941	36	67	100	36	67	1911	65
942	26	47	100	26	47	992	41
943	26	47	100	26	47	1010	44
944	40	75	100	40	18	263	21
945	10	15	100	10	15	121	22
946	26	47	100	26	39	899	41
947	25	45	100	25	15	143	20
948	26	47	100	26	14	138	19
949	11	17	100	11	17	172	64
950	16	27	100	16	27	331	24
951	40	75	100	40	19	286	23
952	36	67	100	36	12	134	19
953	42	129	100	42	85	2505	70
954	22	298	100	22	45	737	61
955	32	59	100	32	17	118	19
956	30	55	100	30	12	135	19
957	31	57	100	31	57	1442	50
958	40	75	100	40	21	405	21
959	2	3	100	2	3	6	68
960	5	6	100	5	6	30	37
961	25	45	100	25	12	125	20
962	46	87	100	46	19	314	23
963	55	105	100	55	30	456	21
964	8	11	100	8	11	85	24
965	33	61	100	33	26	416	24
966	21	37	100	21	14	143	19
967	37	69	100	37	18	224	20
968	48	91	100	48	21	411	23
969	35	65	100	35	12	166	19
970	30	55	100	30	55	1350	55
971	23	41	100	23	41	790	40
972	21	37	100	21	22	305	27
973	33	61	100	33	41	1239	42
974	34	63	100	34	14	163	20
975	39	73	100	39	17	208	24
976	20	35	100	20	35	595	49
977	30	55	100	30	55	1350	60
978	28	65	100	28	57	1190	47
979	40	75	100	40	14	173	20
980	22	39	100	22	14	142	19
981	7	57	100	7	15	77	65
982	36	67	100	36	51	1549	39
983	22	39	100	22	16	204	20
984	1	2	100	1	2	2	58
985	35	65	100	35	18	288	20
986	52	99	100	52	12	170	19
987	25	45	100	25	13	164	22
988	30	55	100	30	55	1350	65
989	27	49	100	27	14	170	23
990	37	69	100	37	62	1663	38
991	31	57	100	31	14	198	21
992	17	29	100	17	16	139	23
993	20	35	100	20	17	170	22
994	5	6	100	5	6	30	21
995	16	27	100	16	27	377	50
996	16	27	100	16	27	377	47
997	35	65	100	35	16	204	19
998	29	53	100	29	18	240	19
999	37	69	100	37	10	97	19
1000	20	119	100	20	41	585	40
1001	37	69	100	37	34	673	26
1002	33	61	100	33	39	1158	42
1003	42	79	100	42	15	139	20
1004	1	51	100	1	3	2	74
1005	30	55	100	30	15	192	21
1006	40	75	100	40	48	1001	23
1007	48	91	100	48	27	552	27
1008	19	33	100	19	13	110	20
1009	36	67	100	36	28	548	31
1010	20	35	100	20	13	152	19
1011	42	79	100	42	38	720	20
1012	20	35	100	20	25	348	20
1013	25	45	100	25	12	113	19
1014	25	45	100	25	45	875	42
1015	25	45	100	25	15	129	20
1016	21	37	100	21	14	116	20
1017	40	75	100	40	11	136	19
1018	19	33	100	19	14	164	19
1019	30	55	100	30	19	143	21
1020	26	47	100	26	10	108	19
1021	2	52	100	2	5	7	73
1022	26	47	100	26	14	120	19
1023	29	53	100	29	12	141	20
1024	37	69	100	37	34	966	35
1025	14	23	100	14	23	286	70
1026	21	37	100	21	37	657	41
1027	24	43	100	24	43	861	40
1028	11	17	100	11	15	124	19
1029	30	55	100	30	19	288	21
1030	27	49	100	27	10	103	19
1031	28	51	100	28	13	148	19
1032	3	4	100	3	4	12	72
1033	22	39	100	22	21	343	21
1034	3	4	100	3	4	12	72
1035	35	65	100	35	12	155	19
1036	20	35	100	20	12	156	20
1037	28	78	100	28	57	1190	70
1038	26	47	100	26	17	263	26
1039	36	67	100	36	15	143	19
1040	24	43	100	24	15	149	19
1041	21	37	100	21	14	160	19
1042	28	51	100	28	15	187	20
1043	37	69	100	37	15	181	20
1044	30	55	100	30	16	181	21
1045	28	51	100	28	13	183	20
1046	22	39	100	22	11	130	19
1047	21	71	100	21	43	672	58
1048	24	43	100	24	14	167	19
1049	26	47	100	26	11	99	19
1050	20	35	100	20	15	204	20
1051	36	67	100	36	16	144	20
1052	9	13	100	9	13	111	21
1053	22	39	100	22	14	179	20
1054	19	33	100	19	10	73	19
1055	19	69	100	19	39	551	58
1056	26	47	100	26	15	189	19
1057	37	69	100	37	57	1721	39
1058	22	39	100	22	17	197	20
1059	24	43	100	24	14	150	19
1060	20	92	100	20	41	610	60
1061	25	45	100	25	17	198	19
1062	37	69	100	37	18	280	21
1063	30	55	100	30	13	185	22
1064	38	71	100	38	71	2075	70
1065	22	39	100	22	39	722	47
1066	37	69	100	37	19	268	28
1067	37	69	100	37	11	120	20
1068	40	75	100	40	19	234	26
1069	30	55	100	30	24	386	31
1070	18	31	100	18	23	340	21
1071	19	33	100	19	14	156	20
1072	4	5	100	4	5	20	19
1073	26	47	100	26	47	1012	55
1074	30	55	100	30	14	144	19
1075	27	49	100	27	16	196	19
1076	34	63	100	34	12	149	20
1077	33	61	100	33	12	156	19
1078	25	45	100	25	15	174	20
1079	18	31	100	18	13	159	21
1080	32	59	100	32	14	120	19
1081	28	51	100	28	11	94	20
1082	33	61	100	33	10	102	19
1083	24	43	100	24	12	94	19
1084	11	17	100	11	17	172	67
1085	55	115	100	55	88	2328	39
1086	1	2	100	1	2	2	74
1087	5	45	100	5	11	40	40
1088	21	37	100	21	37	657	44
1089	15	25	100	15	21	270	25
1090	25	45	100	25	12	114	19
1091	14	64	100	14	29	301	70
1092	31	57	100	31	18	268	21
1093	36	67	100	36	17	139	22
1094	37	69	100	37	12	156	20
1095	9	13	100	9	13	111	70
1096	32	59	100	32	11	103	19
1097	40	75	100	40	21	332	20
1098	11	17	100	11	17	172	70
1099	34	63	100	34	10	90	19
1100	19	33	100	19	21	222	22
1101	25	45	100	25	13	132	21
1102	6	7	100	6	7	42	21
1103	26	76	100	26	53	1027	70
1104	47	89	100	47	18	190	20
1105	18	68	100	18	37	495	70
1106	36	67	100	36	12	142	20
1107	35	65	100	35	15	122	19
1108	32	59	100	32	59	1537	70
1109	24	43	100	24	11	159	19
1110	35	65	100	35	16	201	20
1111	23	41	100	23	41	790	52
1112	19	33	100	19	11	111	20
1113	33	93	100	33	67	1650	50
1114	23	41	100	23	14	165	22
1115	33	65	100	33	65	1649	70
1116	39	73	100	39	73	2119	56
1117	29	53	100	29	15	133	19
1118	21	37	100	21	14	146	19
1119	32	59	100	32	59	1537	70
1120	25	45	100	25	27	471	26
1121	28	51	100	28	14	163	19
1122	20	70	100	20	41	610	70
1123	23	41	100	23	20	245	22
1124	34	63	100	34	16	162	19
1125	37	69	100	37	11	128	19
1126	21	37	100	21	14	88	19
1127	26	47	100	26	14	171	22
1128	27	49	100	27	12	151	20
1129	24	43	100	24	14	184	20
1130	15	45	100	15	31	345	65
1131	19	33	100	19	15	201	21
1132	19	33	100	19	33	506	26
1133	27	49	100	27	49	959	30
1134	5	6	100	5	6	30	54
1135	14	23	100	14	10	68	19
1136	7	9	100	7	9	62	21
1137	33	61	100	33	19	176	20
1138	4	54	100	4	9	26	71
1139	23	41	100	23	41	790	40
1140	38	71	100	38	43	1267	29
1141	19	33	100	19	13	135	19
1142	30	55	100	30	47	963	29
1143	42	79	100	42	79	1658	48
1144	27	49	100	27	49	809	24
1145	55	105	100	55	30	801	25
1146	16	27	100	16	27	373	24
1147	11	17	100	11	17	172	56
1148	17	29	100	17	15	172	21
1149	55	105	100	55	10	129	19
1150	20	35	100	20	20	130	19
1151	40	75	100	40	51	1333	35
1152	30	55	100	30	16	138	19
1153	21	37	100	21	16	157	20
1154	32	62	100	32	16	171	23
1155	9	14	100	9	14	116	25
1156	29	53	100	29	18	204	20
1157	17	29	100	17	29	350	23
1158	30	55	100	30	10	130	19
1159	4	5	100	4	5	20	19
1160	30	55	100	30	16	199	19
1161	20	35	100	20	11	110	20
1162	24	43	100	24	13	145	19
1163	28	51	100	28	10	92	19
1164	31	57	100	31	14	154	19
1165	33	61	100	33	14	175	19
1166	28	51	100	28	11	143	19
1167	6	7	100	6	7	42	33
1168	36	67	100	36	18	194	21
1169	34	64	100	34	15	185	21
1170	37	69	100	37	69	1775	45
1171	10	15	100	10	15	139	21
1172	47	89	100	47	11	136	20
1173	30	55	100	30	17	181	20
1174	36	67	100	36	21	322	24
1175	33	61	100	33	15	137	20
1176	25	45	100	25	12	232	20
1177	27	49	100	27	13	151	19
1178	28	51	100	28	23	443	27
1179	27	151	100	27	55	1105	39
1180	49	93	100	49	29	454	26
1181	29	53	100	29	53	1119	31
1182	27	77	100	27	55	1107	61
1183	20	35	100	20	14	131	19
1184	26	76	100	26	53	1027	70
1185	14	23	100	14	23	286	70
1186	27	49	100	27	12	122	19
1187	55	105	100	55	13	159	20
1188	34	63	100	34	12	116	19
1189	31	57	100	31	14	203	19
1190	17	29	100	17	14	123	21
1191	35	85	100	35	35	931	40
1192	35	65	100	35	15	221	19
1193	20	35	100	20	12	126	19
1194	4	54	100	4	9	26	71
1195	19	33	100	19	12	130	19
1196	20	35	100	20	23	271	25
1197	31	57	100	31	18	171	19
1198	23	41	100	23	13	101	19
1199	19	33	100	19	12	103	19
1200	25	45	100	25	13	167	19
1201	35	65	100	35	14	163	20
1202	29	53	100	29	11	102	20
1203	26	47	100	26	12	129	19
1204	19	33	100	19	14	103	19
1205	22	161	100	22	45	737	59
1206	35	65	100	35	16	239	21
1207	27	49	100	27	20	288	20
1208	20	35	100	20	14	147	19
1209	24	43	100	24	11	100	19
1210	32	59	100	32	15	236	20
1211	1	2	100	1	2	2	19
1212	3	4	100	3	4	12	44
1213	19	33	100	19	20	198	20
1214	11	17	100	11	17	172	70
1215	1	2	100	1	2	2	59
1216	1	2	100	1	2	2	59
1217	13	21	100	13	15	152	19
1218	18	31	100	18	13	188	21
1219	15	25	100	15	25	330	59
1220	15	25	100	15	25	330	59
1221	27	49	100	27	17	159	19
1222	24	43	100	24	12	114	19
1223	1	2	100	1	2	2	59
1224	37	69	100	37	12	190	19
1225	32	59	100	32	27	376	20
1226	15	25	100	15	25	330	62
1227	1	2	100	1	2	2	59
1228	23	41	100	23	17	190	19
1229	1	2	100	1	2	2	59
1230	1	2	100	1	2	2	59
1231	1	2	100	1	2	2	59
1232	34	63	100	34	10	103	19
1233	29	53	100	29	12	130	19
1234	55	105	100	55	73	2545	40
1235	29	53	100	29	11	112	19
1236	36	67	100	36	23	279	20
1237	20	35	100	20	18	150	23
1238	26	47	100	26	13	143	19
1239	35	65	100	35	16	229	20
1240	34	63	100	34	11	152	19
1241	34	84	100	34	69	1749	70
1242	24	43	100	24	11	132	19
1243	11	61	100	11	23	187	70
1244	28	51	100	28	13	165	19
1245	27	49	100	27	20	315	23
1246	40	137	100	40	63	990	28
1247	24	43	100	24	43	861	43
1248	26	47	100	26	47	1007	38
1249	24	43	100	24	23	259	23
1250	14	24	100	14	14	120	21
1251	33	61	100	33	16	158	20
1252	28	51	100	28	12	157	20
1253	28	51	100	28	13	122	19
1254	8	24	100	8	17	100	48
1255	31	57	100	31	57	1442	70
1256	37	69	100	37	16	239	23
1257	4	5	100	4	5	20	19
1258	32	62	100	32	16	184	23
1259	19	33	100	19	14	155	19
1260	24	43	100	24	13	125	20
1261	36	67	100	36	16	257	21
1262	9	13	100	9	13	106	21
1263	19	33	100	19	12	145	19
1264	39	73	100	39	22	265	19
1265	21	37	100	21	17	187	22
1266	19	61	100	19	39	551	65
1267	24	43	100	24	24	493	25
1268	47	89	100	47	12	166	19
1269	19	33	100	19	33	536	49
1270	29	53	100	29	16	209	20
1271	19	33	100	19	10	108	19
1272	15	25	100	15	25	330	63
1273	36	67	100	36	10	101	19
1274	28	51	100	28	16	223	19
1275	35	65	100	35	12	120	19
1276	55	105	100	55	14	208	20
1277	19	5	100	19	5	95	40
1278	17	29	100	17	15	157	20
1279	10	15	100	10	14	116	22
1280	17	29	100	17	29	427	40
1281	55	105	100	55	19	294	22
1282	14	93	100	14	20	215	22
1283	35	136	100	35	71	1854	65
1284	30	55	100	30	55	1350	55
1285	5	6	100	5	6	30	62
1286	20	35	100	20	35	595	66
1287	32	59	100	32	28	656	33
1288	20	35	100	20	16	154	20
1289	21	37	100	21	13	157	19
1290	32	59	100	32	21	190	19
1291	20	35	100	20	35	595	51
1292	34	63	100	34	27	596	26
1293	40	136	100	40	70	1425	38
1294	40	75	100	40	42	982	23
1295	16	66	100	16	33	392	70
1296	30	55	100	30	32	621	22
1297	36	67	100	36	13	153	20
1298	19	33	100	19	13	110	19
1299	34	63	100	34	16	185	22
1300	11	61	100	11	23	187	68
1301	12	19	100	12	19	207	70
1302	20	35	100	20	35	578	33
1303	35	65	100	35	13	177	20
1304	38	71	100	38	71	1858	45
1305	22	39	100	22	11	94	19
1306	25	45	100	25	32	715	29
1307	15	25	100	15	25	330	70
1308	30	55	100	30	14	170	21
1309	20	35	100	20	35	498	24
1310	24	43	100	24	16	216	19
1311	33	61	100	33	20	293	20
1312	3	4	100	3	4	12	72
1313	29	53	100	29	12	153	19
1314	3	4	100	3	4	12	34
1315	26	47	100	26	17	238	19
1316	14	23	100	14	23	286	34
1317	55	140	100	55	109	3210	61
1318	36	67	100	36	13	134	19
1319	19	33	100	19	10	152	19
1320	30	55	100	30	48	825	25
1321	20	35	100	20	35	595	45
1322	1	2	100	1	2	2	22
1323	31	57	100	31	31	545	21
1324	39	73	100	39	40	702	21
1325	37	69	100	37	14	200	21
1326	53	133	100	53	83	2663	42
1327	29	53	100	29	41	980	48
1328	22	39	100	22	15	168	19
1329	12	19	100	12	16	166	21
1330	46	87	100	46	27	606	21
1331	41	77	100	41	70	1374	32
1332	28	51	100	28	18	279	20
1333	22	39	100	22	17	183	19
1334	36	67	100	36	13	152	21
1335	3	4	100	3	4	12	72
1336	35	65	100	35	13	159	19
1337	5	66	100	5	11	40	23
1338	5	6	100	5	6	30	38
1339	45	85	100	45	10	124	19
1340	20	35	100	20	14	166	20
1341	46	96	100	46	93	2225	60
1342	32	59	100	32	12	197	20
1343	38	71	100	38	71	2047	52
1344	8	11	100	8	11	85	56
1345	15	25	100	15	25	330	36
1346	15	25	100	15	25	330	53
1347	41	77	100	41	46	722	24
1348	3	4	100	3	4	12	34
1349	15	25	100	15	25	330	68
1350	9	59	100	9	19	126	70
1351	51	97	100	51	59	1845	31
1352	33	61	100	33	13	122	20
1353	37	69	100	37	14	202	19
1354	32	59	100	32	59	1537	70
1355	15	25	100	15	19	196	20
1356	37	69	100	37	11	158	19
1357	34	63	100	34	14	120	19
1358	54	103	100	54	22	206	19
1359	23	41	100	23	13	156	20
1360	24	43	100	24	43	849	35
1361	22	39	100	22	19	217	20
1362	30	55	100	30	55	1350	58
1363	3	4	100	3	4	12	50
1364	27	49	100	27	49	1076	47
1365	27	49	100	27	12	135	19
1366	39	73	100	39	73	1854	52
1367	45	85	100	45	22	600	29
1368	34	84	100	34	69	1748	70
1369	27	49	100	27	17	195	21
1370	32	59	100	32	12	177	20
1371	45	86	100	45	29	676	30
1372	33	61	100	33	20	219	21
1373	32	59	100	32	12	152	19
1374	32	59	100	32	13	166	19
1375	32	59	100	32	59	1360	43
1376	28	51	100	28	13	147	20
1377	15	25	100	15	13	132	20
1378	11	17	100	11	15	146	20
1379	8	11	100	8	11	85	24
1380	20	35	100	20	14	153	19
1381	12	19	100	12	16	171	23
1382	25	45	100	25	17	260	20
1383	22	39	100	22	14	155	19
1384	20	35	100	20	22	260	32
1385	24	43	100	24	26	469	32
1386	23	41	100	23	25	402	32
1387	23	41	100	23	15	175	20
1388	4	5	100	4	5	20	54
1389	21	37	100	21	11	120	20
1390	2	3	100	2	3	6	21
1391	4	12	100	4	9	26	30
1392	19	33	100	19	13	171	19
1393	13	21	100	13	21	245	31
1394	21	37	100	21	15	175	21
1395	40	75	100	40	19	249	22
1396	30	55	100	30	12	124	19
1397	36	67	100	36	15	187	19
1398	28	78	100	28	57	1190	70
1399	32	59	100	32	12	171	20
1400	21	37	100	21	11	97	19
1401	55	105	100	55	20	253	20
1402	30	55	100	30	55	1350	70
1403	34	63	100	34	16	207	21
1404	30	55	100	30	13	141	19
1405	21	37	100	21	18	230	20
1406	22	39	100	22	23	423	32
1407	5	55	100	5	11	40	70
1408	29	53	100	29	12	143	20
1409	26	47	100	26	47	1005	47
1410	32	59	100	32	13	148	19
1411	37	69	100	37	69	2001	55
1412	17	29	100	17	22	285	22
1413	43	81	100	43	59	1793	37
1414	19	33	100	19	15	165	19
1415	21	37	100	21	17	175	19
1416	22	39	100	22	14	149	19
1417	43	81	100	43	12	184	19
1418	45	85	100	45	18	233	24
1419	35	65	100	35	42	752	24
1420	35	65	100	35	11	143	19
1421	53	101	100	53	12	152	19
1422	20	35	100	20	16	171	21
1423	21	37	100	21	37	657	70
1424	24	43	100	24	13	158	19
1425	22	39	100	22	15	209	20
1426	1	2	100	1	2	2	22
1427	31	57	100	31	12	122	19
1428	9	15	100	9	13	104	30
1429	37	69	100	37	14	170	19
1430	50	95	100	50	12	169	20
1431	39	75	100	39	20	195	22
1432	18	31	100	18	31	480	40
1433	46	87	100	46	43	884	29
1434	20	35	100	20	35	595	47
1435	52	99	100	52	22	334	19
1436	9	13	100	9	13	111	53
1437	20	35	100	20	15	144	20
1438	10	15	100	10	15	140	47
1439	10	15	100	10	15	140	47
1440	26	47	100	26	12	134	20
1441	13	21	100	13	21	245	50
1442	21	37	100	21	31	512	41
1443	11	17	100	11	17	172	39
1444	56	107	100	56	79	773	27
1445	55	105	100	55	11	171	20
1446	39	73	100	39	29	764	33
1447	19	33	100	19	33	536	39
1448	24	43	100	24	14	143	20
1449	49	93	100	49	63	1905	35
1450	32	59	100	32	15	159	19
1451	33	61	100	33	12	101	19
1452	37	69	100	37	17	175	19
1453	21	37	100	21	11	104	19
1454	8	11	100	8	11	85	52
1455	35	65	100	35	12	163	20
1456	22	39	100	22	14	153	20
1457	34	63	100	34	56	1421	41
1458	16	27	100	16	27	377	45
1459	15	52	100	15	31	345	58
1460	26	47	100	26	18	131	19
1461	35	65	100	35	10	119	19
1462	31	57	100	31	11	147	20
1463	11	17	100	11	17	172	50
1464	35	70	100	35	70	1400	42
1465	24	43	100	24	10	124	19
1466	16	27	100	16	24	332	29
1467	35	65	100	35	15	136	19
1468	32	59	100	32	59	1537	50
1469	32	59	100	32	59	1537	70
1470	32	59	100	32	59	1537	65
1471	55	105	100	55	19	245	20
1472	21	37	100	21	14	128	19
1473	37	69	100	37	16	149	20
1474	40	75	100	40	14	158	19
1475	55	105	100	55	12	160	20
1476	17	29	100	17	20	257	27
1477	18	31	100	18	17	194	22
1478	20	35	100	20	11	119	20
1479	23	41	100	23	10	121	19
1480	35	65	100	35	61	1510	40
1481	24	43	100	24	43	861	57
1482	31	57	100	31	10	98	19
1483	25	45	100	25	14	130	19
1484	10	60	100	10	21	155	70
1485	32	69	100	32	24	395	27
1486	44	86	100	44	17	203	22
1487	20	35	100	20	18	279	20
1488	15	30	100	15	30	345	60
1489	18	31	100	18	12	110	19
1490	34	63	100	34	63	1696	46
1491	4	78	100	4	9	26	65
1492	36	67	100	36	18	216	20
1493	23	41	100	23	41	790	45
1494	24	43	100	24	12	109	21
1495	55	105	100	55	70	1573	33
1496	33	61	100	33	20	347	23
1497	11	17	100	11	17	172	31
1498	36	67	100	36	17	176	20
1499	19	33	100	19	33	536	51
1500	55	105	100	55	105	2985	60
1501	15	25	100	15	16	157	21
1502	34	63	100	34	55	1271	41
1503	54	103	100	54	17	226	21
1504	28	53	100	28	38	906	47
1505	24	43	100	24	15	167	20
1506	37	69	100	37	13	159	19
1507	17	29	100	17	29	427	65
1508	11	61	100	11	23	187	70
1509	33	61	100	33	26	507	24
1510	54	103	100	54	49	1335	29
1511	54	103	100	54	34	731	23
1512	22	39	100	22	15	146	19
1513	4	13	100	4	9	26	54
1514	27	49	100	27	17	153	19
1515	34	63	100	34	16	158	20
1516	23	41	100	23	13	114	19
1517	49	93	100	49	92	1285	35
1518	23	41	100	23	12	118	20
1519	26	47	100	26	47	1012	46
1520	36	67	100	36	17	207	22
1521	20	35	100	20	14	162	21
1522	24	43	100	24	19	368	21
1523	17	67	100	17	35	442	70
1524	28	51	100	28	15	154	19
1525	29	53	100	29	10	112	19
1526	25	45	100	25	45	935	50
1527	21	37	100	21	19	216	21
1528	21	37	100	21	16	208	19
1529	26	67	100	26	53	1027	49
1530	4	5	100	4	5	20	57
1531	33	61	100	33	10	110	19
1532	27	49	100	27	14	171	19
1533	27	49	100	27	49	997	41
1534	24	43	100	24	43	841	40
1535	20	35	100	20	14	110	20
1536	14	23	100	14	23	286	68
1537	39	73	100	39	15	184	22
1538	14	23	100	14	23	286	37
1539	14	23	100	14	23	286	39
1540	14	23	100	14	23	286	38
1541	24	43	100	24	43	850	40
1542	5	6	100	5	6	30	45
1543	37	69	100	37	17	228	22
1544	40	75	100	40	14	145	20
1545	14	23	100	14	23	286	39
1546	15	25	100	15	25	330	65
1547	24	43	100	24	43	861	39
1548	24	43	100	24	41	823	39
1549	24	43	100	24	43	854	39
1550	22	39	100	22	39	722	67
1551	40	75	100	40	75	2073	58
1552	29	53	100	29	19	266	19
1553	14	23	100	14	23	286	39
1554	6	7	100	6	7	42	35
1555	24	43	100	24	43	833	39
1556	24	43	100	24	43	861	39
1557	26	47	100	26	33	806	39
1558	26	47	100	26	47	1012	54
1559	3	4	100	3	4	12	33
1560	24	43	100	24	43	861	43
1561	39	73	100	39	73	1934	52
1562	55	105	100	55	16	263	20
1563	39	73	100	39	30	516	36
1564	3	4	100	3	4	12	59
1565	34	63	100	34	63	1710	45
1566	24	43	100	24	37	757	39
1567	18	31	100	18	12	118	20
1568	17	29	100	17	12	124	21
1569	39	73	100	39	30	515	36
1570	24	43	100	24	43	814	38
1571	39	73	100	39	29	537	36
1572	22	39	100	22	14	141	20
1573	39	73	100	39	33	529	36
1574	39	73	100	39	30	538	36
1575	30	55	100	30	15	148	19
1576	39	73	100	39	30	537	36
1577	18	31	100	18	11	93	20
1578	37	69	100	37	19	187	20
1579	23	41	100	23	13	144	19
1580	39	73	100	39	30	609	36
1581	36	67	100	36	13	160	20
1582	39	73	100	39	29	541	36
1583	40	75	100	40	13	179	19
1584	39	73	100	39	30	498	36
1585	37	69	100	37	29	495	35
1586	26	47	100	26	47	1012	49
1587	32	59	100	32	59	1537	65
1588	22	39	100	22	14	157	20
1589	3	4	100	3	4	12	36
