# ksw_extend2 profile v1
# sample_stride	64
# samples_stored	7048
# calls	451066
# total_dp_cells	221984606
# total_rows	11862913
# qlen_bins	<=8 <=16 <=32 <=64 <=96 <=128 <=160 <=192 <=256 <=512 >512
# qlen_counts	47934	57495	216640	128997	0	0	0	0	0	0	0
# tlen_bins	<=16 <=32 <=64 <=128 <=256 <=512 <=1024 <=2048 >2048
# tlen_counts	52569	58080	225082	112993	1963	299	73	7	0
# requested_w_bins	<=4 <=8 <=16 <=32 <=64 <=128 <=256 >256
# requested_w_counts	0	0	0	0	0	451066	0	0
# dp_cell_bins	<=64 <=128 <=256 <=512 <=1024 <=2048 <=4096 <=8192 <=16384 <=32768 >32768
# dp_cell_counts	41415	50883	153430	62827	67581	69520	5410	0	0	0	0
sample_index	qlen	tlen	requested_w	effective_w	rows	dp_cells	max_score
1679	25	45	100	25	13	196	22
1680	25	45	100	25	45	935	60
1681	1	2	100	1	2	2	72
1682	7	9	100	7	9	62	68
1683	7	9	100	7	9	62	68
1684	22	39	100	22	17	220	21
1685	50	95	100	50	61	1876	35
1686	7	9	100	7	9	62	46
1687	22	39	100	22	39	722	68
1688	32	59	100	32	16	215	19
1689	50	95	100	50	64	1764	30
1690	19	33	100	19	15	146	20
1691	12	19	100	12	19	207	39
1692	25	45	100	25	26	469	32
1693	9	13	100	9	13	111	47
1694	26	47	100	26	47	1012	48
1695	26	47	100	26	47	1012	58
1696	23	41	100	23	14	148	19
1697	28	51	100	28	12	159	20
1698	32	82	100	32	65	1552	70
1699	50	95	100	50	69	1809	34
1700	50	95	100	50	56	1714	33
1701	16	27	100	16	13	121	19
1702	37	69	100	37	10	152	19
1703	17	29	100	17	29	427	55
1704	50	95	100	50	63	1698	30
1705	12	62	100	12	25	222	70
1706	28	51	100	28	29	553	35
1707	12	28	100	12	25	222	58
1708	49	93	100	49	58	1921	42
1709	24	43	100	24	11	105	20
1710	28	51	100	28	17	148	19
1711	14	23	100	14	23	286	48
1712	33	61	100	33	51	1375	42
1713	27	49	100	27	14	192	21
1714	7	9	100	7	9	62	46
1715	33	61	100	33	61	1626	50
1716	33	61	100	33	55	1448	42
1717	33	61	100	33	57	1437	42
1718	25	45	100	25	15	198	19
1719	21	37	100	21	12	123	19
1720	22	39	100	22	19	271	19
1721	31	57	100	31	12	134	19
1722	23	41	100	23	41	790	50
1723	33	61	100	33	61	1601	44
1724	33	61	100	33	61	1634	50
1725	29	53	100	29	16	243	19
1726	1	2	100	1	2	2	21
1727	46	87	100	46	32	893	33
1728	26	47	100	26	16	141	19
1729	30	55	100	30	12	126	20
1730	27	49	100	27	15	138	19
1731	22	39	100	22	39	722	70
1732	27	49	100	27	18	257	20
1733	19	34	100	19	28	415	23
1734	24	43	100	24	15	197	19
1735	38	71	100	38	16	229	21
1736	24	43	100	24	40	819	44
1737	38	71	100	38	18	265	21
1738	22	39	100	22	39	722	65
1739	27	49	100	27	29	413	20
1740	55	105	100	55	18	287	20
1741	11	17	100	11	17	172	46
1742	21	37	100	21	37	657	45
1743	31	57	100	31	57	1410	39
1744	28	51	100	28	12	128	19
1745	48	91	100	48	22	365	21
1746	34	63	100	34	63	1435	40
1747	40	75	100	40	16	229	21
1748	29	53	100	29	18	283	21
1749	55	105	100	55	43	738	20
1750	6	7	100	6	7	42	70
1751	6	7	100	6	7	42	70
1752	6	7	100	6	7	42	70
1753	6	7	100	6	7	42	70
1754	6	7	100	6	7	42	70
1755	33	61	100	33	19	312	20
1756	6	7	100	6	7	42	70
1757	36	67	100	36	12	128	19
1758	11	61	100	11	23	187	70
1759	19	33	100	19	12	119	19
1760	20	35	100	20	35	595	70
1761	19	33	100	19	17	213	20
1762	11	17	100	11	17	172	65
1763	31	57	100	31	17	256	25
1764	2	3	100	2	3	6	65
1765	24	43	100	24	15	142	20
1766	29	53	100	29	12	148	19
1767	23	41	100	23	11	108	19
1768	11	17	100	11	17	172	65
1769	11	17	100	11	17	172	65
1770	32	59	100	32	15	130	19
1771	10	60	100	10	21	155	70
1772	36	67	100	36	16	228	22
1773	11	17	100	11	17	172	65
1774	2	3	100	2	3	6	65
1775	21	37	100	21	37	657	55
1776	11	17	100	11	17	172	65
1777	1	2	100	1	2	2	74
1778	51	97	100	51	15	241	20
1779	34	63	100	34	13	169	19
1780	9	13	100	9	13	111	56
1781	26	47	100	26	16	125	19
1782	49	99	100	49	37	976	32
1783	47	89	100	47	89	2303	58
1784	19	33	100	19	16	211	20
1785	26	76	100	26	53	1027	70
1786	36	86	100	36	73	1923	70
1787	11	17	100	11	17	169	29
1788	11	17	100	11	17	172	50
1789	28	51	100	28	51	1175	50
1790	9	15	100	9	15	120	49
1791	18	31	100	18	12	112	19
1792	33	232	100	33	67	1650	58
1793	11	17	100	11	17	172	38
1794	32	59	100	32	11	153	20
1795	19	33	100	19	13	149	19
1796	35	65	100	35	15	190	19
1797	29	53	100	29	15	133	20
1798	18	31	100	18	16	172	22
1799	19	69	100	19	39	551	70
1800	55	105	100	55	19	338	22
1801	33	61	100	33	52	1310	42
1802	28	51	100	28	12	120	19
1803	30	55	100	30	14	146	19
1804	24	43	100	24	12	164	20
1805	5	6	100	5	6	30	51
1806	5	6	100	5	6	30	70
1807	31	57	100	31	10	156	19
1808	36	67	100	36	16	208	20
1809	17	29	100	17	12	104	21
1810	30	55	100	30	15	174	19
1811	20	35	100	20	35	595	65
1812	20	35	100	20	28	479	27
1813	20	35	100	20	22	326	20
1814	30	55	100	30	10	98	19
1815	32	59	100	32	50	1387	43
1816	32	59	100	32	48	1312	43
1817	21	37	100	21	15	164	20
1818	36	67	100	36	20	277	19
1819	15	51	100	15	31	345	38
1820	40	75	100	40	16	171	20
1821	28	51	100	28	39	926	32
1822	53	101	100	53	25	497	22
1823	26	47	100	26	15	160	20
1824	15	25	100	15	24	273	31
1825	23	41	100	23	11	136	19
1826	32	59	100	32	42	1180	43
1827	22	39	100	22	17	271	25
1828	31	57	100	31	28	539	26
1829	20	35	100	20	35	570	40
1830	19	33	100	19	16	234	21
1831	47	89	100	47	89	2303	58
1832	25	46	100	25	36	741	36
1833	5	6	100	5	6	30	41
1834	15	65	100	15	31	345	70
1835	23	41	100	23	14	160	19
1836	32	59	100	32	59	1537	60
1837	32	59	100	32	15	165	20
1838	38	71	100	38	13	148	19
1839	19	33	100	19	33	536	61
1840	40	75	100	40	26	640	35
1841	36	67	100	36	67	1558	37
1842	32	59	100	32	16	245	19
1843	37	69	100	37	14	198	19
1844	30	55	100	30	55	1350	55
1845	30	55	100	30	11	134	20
1846	30	55	100	30	55	1350	55
1847	30	55	100	30	55	1350	50
1848	12	22	100	12	22	217	22
1849	30	55	100	30	55	1349	55
1850	30	55	100	30	55	1330	45
1851	30	55	100	30	55	1350	55
1852	28	51	100	28	14	144	21
1853	30	55	100	30	55	1350	60
1854	19	33	100	19	33	536	66
1855	22	39	100	22	17	216	20
1856	29	53	100	29	53	1261	70
1857	23	41	100	23	14	88	19
1858	27	49	100	27	49	1092	65
1859	1	2	100	1	2	2	40
1860	32	59	100	32	59	1537	52
1861	39	73	100	39	13	149	19
1862	27	49	100	27	18	212	19
1863	37	69	100	37	21	398	25
1864	30	55	100	30	55	1350	55
1865	31	57	100	31	42	1003	30
1866	30	55	100	30	55	1350	60
1867	20	35	100	20	16	223	21
1868	32	59	100	32	59	1537	62
1869	2	3	100	2	3	6	50
1870	35	65	100	35	65	1797	53
1871	33	61	100	33	15	193	19
1872	37	69	100	37	15	189	19
1873	32	59	100	32	16	131	19
1874	37	69	100	37	14	149	19
1875	42	79	100	42	17	287	23
1876	18	31	100	18	14	179	22
1877	1	2	100	1	2	2	38
1878	17	29	100	17	29	427	48
1879	1	2	100	1	2	2	74
1880	17	29	100	17	29	427	46
1881	12	19	100	12	19	207	46
1882	12	19	100	12	19	207	46
1883	12	19	100	12	19	207	46
1884	12	19	100	12	19	207	46
1885	15	25	100	15	25	330	47
1886	18	68	100	18	37	495	70
1887	9	13	100	9	13	111	66
1888	12	20	100	12	20	212	35
1889	23	41	100	23	41	790	70
1890	42	79	100	42	19	273	20
1891	55	261	100	55	111	3003	65
1892	43	81	100	43	14	158	19
1893	3	4	100	3	4	12	19
1894	25	45	100	25	18	203	19
1895	34	63	100	34	14	175	19
1896	12	62	100	12	25	222	68
1897	29	53	100	29	53	1261	70
1898	14	23	100	14	16	222	24
1899	9	13	100	9	13	111	52
1900	8	11	100	8	11	85	53
1901	36	67	100	36	12	151	19
1902	39	73	100	39	19	248	23
1903	23	41	100	23	12	119	19
1904	15	25	100	15	15	132	20
1905	14	23	100	14	17	118	21
1906	10	15	100	10	15	134	23
1907	38	71	100	38	16	218	22
1908	35	65	100	35	13	148	20
1909	45	85	100	45	17	270	25
1910	2	3	100	2	3	6	73
1911	3	4	100	3	4	12	39
1912	25	45	100	25	45	935	64
1913	23	41	100	23	16	167	19
1914	25	45	100	25	13	165	21
1915	30	55	100	30	13	182	20
1916	25	45	100	25	22	310	25
1917	16	27	100	16	22	268	22
1918	28	51	100	28	51	1175	55
1919	12	19	100	12	19	207	59
1920	21	37	100	21	37	657	50
1921	15	25	100	15	21	228	23
1922	31	57	100	31	57	1442	60
1923	31	57	100	31	11	111	19
1924	21	37	100	21	12	120	20
1925	28	51	100	28	10	105	19
1926	2	3	100	2	3	6	22
1927	25	45	100	25	16	208	19
1928	31	81	100	31	63	1457	67
1929	33	61	100	33	15	223	20
1930	20	35	100	20	35	595	55
1931	15	25	100	15	17	235	21
1932	20	35	100	20	35	595	55
1933	20	35	100	20	35	595	55
1934	20	35	100	20	35	595	55
1935	16	27	100	16	27	377	47
1936	17	29	100	17	25	388	32
1937	1	51	100	1	3	2	74
1938	35	65	100	35	40	1072	37
1939	30	55	100	30	54	1326	45
1940	22	39	100	22	16	189	22
1941	31	57	100	31	16	204	20
1942	26	47	100	26	11	109	19
1943	2	3	100	2	3	6	50
1944	55	105	100	55	17	248	20
1945	15	25	100	15	25	330	70
1946	34	63	100	34	35	703	24
1947	15	25	100	15	17	189	20
1948	28	51	100	28	13	135	20
1949	33	61	100	33	61	1635	60
1950	4	5	100	4	5	20	62
1951	22	39	100	22	12	116	19
1952	22	39	100	22	17	231	19
1953	21	37	100	21	14	156	21
1954	42	79	100	42	15	221	21
1955	14	23	100	14	13	99	19
1956	31	57	100	31	43	848	24
1957	9	13	100	9	13	111	23
1958	17	29	100	17	22	310	26
1959	49	93	100	49	42	429	26
1960	48	91	100	48	27	449	23
1961	8	11	100	8	11	85	43
1962	13	21	100	13	13	140	19
1963	25	63	100	25	51	950	50
1964	21	37	100	21	19	121	19
1965	37	69	100	37	16	194	19
1966	3	4	100	3	4	12	72
1967	26	47	100	26	47	983	35
1968	38	71	100	38	71	2076	70
1969	1	51	100	1	3	2	74
1970	26	47	100	26	12	148	20
1971	3	4	100	3	4	12	72
1972	3	4	100	3	4	12	72
1973	3	4	100	3	4	12	72
1974	3	4	100	3	4	12	72
1975	3	4	100	3	4	12	72
1976	3	4	100	3	4	12	72
1977	21	37	100	21	37	657	70
1978	3	4	100	3	4	12	35
1979	5	55	100	5	11	40	70
1980	24	43	100	24	43	859	43
1981	24	43	100	24	14	169	19
1982	38	71	100	38	71	2077	70
1983	35	65	100	35	16	250	23
1984	21	37	100	21	17	184	21
1985	55	105	100	55	16	201	21
1986	26	47	100	26	47	945	35
1987	16	64	100	16	33	392	31
1988	22	39	100	22	39	722	61
1989	35	65	100	35	14	162	20
1990	4	13	100	4	9	26	71
1991	4	5	100	4	5	20	64
1992	23	41	100	23	11	122	19
1993	22	39	100	22	39	722	60
1994	22	39	100	22	39	722	61
1995	22	39	100	22	39	722	61
1996	55	105	100	55	15	207	20
1997	4	7	100	4	7	25	53
1998	20	35	100	20	13	133	19
1999	20	35	100	20	34	564	28
2000	37	69	100	37	12	133	20
2001	24	43	100	24	18	232	19
2002	2	3	100	2	3	6	33
2003	37	69	100	37	22	423	28
2004	18	31	100	18	17	177	21
2005	28	78	100	28	57	1190	52
2006	37	69	100	37	17	187	21
2007	13	63	100	13	27	260	70
2008	36	67	100	36	14	138	19
2009	21	37	100	21	37	657	65
2010	21	37	100	21	17	219	20
2011	33	61	100	33	14	164	19
2012	30	55	100	30	14	133	21
2013	13	21	100	13	21	233	23
2014	2	3	100	2	3	6	50
2015	33	61	100	33	14	155	19
2016	27	49	100	27	49	1092	65
2017	26	47	100	26	13	169	20
2018	3	4	100	3	4	12	19
2019	30	55	100	30	42	1076	38
2020	19	33	100	19	33	536	65
2021	27	49	100	27	49	1092	56
2022	15	25	100	15	25	330	38
2023	24	43	100	24	16	219	22
2024	18	31	100	18	17	230	20
2025	11	21	100	11	21	186	52
2026	16	27	100	16	27	377	48
2027	16	27	100	16	27	377	48
2028	16	27	100	16	27	377	48
2029	38	71	100	38	51	1636	42
2030	21	37	100	21	37	657	41
2031	37	69	100	37	15	156	20
2032	35	65	100	35	13	154	19
2033	29	53	100	29	16	196	22
2034	15	25	100	15	12	141	20
2035	33	61	100	33	12	135	20
2036	17	29	100	17	29	427	42
2037	29	53	100	29	16	152	19
2038	34	63	100	34	13	153	19
2039	23	41	100	23	41	790	52
2040	55	105	100	55	14	181	20
2041	5	6	100	5	6	30	19
2042	19	33	100	19	10	113	19
2043	34	63	100	34	63	1585	39
2044	21	71	100	21	43	672	70
2045	27	49	100	27	15	131	20
2046	35	65	100	35	65	1815	53
2047	12	19	100	12	19	207	70
2048	37	69	100	37	64	1428	38
2049	55	105	100	55	12	127	20
2050	29	53	100	29	14	160	20
2051	34	63	100	34	11	94	19
2052	11	17	100	11	17	172	47
2053	27	65	100	27	55	1107	50
2054	22	39	100	22	17	149	20
2055	35	65	100	35	15	132	20
2056	25	45	100	25	12	123	19
2057	32	59	100	32	13	173	20
2058	10	15	100	10	15	140	70
2059	32	66	100	32	60	1244	29
2060	10	15	100	10	10	77	19
2061	28	51	100	28	11	134	19
2062	20	35	100	20	12	120	19
2063	37	69	100	37	46	1450	42
2064	15	25	100	15	18	158	20
2065	42	79	100	42	14	152	22
2066	30	55	100	30	12	155	19
2067	26	47	100	26	35	610	23
2068	52	99	100	52	18	260	19
2069	35	65	100	35	14	126	19
2070	33	61	100	33	61	1634	59
2071	26	47	100	26	13	172	19
2072	33	61	100	33	61	1630	53
2073	22	51	100	22	32	534	37
2074	24	43	100	24	14	157	19
2075	36	67	100	36	50	1169	32
2076	12	19	100	12	19	207	63
2077	15	25	100	15	25	330	65
2078	15	25	100	15	25	330	60
2079	15	25	100	15	25	330	59
2080	15	25	100	15	25	330	51
2081	15	25	100	15	25	330	56
2082	9	13	100	9	13	111	51
2083	17	29	100	17	18	201	21
2084	24	74	100	24	49	876	51
2085	9	13	100	9	13	111	41
2086	22	39	100	22	39	722	43
2087	20	35	100	20	35	595	48
2088	5	6	100	5	6	30	45
2089	9	13	100	9	13	111	38
2090	10	15	100	10	15	128	20
2091	17	29	100	17	29	427	70
2092	52	99	100	52	16	285	21
2093	19	33	100	19	13	135	19
2094	21	37	100	21	17	186	21
2095	27	49	100	27	14	167	19
2096	31	57	100	31	15	205	20
2097	26	47	100	26	15	200	20
2098	30	55	100	30	15	212	22
2099	24	43	100	24	14	167	19
2100	32	59	100	32	12	142	20
2101	32	59	100	32	13	179	20
2102	1	2	100	1	2	2	37
2103	11	17	100	11	17	172	64
2104	37	69	100	37	35	1028	39
2105	11	17	100	11	17	172	28
2106	18	31	100	18	30	459	26
2107	37	69	100	37	12	124	19
2108	30	55	100	30	14	161	20
2109	37	69	100	37	14	186	19
2110	27	49	100	27	16	181	21
2111	38	71	100	38	71	2116	60
2112	48	91	100	48	70	2045	36
2113	14	23	100	14	23	286	31
2114	32	59	100	32	27	354	29
2115	56	107	100	56	11	147	19
2116	36	86	100	36	73	1926	70
2117	23	41	100	23	19	264	22
2118	9	13	100	9	13	111	25
2119	35	65	100	35	11	113	19
2120	8	11	100	8	11	85	41
2121	28	51	100	28	33	788	30
2122	13	28	100	13	27	260	64
2123	8	11	100	8	11	85	41
2124	10	15	100	10	15	140	40
2125	4	5	100	4	5	20	38
2126	21	37	100	21	11	113	19
2127	36	67	100	36	14	147	23
2128	13	21	100	13	21	243	25
2129	7	9	100	7	9	62	22
2130	10	60	100	10	21	155	70
2131	36	67	100	36	12	146	20
2132	11	17	100	11	17	172	67
2133	11	17	100	11	17	172	70
2134	11	17	100	11	17	170	21
2135	3	133	100	3	7	15	62
2136	27	49	100	27	49	1092	55
2137	24	43	100	24	43	861	52
2138	3	4	100	3	4	12	53
2139	41	89	100	41	46	1505	34
2140	17	158	100	17	35	442	75
2141	34	84	100	34	69	1747	70
2142	13	21	100	13	21	245	31
2143	33	147	100	33	67	1650	70
2144	7	9	100	7	9	62	27
2145	48	91	100	48	71	1535	28
2146	30	55	100	30	19	299	21
2147	20	35	100	20	35	595	36
2148	5	6	100	5	6	30	70
2149	37	69	100	37	62	1574	40
2150	47	192	100	47	67	1584	34
2151	16	66	100	16	33	392	70
2152	14	23	100	14	23	286	62
2153	26	47	100	26	12	113	19
2154	30	55	100	30	13	151	19
2155	40	75	100	40	14	190	20
2156	26	47	100	26	47	1012	70
2157	30	55	100	30	15	140	20
2158	2	3	100	2	3	6	61
2159	37	69	100	37	14	188	20
2160	23	325	100	23	47	805	70
2161	23	41	100	23	16	174	22
2162	33	61	100	33	10	114	19
2163	21	37	100	21	37	657	49
2164	25	45	100	25	11	186	19
2165	55	105	100	55	13	188	19
2166	19	33	100	19	15	157	20
2167	29	53	100	29	17	143	19
2168	12	19	100	12	19	207	44
2169	12	19	100	12	19	207	56
2170	34	63	100	34	20	226	20
2171	1	2	100	1	2	2	30
2172	33	61	100	33	27	570	24
2173	36	67	100	36	15	188	20
2174	42	79	100	42	79	2308	50
2175	12	19	100	12	19	207	26
2176	32	59	100	32	15	169	20
2177	14	23	100	14	17	125	22
2178	16	27	100	16	27	377	28
2179	27	49	100	27	48	933	27
2180	29	53	100	29	19	198	19
2181	19	33	100	19	13	168	21
2182	28	51	100	28	15	185	20
2183	18	31	100	18	11	106	20
2184	27	49	100	27	19	205	20
2185	36	67	100	36	15	193	20
2186	3	4	100	3	4	12	40
2187	22	39	100	22	38	708	35
2188	16	27	100	16	27	377	34
2189	18	31	100	18	27	433	31
2190	36	67	100	36	11	126	19
2191	14	23	100	14	23	286	45
2192	25	45	100	25	11	137	20
2193	32	59	100	32	14	167	19
2194	33	61	100	33	13	162	20
2195	24	43	100	24	10	103	19
2196	37	69	100	37	12	153	20
2197	18	31	100	18	16	166	20
2198	32	59	100	32	12	156	19
2199	36	67	100	36	23	262	20
2200	28	51	100	28	19	192	20
2201	33	61	100	33	17	133	19
2202	35	65	100	35	14	171	19
2203	11	17	100	11	14	115	19
2204	34	63	100	34	17	153	20
2205	20	35	100	20	15	182	20
2206	20	35	100	20	14	153	19
2207	25	45	100	25	12	132	19
2208	35	65	100	35	63	1768	46
2209	21	37	100	21	19	203	20
2210	18	31	100	18	16	166	20
2211	14	23	100	14	23	286	54
2212	17	29	100	17	15	223	22
2213	30	55	100	30	15	239	22
2214	37	69	100	37	43	1001	28
2215	35	65	100	35	17	169	22
2216	20	35	100	20	15	145	20
2217	55	105	100	55	11	137	20
2218	45	85	100	45	25	563	20
2219	56	107	100	56	12	207	19
2220	2	3	100	2	3	6	20
2221	27	49	100	27	11	128	20
2222	9	13	100	9	13	84	19
2223	34	63	100	34	14	145	19
2224	43	145	100	43	73	1742	33
2225	3	4	100	3	4	12	25
2226	42	79	100	42	79	1570	46
2227	20	35	100	20	35	595	49
2228	28	51	100	28	17	212	20
2229	21	37	100	21	10	78	19
2230	22	39	100	22	12	150	19
2231	28	51	100	28	17	305	23
2232	35	65	100	35	16	164	21
2233	1	2	100	1	2	2	69
2234	29	53	100	29	20	186	23
2235	31	57	100	31	17	224	23
2236	18	31	100	18	12	201	21
2237	18	31	100	18	31	480	61
2238	27	49	100	27	12	155	21
2239	29	53	100	29	16	157	19
2240	34	63	100	34	15	199	23
2241	24	43	100	24	27	459	27
2242	20	35	100	20	10	95	19
2243	23	41	100	23	17	216	23
2244	35	65	100	35	15	224	21
2245	44	83	100	44	19	228	27
2246	20	35	100	20	35	595	45
2247	39	73	100	39	24	444	30
2248	15	25	100	15	25	330	28
2249	26	47	100	26	15	157	19
2250	28	51	100	28	15	251	20
2251	13	21	100	13	21	244	21
2252	51	97	100	51	85	2008	32
2253	19	33	100	19	15	89	19
2254	3	53	100	3	7	15	72
2255	20	35	100	20	16	193	20
2256	23	41	100	23	13	146	20
2257	40	75	100	40	27	712	28
2258	36	67	100	36	18	238	21
2259	36	67	100	36	18	180	20
2260	37	69	100	37	12	151	19
2261	32	59	100	32	13	177	20
2262	34	63	100	34	16	225	21
2263	25	45	100	25	45	935	51
2264	21	37	100	21	12	139	19
2265	15	25	100	15	19	249	22
2266	14	23	100	14	18	230	24
2267	19	33	100	19	27	371	24
2268	32	59	100	32	11	145	20
2269	35	65	100	35	28	541	21
2270	21	37	100	21	24	331	22
2271	26	47	100	26	19	259	24
2272	21	37	100	21	20	225	20
2273	28	51	100	28	16	193	19
2274	51	97	100	51	15	216	19
2275	42	79	100	42	15	252	20
2276	29	53	100	29	11	113	20
2277	55	105	100	55	13	176	20
2278	24	43	100	24	11	154	19
2279	28	51	100	28	14	134	19
2280	36	67	100	36	13	181	20
2281	23	41	100	23	11	120	19
2282	19	33	100	19	12	130	19
2283	26	47	100	26	12	147	20
2284	19	33	100	19	10	109	19
2285	26	47	100	26	12	132	19
2286	40	75	100	40	18	308	22
2287	16	27	100	16	17	230	22
2288	37	69	100	37	14	218	20
2289	19	33	100	19	13	156	19
2290	27	49	100	27	16	166	20
2291	55	105	100	55	15	172	20
2292	24	43	100	24	14	97	19
2293	15	25	100	15	21	193	21
2294	35	65	100	35	12	156	21
2295	30	55	100	30	13	160	19
2296	16	27	100	16	15	125	22
2297	25	45	100	25	14	171	20
2298	29	53	100	29	13	142	21
2299	8	11	100	8	11	85	70
2300	37	69	100	37	13	152	20
2301	25	45	100	25	11	115	19
2302	17	29	100	17	27	336	23
2303	35	85	100	35	71	1839	70
2304	27	49	100	27	14	142	19
2305	30	55	100	30	55	1350	70
2306	30	55	100	30	17	320	23
2307	5	6	100	5	6	30	70
2308	1	2	100	1	2	2	19
2309	28	51	100	28	13	186	19
2310	33	61	100	33	11	143	19
2311	21	37	100	21	13	121	19
2312	37	69	100	37	15	169	20
2313	23	41	100	23	18	234	22
2314	19	33	100	19	17	227	21
2315	29	53	100	29	14	175	23
2316	23	41	100	23	13	96	19
2317	37	69	100	37	12	132	19
2318	20	35	100	20	13	106	19
2319	34	63	100	34	11	130	20
2320	32	59	100	32	12	138	19
2321	37	69	100	37	10	115	19
2322	33	61	100	33	21	345	19
2323	19	33	100	19	21	200	19
2324	33	61	100	33	11	123	19
2325	31	57	100	31	13	121	19
2326	23	41	100	23	13	127	20
2327	23	41	100	23	15	209	21
2328	21	37	100	21	15	180	19
2329	35	65	100	35	16	224	19
2330	27	49	100	27	20	268	23
2331	30	55	100	30	10	108	19
2332	11	17	100	11	14	144	19
2333	15	25	100	15	12	109	20
2334	36	67	100	36	14	207	21
2335	19	33	100	19	15	128	19
2336	16	27	100	16	27	377	60
2337	28	51	100	28	13	138	19
2338	23	41	100	23	16	145	21
2339	41	77	100	41	14	148	21
2340	23	41	100	23	17	241	23
2341	51	97	100	51	16	173	21
2342	25	45	100	25	15	161	19
2343	27	49	100	27	14	137	20
2344	28	51	100	28	15	202	20
2345	31	57	100	31	17	223	24
2346	5	6	100	5	6	30	70
2347	47	89	100	47	14	188	19
2348	27	49	100	27	11	101	19
2349	33	61	100	33	14	129	19
2350	20	35	100	20	13	139	19
2351	12	19	100	12	13	132	19
2352	19	33	100	19	15	178	19
2353	37	69	100	37	15	159	20
2354	37	69	100	37	13	190	20
2355	33	61	100	33	13	116	19
2356	6	7	100	6	7	42	19
2357	33	61	100	33	20	274	23
2358	24	43	100	24	12	198	19
2359	33	63	100	33	19	213	22
2360	36	67	100	36	12	128	20
2361	32	59	100	32	17	212	20
2362	3	4	100	3	4	12	72
2363	21	37	100	21	14	155	19
2364	36	67	100	36	51	1491	39
2365	8	11	100	8	11	85	55
2366	21	37	100	21	16	193	22
2367	35	65	100	35	39	1117	40
2368	40	75	100	40	21	315	22
2369	23	41	100	23	38	646	40
2370	27	49	100	27	49	1092	70
2371	37	69	100	37	15	175	20
2372	37	69	100	37	17	234	20
2373	34	63	100	34	12	167	20
2374	10	15	100	10	15	140	70
2375	32	82	100	32	65	1552	70
2376	3	4	100	3	4	12	57
2377	30	55	100	30	20	271	20
2378	36	67	100	36	67	1871	64
2379	19	33	100	19	13	178	20
2380	6	7	100	6	7	42	20
2381	24	43	100	24	12	146	19
2382	49	93	100	49	12	141	19
2383	26	47	100	26	13	148	20
2384	36	67	100	36	20	242	21
2385	31	57	100	31	12	146	19
2386	32	59	100	32	15	192	23
2387	29	53	100	29	14	146	23
2388	17	29	100	17	12	107	19
2389	15	25	100	15	16	202	21
2390	37	87	100	37	61	1677	38
2391	16	27	100	16	14	188	21
2392	30	55	100	30	13	119	21
2393	44	83	100	44	15	151	20
2394	26	47	100	26	15	113	19
2395	30	55	100	30	14	171	19
2396	27	49	100	27	11	119	19
2397	15	25	100	15	25	330	42
2398	40	75	100	40	75	1910	60
2399	36	67	100	36	67	1913	70
2400	21	37	100	21	10	112	19
2401	36	67	100	36	15	129	19
2402	20	35	100	20	14	157	21
2403	28	51	100	28	16	209	19
2404	22	39	100	22	14	160	19
2405	34	84	100	34	69	1751	70
2406	49	93	100	49	17	253	20
2407	11	57	100	11	23	187	45
2408	54	103	100	54	26	497	21
2409	31	57	100	31	18	202	22
2410	26	47	100	26	11	126	19
2411	29	53	100	29	11	147	19
2412	19	33	100	19	15	236	20
2413	35	65	100	35	16	213	20
2414	33	61	100	33	10	109	19
2415	4	54	100	4	9	26	71
2416	17	67	100	17	35	442	70
2417	37	69	100	37	11	155	19
2418	30	55	100	30	10	106	19
2419	44	83	100	44	10	175	19
2420	33	61	100	33	10	109	19
2421	44	83	100	44	17	181	22
2422	36	67	100	36	14	188	19
2423	20	35	100	20	13	161	19
2424	19	33	100	19	10	82	19
2425	24	43	100	24	16	241	22
2426	13	21	100	13	10	79	19
2427	21	37	100	21	15	175	19
2428	55	105	100	55	14	222	20
2429	2	3	100	2	3	6	47
2430	20	35	100	20	12	147	19
2431	19	33	100	19	11	122	19
2432	45	85	100	45	15	185	19
2433	47	89	100	47	20	350	22
2434	26	47	100	26	10	91	19
2435	23	41	100	23	41	790	51
2436	5	6	100	5	6	30	35
2437	32	59	100	32	12	177	19
2438	30	55	100	30	15	167	20
2439	27	49	100	27	20	374	20
2440	23	55	100	23	47	805	52
2441	56	107	100	56	11	129	19
2442	53	101	100	53	16	223	22
2443	36	67	100	36	10	117	19
2444	13	21	100	13	15	157	23
2445	26	47	100	26	13	166	19
2446	17	29	100	17	13	169	21
2447	6	7	100	6	7	42	69
2448	18	31	100	18	31	480	38
2449	39	73	100	39	73	1961	43
2450	21	50	100	21	43	672	54
2451	19	33	100	19	33	536	49
2452	6	7	100	6	7	42	51
2453	26	47	100	26	15	220	20
2454	18	31	100	18	31	480	53
2455	31	57	100	31	12	147	20
2456	13	101	100	13	27	260	30
2457	34	143	100	34	22	404	28
2458	31	57	100	31	57	1442	56
2459	34	63	100	34	24	456	28
2460	34	63	100	34	34	513	28
2461	34	63	100	34	24	456	28
2462	34	63	100	34	14	131	19
2463	13	21	100	13	21	245	30
2464	35	65	100	35	10	112	19
2465	24	43	100	24	11	113	20
2466	34	63	100	34	23	326	28
2467	34	63	100	34	22	353	28
2468	27	49	100	27	43	1014	41
2469	8	11	100	8	11	85	42
2470	25	45	100	25	45	935	40
